locus_tag	ftype	length_bp	gene	EC_number	COG	product
EDELDHIG_00022	CDS	753	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
EDELDHIG_00023	gene	864	mutM			
EDELDHIG_00023	CDS	864	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
EDELDHIG_00024	gene	777	echA8			
EDELDHIG_00024	CDS	777	echA8	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
EDELDHIG_00025	gene	267	rpsT			
EDELDHIG_00025	CDS	267	rpsT		COG0268	30S ribosomal protein S20
EDELDHIG_00026	gene	1341	dnaA			
EDELDHIG_00026	CDS	1341	dnaA		COG0593	Chromosomal replication initiator protein DnaA
EDELDHIG_00027	gene	1119	dnaN			
EDELDHIG_00027	CDS	1119	dnaN			Beta sliding clamp
EDELDHIG_00028	gene	1095	recF			
EDELDHIG_00028	CDS	1095	recF		COG1195	DNA replication and repair protein RecF
EDELDHIG_00029	gene	438				
EDELDHIG_00029	CDS	438				hypothetical protein
EDELDHIG_00030	gene	621				
EDELDHIG_00030	CDS	621				hypothetical protein
EDELDHIG_00031	gene	1980				
EDELDHIG_00031	CDS	1980				hypothetical protein
EDELDHIG_00032	gene	879	dapA			
EDELDHIG_00032	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
EDELDHIG_00033	gene	1077				
EDELDHIG_00033	CDS	1077				hypothetical protein
EDELDHIG_00034	gene	966				
EDELDHIG_00034	CDS	966				hypothetical protein
EDELDHIG_00035	gene	606	leuD1			
EDELDHIG_00035	CDS	606	leuD1	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
EDELDHIG_00036	gene	1413	leuC			
EDELDHIG_00036	CDS	1413	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
EDELDHIG_00037	gene	246	rsfS			
EDELDHIG_00037	CDS	246	rsfS			Ribosomal silencing factor RsfS
EDELDHIG_00038	gene	471	rlmH			
EDELDHIG_00038	CDS	471	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
EDELDHIG_00039	gene	918	dmlR_1			
EDELDHIG_00039	CDS	918	dmlR_1			HTH-type transcriptional regulator DmlR
EDELDHIG_00040	gene	2118				
EDELDHIG_00040	CDS	2118				hypothetical protein
EDELDHIG_00041	gene	501	mobB			
EDELDHIG_00041	CDS	501	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
EDELDHIG_00042	gene	609	mobA			
EDELDHIG_00042	CDS	609	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
EDELDHIG_00043	gene	870	fdhD			
EDELDHIG_00043	CDS	870	fdhD			Sulfur carrier protein FdhD
EDELDHIG_00044	gene	513				
EDELDHIG_00044	CDS	513				hypothetical protein
EDELDHIG_00045	gene	2613	clpB			
EDELDHIG_00045	CDS	2613	clpB			Chaperone protein ClpB
EDELDHIG_00046	gene	561				
EDELDHIG_00046	CDS	561				hypothetical protein
EDELDHIG_00047	gene	3318	dnaE2			
EDELDHIG_00047	CDS	3318	dnaE2	2.7.7.7		Error-prone DNA polymerase
EDELDHIG_00048	gene	726	trmB			
EDELDHIG_00048	CDS	726	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
EDELDHIG_00049	gene	429	slyD			
EDELDHIG_00049	CDS	429	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
EDELDHIG_00050	gene	156				
EDELDHIG_00050	CDS	156				hypothetical protein
EDELDHIG_00051	gene	669	drdA			
EDELDHIG_00051	CDS	669	drdA	4.1.2.-		5-deoxy-D-ribulose 1-phosphate aldolase
EDELDHIG_00052	gene	1131				
EDELDHIG_00052	CDS	1131				hypothetical protein
EDELDHIG_00053	gene	936				
EDELDHIG_00053	CDS	936				hypothetical protein
EDELDHIG_00054	gene	912	ugpA			
EDELDHIG_00054	CDS	912	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
EDELDHIG_00055	gene	1329				
EDELDHIG_00055	CDS	1329				hypothetical protein
EDELDHIG_00056	gene	1089	msmX_1			
EDELDHIG_00056	CDS	1089	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
EDELDHIG_00057	gene	660	mcbR_1			
EDELDHIG_00057	CDS	660	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
EDELDHIG_00058	gene	936				
EDELDHIG_00058	CDS	936				hypothetical protein
EDELDHIG_00059	gene	840	gph_1			
EDELDHIG_00059	CDS	840	gph_1	3.1.3.18		Phosphoglycolate phosphatase
EDELDHIG_00060	gene	969				
EDELDHIG_00060	CDS	969				hypothetical protein
EDELDHIG_00061	gene	1284	PSK			
EDELDHIG_00061	CDS	1284	PSK	2.7.1.47	COG1070	D-ribulose kinase
EDELDHIG_00062	gene	957	slcC			
EDELDHIG_00062	CDS	957	slcC	1.1.1.310	COG0111	(S)-sulfolactate dehydrogenase
EDELDHIG_00063	gene	180				
EDELDHIG_00063	CDS	180				hypothetical protein
EDELDHIG_00064	gene	693	gntR_1			
EDELDHIG_00064	CDS	693	gntR_1			putative D-xylose utilization operon transcriptional repressor
EDELDHIG_00065	gene	1383	prpD2			
EDELDHIG_00065	CDS	1383	prpD2	4.2.1.79	COG2079	2-methylcitrate dehydratase 2
EDELDHIG_00066	gene	1032				
EDELDHIG_00066	CDS	1032				hypothetical protein
EDELDHIG_00067	gene	705	gntR_2			
EDELDHIG_00067	CDS	705	gntR_2			putative D-xylose utilization operon transcriptional repressor
EDELDHIG_00068	gene	1371	fccA			
EDELDHIG_00068	CDS	1371	fccA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
EDELDHIG_00069	gene	1059				
EDELDHIG_00069	CDS	1059				hypothetical protein
EDELDHIG_00070	gene	1098	ybhH			
EDELDHIG_00070	CDS	1098	ybhH	5.-.-.-	COG2828	Putative isomerase YbhH
EDELDHIG_00071	gene	2013				
EDELDHIG_00071	CDS	2013				hypothetical protein
EDELDHIG_00072	gene	1104				
EDELDHIG_00072	CDS	1104				hypothetical protein
EDELDHIG_00073	gene	672	tctD			
EDELDHIG_00073	CDS	672	tctD		COG0745	Transcriptional regulatory protein tctD
EDELDHIG_00074	gene	1434	qseC			
EDELDHIG_00074	CDS	1434	qseC	2.7.13.3		Sensor protein QseC
EDELDHIG_00075	gene	1116	wecA			
EDELDHIG_00075	CDS	1116	wecA	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
EDELDHIG_00076	gene	297				
EDELDHIG_00076	CDS	297				hypothetical protein
EDELDHIG_00077	gene	252				
EDELDHIG_00077	CDS	252				hypothetical protein
EDELDHIG_00078	gene	390				
EDELDHIG_00078	CDS	390				hypothetical protein
EDELDHIG_00079	gene	168				
EDELDHIG_00079	CDS	168				hypothetical protein
EDELDHIG_00080	gene	513				
EDELDHIG_00080	CDS	513				hypothetical protein
EDELDHIG_00081	gene	918	gtaB_1			
EDELDHIG_00081	CDS	918	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
EDELDHIG_00082	gene	1425	cusC			
EDELDHIG_00082	CDS	1425	cusC		COG1538	Cation efflux system protein CusC
EDELDHIG_00083	gene	1119				
EDELDHIG_00083	CDS	1119				hypothetical protein
EDELDHIG_00084	gene	2154				
EDELDHIG_00084	CDS	2154				hypothetical protein
EDELDHIG_00085	gene	1254				
EDELDHIG_00085	CDS	1254				hypothetical protein
EDELDHIG_00086	gene	867				
EDELDHIG_00086	CDS	867				hypothetical protein
EDELDHIG_00087	gene	945				
EDELDHIG_00087	CDS	945				hypothetical protein
EDELDHIG_00088	gene	1254				
EDELDHIG_00088	CDS	1254				hypothetical protein
EDELDHIG_00089	gene	783	exoK			
EDELDHIG_00089	CDS	783	exoK	3.2.1.-		Endo-1,3-1,4-beta-glycanase ExoK
EDELDHIG_00090	gene	690	wcaJ			
EDELDHIG_00090	CDS	690	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
EDELDHIG_00091	gene	1041				
EDELDHIG_00091	CDS	1041				hypothetical protein
EDELDHIG_00092	gene	1146				
EDELDHIG_00092	CDS	1146				hypothetical protein
EDELDHIG_00093	gene	1452				
EDELDHIG_00093	CDS	1452				hypothetical protein
EDELDHIG_00094	gene	1221	arnC			
EDELDHIG_00094	CDS	1221	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EDELDHIG_00095	gene	987				
EDELDHIG_00095	CDS	987				hypothetical protein
EDELDHIG_00096	gene	219				
EDELDHIG_00096	CDS	219				hypothetical protein
EDELDHIG_00097	gene	321				
EDELDHIG_00097	CDS	321				hypothetical protein
EDELDHIG_00098	gene	1194				
EDELDHIG_00098	CDS	1194				hypothetical protein
EDELDHIG_00099	gene	762				
EDELDHIG_00099	CDS	762				hypothetical protein
EDELDHIG_00100	gene	2706				
EDELDHIG_00100	CDS	2706				hypothetical protein
EDELDHIG_00101	gene	228				
EDELDHIG_00101	CDS	228				hypothetical protein
EDELDHIG_00102	gene	2664				
EDELDHIG_00102	CDS	2664				hypothetical protein
EDELDHIG_00103	gene	2034				
EDELDHIG_00103	CDS	2034				hypothetical protein
EDELDHIG_00104	gene	846				
EDELDHIG_00104	CDS	846				hypothetical protein
EDELDHIG_00105	gene	3657				
EDELDHIG_00105	CDS	3657				hypothetical protein
EDELDHIG_00106	gene	606	lolA			
EDELDHIG_00106	CDS	606	lolA		COG2834	Outer-membrane lipoprotein carrier protein
EDELDHIG_00107	gene	627	nagL			
EDELDHIG_00107	CDS	627	nagL	5.2.1.4		Maleylpyruvate isomerase
EDELDHIG_00108	gene	1362	hmgA			
EDELDHIG_00108	CDS	1362	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
EDELDHIG_00109	gene	453				
EDELDHIG_00109	CDS	453				hypothetical protein
EDELDHIG_00110	gene	1251				
EDELDHIG_00110	CDS	1251				hypothetical protein
EDELDHIG_00111	gene	951				
EDELDHIG_00111	CDS	951				hypothetical protein
EDELDHIG_00112	gene	1614	mhpA			
EDELDHIG_00112	CDS	1614	mhpA	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
EDELDHIG_00113	gene	207				
EDELDHIG_00113	CDS	207				hypothetical protein
EDELDHIG_00114	gene	678				
EDELDHIG_00114	CDS	678				hypothetical protein
EDELDHIG_00115	gene	318				
EDELDHIG_00115	CDS	318				hypothetical protein
EDELDHIG_00116	gene	468				
EDELDHIG_00116	CDS	468		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
EDELDHIG_00117	gene	492				
EDELDHIG_00117	CDS	492				hypothetical protein
EDELDHIG_00118	gene	342				
EDELDHIG_00118	CDS	342				hypothetical protein
EDELDHIG_00119	gene	615	crt			
EDELDHIG_00119	CDS	615	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
EDELDHIG_00120	gene	762	hcaB			
EDELDHIG_00120	CDS	762	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EDELDHIG_00121	gene	3873				
EDELDHIG_00121	CDS	3873				hypothetical protein
EDELDHIG_00122	gene	1833	bamA_1			
EDELDHIG_00122	CDS	1833	bamA_1			Outer membrane protein assembly factor BamA
EDELDHIG_00123	gene	1389	ahcY			
EDELDHIG_00123	CDS	1389	ahcY	3.3.1.1		Adenosylhomocysteinase
EDELDHIG_00124	gene	2130	pnp			
EDELDHIG_00124	CDS	2130	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
EDELDHIG_00125	gene	723	ompR_1			
EDELDHIG_00125	CDS	723	ompR_1			Transcriptional regulatory protein OmpR
EDELDHIG_00126	gene	510				
EDELDHIG_00126	CDS	510				hypothetical protein
EDELDHIG_00127	gene	870	ilvE_1			
EDELDHIG_00127	CDS	870	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
EDELDHIG_00128	gene	642				
EDELDHIG_00128	CDS	642				hypothetical protein
EDELDHIG_00129	gene	2526				
EDELDHIG_00129	CDS	2526				hypothetical protein
EDELDHIG_00130	gene	903				
EDELDHIG_00130	CDS	903				hypothetical protein
EDELDHIG_00131	gene	75				
EDELDHIG_00131	tRNA	75				tRNA-Val(gac)
EDELDHIG_00132	gene	126	rpmJ			
EDELDHIG_00132	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
EDELDHIG_00133	gene	360				
EDELDHIG_00133	CDS	360				hypothetical protein
EDELDHIG_00134	gene	810	panB			
EDELDHIG_00134	CDS	810	panB	2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
EDELDHIG_00135	gene	870	panC			
EDELDHIG_00135	CDS	870	panC	6.3.2.1	COG0414	Pantothenate synthetase
EDELDHIG_00136	gene	897	hemF			
EDELDHIG_00136	CDS	897	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
EDELDHIG_00137	gene	594				
EDELDHIG_00137	CDS	594				hypothetical protein
EDELDHIG_00138	gene	765				
EDELDHIG_00138	CDS	765		1.-.-.-		putative oxidoreductase
EDELDHIG_00139	gene	1065				
EDELDHIG_00139	CDS	1065				Purine-binding protein
EDELDHIG_00140	gene	930				
EDELDHIG_00140	CDS	930				hypothetical protein
EDELDHIG_00141	gene	1086				
EDELDHIG_00141	CDS	1086				hypothetical protein
EDELDHIG_00142	gene	1527	mglA			
EDELDHIG_00142	CDS	1527	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
EDELDHIG_00143	gene	3444	dnaE1			
EDELDHIG_00143	CDS	3444	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
EDELDHIG_00144	gene	684				
EDELDHIG_00144	CDS	684				hypothetical protein
EDELDHIG_00145	gene	957	mcl1_1			
EDELDHIG_00145	CDS	957	mcl1_1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
EDELDHIG_00146	gene	1002				
EDELDHIG_00146	CDS	1002				hypothetical protein
EDELDHIG_00147	gene	963	ycjG			
EDELDHIG_00147	CDS	963	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
EDELDHIG_00148	gene	1842	ilvD			
EDELDHIG_00148	CDS	1842	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
EDELDHIG_00149	gene	864	dat			
EDELDHIG_00149	CDS	864	dat	2.6.1.21		D-alanine aminotransferase
EDELDHIG_00150	gene	2361				
EDELDHIG_00150	CDS	2361				hypothetical protein
EDELDHIG_00151	gene	399				
EDELDHIG_00151	CDS	399				hypothetical protein
EDELDHIG_00152	gene	624				
EDELDHIG_00152	CDS	624				hypothetical protein
EDELDHIG_00153	gene	315				
EDELDHIG_00153	CDS	315				hypothetical protein
EDELDHIG_00154	gene	1461	ttuE			
EDELDHIG_00154	CDS	1461	ttuE	2.7.1.40		Pyruvate kinase
EDELDHIG_00155	gene	246				
EDELDHIG_00155	CDS	246				hypothetical protein
EDELDHIG_00156	gene	201	rpmI			
EDELDHIG_00156	CDS	201	rpmI		COG0291	50S ribosomal protein L35
EDELDHIG_00157	gene	363	rplT			
EDELDHIG_00157	CDS	363	rplT		COG0292	50S ribosomal protein L20
EDELDHIG_00158	gene	381	rplS			
EDELDHIG_00158	CDS	381	rplS		COG0335	50S ribosomal protein L19
EDELDHIG_00159	gene	222	rpmE			
EDELDHIG_00159	CDS	222	rpmE		COG0254	50S ribosomal protein L31
EDELDHIG_00160	gene	810				
EDELDHIG_00160	CDS	810				Iron-sulfur cluster carrier protein
EDELDHIG_00161	gene	177				
EDELDHIG_00161	CDS	177				hypothetical protein
EDELDHIG_00162	gene	1497				
EDELDHIG_00162	CDS	1497				hypothetical protein
EDELDHIG_00163	gene	585				
EDELDHIG_00163	CDS	585				hypothetical protein
EDELDHIG_00164	gene	1050				
EDELDHIG_00164	CDS	1050			COG1638	Solute-binding protein
EDELDHIG_00165	gene	855	paaX			
EDELDHIG_00165	CDS	855	paaX		COG3327	Transcriptional repressor PaaX
EDELDHIG_00166	gene	1206	paaJ_1			
EDELDHIG_00166	CDS	1206	paaJ_1	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
EDELDHIG_00167	gene	978	paaA			
EDELDHIG_00167	CDS	978	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
EDELDHIG_00168	gene	285	paaB			
EDELDHIG_00168	CDS	285	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
EDELDHIG_00169	gene	771	paaC			
EDELDHIG_00169	CDS	771	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
EDELDHIG_00170	gene	507	paaD			
EDELDHIG_00170	CDS	507	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
EDELDHIG_00171	gene	1071	paaE			
EDELDHIG_00171	CDS	1071	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
EDELDHIG_00172	gene	753				
EDELDHIG_00172	CDS	753				hypothetical protein
EDELDHIG_00173	gene	2052	paaZ			
EDELDHIG_00173	CDS	2052	paaZ		COG2030	Bifunctional protein PaaZ
EDELDHIG_00174	gene	591				
EDELDHIG_00174	CDS	591				hypothetical protein
EDELDHIG_00175	gene	789	motB			
EDELDHIG_00175	CDS	789	motB		COG1360	Motility protein B
EDELDHIG_00176	gene	1311	flgE			
EDELDHIG_00176	CDS	1311	flgE		COG1749	Flagellar hook protein FlgE
EDELDHIG_00177	gene	1455				
EDELDHIG_00177	CDS	1455				hypothetical protein
EDELDHIG_00178	gene	1020				
EDELDHIG_00178	CDS	1020				hypothetical protein
EDELDHIG_00179	gene	1113	flgI			
EDELDHIG_00179	CDS	1113	flgI			Flagellar P-ring protein
EDELDHIG_00180	gene	3192				
EDELDHIG_00180	CDS	3192				hypothetical protein
EDELDHIG_00181	gene	1179	dapL			
EDELDHIG_00181	CDS	1179	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
EDELDHIG_00182	gene	1335	cnbH			
EDELDHIG_00182	CDS	1335	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
EDELDHIG_00183	gene	1227	ubiL_1			
EDELDHIG_00183	CDS	1227	ubiL_1	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
EDELDHIG_00184	gene	1173	rnd_1			
EDELDHIG_00184	CDS	1173	rnd_1	3.1.13.5	COG0349	Ribonuclease D
EDELDHIG_00185	gene	762				
EDELDHIG_00185	CDS	762				hypothetical protein
EDELDHIG_00186	gene	489	yciF_1			
EDELDHIG_00186	CDS	489	yciF_1		COG3685	Protein YciF
EDELDHIG_00187	gene	2265	fadE			
EDELDHIG_00187	CDS	2265	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
EDELDHIG_00188	gene	1290	paaJ_2			
EDELDHIG_00188	CDS	1290	paaJ_2	2.3.1.174	COG0183	3-oxoadipyl-CoA/3-oxo-5,6-dehydrosuberyl-CoA thiolase
EDELDHIG_00189	gene	2076	fadB_1			
EDELDHIG_00189	CDS	2076	fadB_1			Fatty acid oxidation complex subunit alpha
EDELDHIG_00190	gene	1845				
EDELDHIG_00190	CDS	1845		2.8.3.-		butyrate:acetyl-CoA coenzyme A-transferase
EDELDHIG_00191	gene	627	msrA_1			
EDELDHIG_00191	CDS	627	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
EDELDHIG_00192	gene	879	rbsK			
EDELDHIG_00192	CDS	879	rbsK	2.7.1.15	COG0524	Ribokinase
EDELDHIG_00193	gene	2256	tme			
EDELDHIG_00193	CDS	2256	tme	1.1.1.40	COG0280	NADP-dependent malic enzyme
EDELDHIG_00194	gene	2628	mutS			
EDELDHIG_00194	CDS	2628	mutS		COG0249	DNA mismatch repair protein MutS
EDELDHIG_00195	gene	585	grpE			
EDELDHIG_00195	CDS	585	grpE		COG0576	Protein GrpE
EDELDHIG_00196	gene	1080	hrcA			
EDELDHIG_00196	CDS	1080	hrcA		COG1420	Heat-inducible transcription repressor HrcA
EDELDHIG_00197	gene	714	rph			
EDELDHIG_00197	CDS	714	rph	2.7.7.56	COG0689	Ribonuclease PH
EDELDHIG_00198	gene	609				
EDELDHIG_00198	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
EDELDHIG_00199	gene	375	rutC			
EDELDHIG_00199	CDS	375	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
EDELDHIG_00200	gene	1155	hemW			
EDELDHIG_00200	CDS	1155	hemW		COG0635	Heme chaperone HemW
EDELDHIG_00201	gene	885	parB			
EDELDHIG_00201	CDS	885	parB			Chromosome-partitioning protein ParB
EDELDHIG_00202	gene	816	parA			
EDELDHIG_00202	CDS	816	parA			Chromosome partitioning protein ParA
EDELDHIG_00203	gene	618	rsmG			
EDELDHIG_00203	CDS	618	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
EDELDHIG_00204	gene	1863	mnmG			
EDELDHIG_00204	CDS	1863	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EDELDHIG_00205	gene	1287	mnmE			
EDELDHIG_00205	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
EDELDHIG_00206	gene	1302	rho			
EDELDHIG_00206	CDS	1302	rho	3.6.4.-	COG1158	Transcription termination factor Rho
EDELDHIG_00207	gene	438				
EDELDHIG_00207	CDS	438				hypothetical protein
EDELDHIG_00208	gene	594				
EDELDHIG_00208	CDS	594		3.6.1.9	COG0424	Nucleoside triphosphate pyrophosphatase
EDELDHIG_00209	gene	825	aroE			
EDELDHIG_00209	CDS	825	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
EDELDHIG_00210	gene	588	coaE			
EDELDHIG_00210	CDS	588	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
EDELDHIG_00211	gene	699	dnaQ			
EDELDHIG_00211	CDS	699	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
EDELDHIG_00212	gene	525	secB			
EDELDHIG_00212	CDS	525	secB			Protein-export protein SecB
EDELDHIG_00213	gene	453				
EDELDHIG_00213	CDS	453				hypothetical protein
EDELDHIG_00214	gene	669				
EDELDHIG_00214	CDS	669				hypothetical protein
EDELDHIG_00215	gene	600				
EDELDHIG_00215	CDS	600				hypothetical protein
EDELDHIG_00216	gene	1125	tgt			
EDELDHIG_00216	CDS	1125	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
EDELDHIG_00217	gene	699	psd			
EDELDHIG_00217	CDS	699	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
EDELDHIG_00218	gene	732				
EDELDHIG_00218	CDS	732				hypothetical protein
EDELDHIG_00219	gene	77				
EDELDHIG_00219	tRNA	77				tRNA-Asp(gtc)
EDELDHIG_00220	gene	1317				
EDELDHIG_00220	CDS	1317			COG0661	putative protein
EDELDHIG_00221	gene	3708	mdtC_1			
EDELDHIG_00221	CDS	3708	mdtC_1			Multidrug resistance protein MdtC
EDELDHIG_00222	gene	1095	srpA			
EDELDHIG_00222	CDS	1095	srpA			Solvent efflux pump periplasmic linker SrpA
EDELDHIG_00223	gene	651				
EDELDHIG_00223	CDS	651				hypothetical protein
EDELDHIG_00224	gene	1314	bamB			
EDELDHIG_00224	CDS	1314	bamB		COG1520	Outer membrane protein assembly factor BamB
EDELDHIG_00225	gene	1452	der			
EDELDHIG_00225	CDS	1452	der		COG1160	GTPase Der
EDELDHIG_00226	gene	1122	aroC			
EDELDHIG_00226	CDS	1122	aroC	4.2.3.5		Chorismate synthase
EDELDHIG_00227	gene	978	thiB			
EDELDHIG_00227	CDS	978	thiB		COG4143	Thiamine-binding periplasmic protein
EDELDHIG_00228	gene	1578				
EDELDHIG_00228	CDS	1578				hypothetical protein
EDELDHIG_00229	gene	693	thiQ			
EDELDHIG_00229	CDS	693	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
EDELDHIG_00230	gene	408	fur			
EDELDHIG_00230	CDS	408	fur		COG0735	Ferric uptake regulation protein
EDELDHIG_00231	gene	1257	srpC			
EDELDHIG_00231	CDS	1257	srpC		COG2059	putative chromate transport protein
EDELDHIG_00232	gene	912	dgoK1			
EDELDHIG_00232	CDS	912	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
EDELDHIG_00233	gene	888	murQ			
EDELDHIG_00233	CDS	888	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
EDELDHIG_00234	gene	870				
EDELDHIG_00234	CDS	870				hypothetical protein
EDELDHIG_00235	gene	1173	nagA			
EDELDHIG_00235	CDS	1173	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
EDELDHIG_00236	gene	927				
EDELDHIG_00236	CDS	927				hypothetical protein
EDELDHIG_00237	gene	198				
EDELDHIG_00237	CDS	198				hypothetical protein
