locus_tag	ftype	length_bp	gene	EC_number	COG	product
MNEFEBPL_00031	gene	2061	hcaB_1			
MNEFEBPL_00031	CDS	2061	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
MNEFEBPL_00032	gene	2301	yhgF			
MNEFEBPL_00032	CDS	2301	yhgF		COG2183	Protein YhgF
MNEFEBPL_00033	gene	1422	tldD			
MNEFEBPL_00033	CDS	1422	tldD	3.4.-.-	COG0312	Metalloprotease TldD
MNEFEBPL_00034	gene	852				
MNEFEBPL_00034	CDS	852			COG1073	putative protein
MNEFEBPL_00035	gene	912	ctaC			
MNEFEBPL_00035	CDS	912	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
MNEFEBPL_00036	gene	945	ctaB			
MNEFEBPL_00036	CDS	945	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
MNEFEBPL_00037	gene	195				
MNEFEBPL_00037	CDS	195				hypothetical protein
MNEFEBPL_00038	gene	594	ctaG			
MNEFEBPL_00038	CDS	594	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
MNEFEBPL_00039	gene	804	ctaE			
MNEFEBPL_00039	CDS	804	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
MNEFEBPL_00040	gene	669				
MNEFEBPL_00040	CDS	669				hypothetical protein
MNEFEBPL_00041	gene	1392	thrC			
MNEFEBPL_00041	CDS	1392	thrC	4.2.3.1	COG0498	Threonine synthase
MNEFEBPL_00042	gene	1257				
MNEFEBPL_00042	CDS	1257		3.4.24.-	COG0612	putative zinc protease
MNEFEBPL_00043	gene	585	rimJ			
MNEFEBPL_00043	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
MNEFEBPL_00044	gene	807				
MNEFEBPL_00044	CDS	807				hypothetical protein
MNEFEBPL_00045	gene	1410				
MNEFEBPL_00045	CDS	1410		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
MNEFEBPL_00046	gene	534	apt			
MNEFEBPL_00046	CDS	534	apt	2.4.2.7		Adenine phosphoribosyltransferase
MNEFEBPL_00047	gene	867	mtnP			
MNEFEBPL_00047	CDS	867	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
MNEFEBPL_00048	gene	639	udk_1			
MNEFEBPL_00048	CDS	639	udk_1	2.7.1.48		Uridine kinase
MNEFEBPL_00049	gene	915				
MNEFEBPL_00049	CDS	915				hypothetical protein
MNEFEBPL_00050	gene	2403				
MNEFEBPL_00050	CDS	2403				hypothetical protein
MNEFEBPL_00051	gene	1164	ftsW			
MNEFEBPL_00051	CDS	1164	ftsW	2.4.1.129		putative peptidoglycan glycosyltransferase FtsW
MNEFEBPL_00052	gene	1092	murG			
MNEFEBPL_00052	CDS	1092	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
MNEFEBPL_00053	gene	1410	murC			
MNEFEBPL_00053	CDS	1410	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
MNEFEBPL_00054	gene	267				
MNEFEBPL_00054	CDS	267				hypothetical protein
MNEFEBPL_00055	gene	246				
MNEFEBPL_00055	CDS	246				hypothetical protein
MNEFEBPL_00056	gene	927	murB			
MNEFEBPL_00056	CDS	927	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
MNEFEBPL_00057	gene	921	ddlB			
MNEFEBPL_00057	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
MNEFEBPL_00058	gene	906	ftsQ			
MNEFEBPL_00058	CDS	906	ftsQ			Cell division protein FtsQ
MNEFEBPL_00059	gene	1335	ftsA			
MNEFEBPL_00059	CDS	1335	ftsA		COG0849	Cell division protein FtsA
MNEFEBPL_00060	gene	1656	ftsZ			
MNEFEBPL_00060	CDS	1656	ftsZ			Cell division protein FtsZ
MNEFEBPL_00061	gene	918	lpxC			
MNEFEBPL_00061	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
MNEFEBPL_00062	gene	840	bamD			
MNEFEBPL_00062	CDS	840	bamD		COG4105	Outer membrane protein assembly factor BamD
MNEFEBPL_00063	gene	1644	recN			
MNEFEBPL_00063	CDS	1644	recN		COG0497	DNA repair protein RecN
MNEFEBPL_00064	gene	162				
MNEFEBPL_00064	CDS	162				hypothetical protein
MNEFEBPL_00065	gene	1374				
MNEFEBPL_00065	CDS	1374		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
MNEFEBPL_00066	gene	669	purQ			
MNEFEBPL_00066	CDS	669	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
MNEFEBPL_00067	gene	1758	dctB_1			
MNEFEBPL_00067	CDS	1758	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
MNEFEBPL_00068	gene	1329	dctD_1			
MNEFEBPL_00068	CDS	1329	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
MNEFEBPL_00069	gene	903				
MNEFEBPL_00069	CDS	903				hypothetical protein
MNEFEBPL_00070	gene	204				
MNEFEBPL_00070	CDS	204				hypothetical protein
MNEFEBPL_00071	gene	153				
MNEFEBPL_00071	CDS	153				hypothetical protein
MNEFEBPL_00072	gene	2733	rne			
MNEFEBPL_00072	CDS	2733	rne	3.1.26.12		Ribonuclease E
MNEFEBPL_00073	gene	231	tusA			
MNEFEBPL_00073	CDS	231	tusA		COG0425	Sulfur carrier protein TusA
MNEFEBPL_00074	gene	759	dsbD_1			
MNEFEBPL_00074	CDS	759	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MNEFEBPL_00075	gene	1221				
MNEFEBPL_00075	CDS	1221				hypothetical protein
MNEFEBPL_00076	gene	1326	ptlI			
MNEFEBPL_00076	CDS	1326	ptlI	1.14.15.32	COG2124	Pentalenene oxygenase
MNEFEBPL_00077	gene	240	purS			
MNEFEBPL_00077	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
MNEFEBPL_00078	gene	753	purC_1			
MNEFEBPL_00078	CDS	753	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
MNEFEBPL_00079	gene	315				
MNEFEBPL_00079	CDS	315				hypothetical protein
MNEFEBPL_00080	gene	1014	metH			
MNEFEBPL_00080	CDS	1014	metH	2.1.1.13	COG0646	Methionine synthase
MNEFEBPL_00081	gene	372				
MNEFEBPL_00081	CDS	372				hypothetical protein
MNEFEBPL_00082	gene	1083				
MNEFEBPL_00082	CDS	1083				hypothetical protein
MNEFEBPL_00083	gene	696	glmS_1			
MNEFEBPL_00083	CDS	696	glmS_1	5.4.99.1		Glutamate mutase sigma subunit
MNEFEBPL_00084	gene	159				
MNEFEBPL_00084	CDS	159				hypothetical protein
MNEFEBPL_00085	gene	636				
MNEFEBPL_00085	CDS	636				hypothetical protein
MNEFEBPL_00086	gene	225				
MNEFEBPL_00086	CDS	225				hypothetical protein
MNEFEBPL_00087	gene	231				
MNEFEBPL_00087	CDS	231				hypothetical protein
MNEFEBPL_00088	gene	180				
MNEFEBPL_00088	CDS	180				hypothetical protein
MNEFEBPL_00089	gene	1395	fumC			
MNEFEBPL_00089	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MNEFEBPL_00090	gene	552				
MNEFEBPL_00090	CDS	552				hypothetical protein
MNEFEBPL_00091	gene	462				
MNEFEBPL_00091	CDS	462				hypothetical protein
MNEFEBPL_00092	gene	1257	srpC			
MNEFEBPL_00092	CDS	1257	srpC		COG2059	putative chromate transport protein
MNEFEBPL_00093	gene	798				
MNEFEBPL_00093	CDS	798				hypothetical protein
MNEFEBPL_00094	gene	651				
MNEFEBPL_00094	CDS	651				hypothetical protein
MNEFEBPL_00095	gene	334	ssrA			
MNEFEBPL_00095	tmRNA	334	ssrA			transfer-messenger RNA, SsrA
MNEFEBPL_00096	gene	1548	ybaL_1			
MNEFEBPL_00096	CDS	1548	ybaL_1		COG1226	Putative cation/proton antiporter YbaL
MNEFEBPL_00097	gene	1371				
MNEFEBPL_00097	CDS	1371				hypothetical protein
MNEFEBPL_00098	gene	1047	potD_1			
MNEFEBPL_00098	CDS	1047	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
MNEFEBPL_00099	gene	1227	sufS_1			
MNEFEBPL_00099	CDS	1227	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
MNEFEBPL_00100	gene	1413	phrA			
MNEFEBPL_00100	CDS	1413	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MNEFEBPL_00101	gene	1215	ufaA1			
MNEFEBPL_00101	CDS	1215	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
MNEFEBPL_00102	gene	453				
MNEFEBPL_00102	CDS	453				hypothetical protein
MNEFEBPL_00103	gene	885				
MNEFEBPL_00103	CDS	885				hypothetical protein
MNEFEBPL_00104	gene	1161	iolG_1			
MNEFEBPL_00104	CDS	1161	iolG_1	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MNEFEBPL_00105	gene	1056	iolE_1			
MNEFEBPL_00105	CDS	1056	iolE_1	4.2.1.44		Inosose dehydratase
MNEFEBPL_00106	gene	1047	purR_1			
MNEFEBPL_00106	CDS	1047	purR_1			HTH-type transcriptional repressor PurR
MNEFEBPL_00107	gene	1221				
MNEFEBPL_00107	CDS	1221				putative sugar-binding periplasmic protein
MNEFEBPL_00108	gene	933	melD_1			
MNEFEBPL_00108	CDS	933	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MNEFEBPL_00109	gene	903	ngcG_1			
MNEFEBPL_00109	CDS	903	ngcG_1		COG0395	Diacetylchitobiose uptake system permease protein NgcG
MNEFEBPL_00110	gene	1080	ugpC_1			
MNEFEBPL_00110	CDS	1080	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MNEFEBPL_00111	gene	2373	csxA			
MNEFEBPL_00111	CDS	2373	csxA	3.2.1.165	COG3250	Exo-beta-D-glucosaminidase
MNEFEBPL_00112	gene	750				
MNEFEBPL_00112	CDS	750				hypothetical protein
MNEFEBPL_00113	gene	1134	iolG_2			
MNEFEBPL_00113	CDS	1134	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
MNEFEBPL_00114	gene	1572	xynB			
MNEFEBPL_00114	CDS	1572	xynB	3.2.1.37		Beta-xylosidase
MNEFEBPL_00115	gene	657	mcbR_1			
MNEFEBPL_00115	CDS	657	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
MNEFEBPL_00116	gene	1395	spuC_1			
MNEFEBPL_00116	CDS	1395	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
MNEFEBPL_00117	gene	1035	cbs			
MNEFEBPL_00117	CDS	1035	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
MNEFEBPL_00118	gene	2421				
MNEFEBPL_00118	CDS	2421				hypothetical protein
MNEFEBPL_00119	gene	720	alaS_1			
MNEFEBPL_00119	CDS	720	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
MNEFEBPL_00120	gene	90				
MNEFEBPL_00120	tRNA	90				tRNA-Ser(gga)
MNEFEBPL_00121	gene	1254	intA			
MNEFEBPL_00121	CDS	1254	intA		COG0582	Prophage integrase IntA
MNEFEBPL_00122	gene	195				
MNEFEBPL_00122	CDS	195				hypothetical protein
MNEFEBPL_00123	gene	1281				
MNEFEBPL_00123	CDS	1281				hypothetical protein
MNEFEBPL_00124	gene	396				
MNEFEBPL_00124	CDS	396				hypothetical protein
MNEFEBPL_00125	gene	228				
MNEFEBPL_00125	CDS	228				hypothetical protein
MNEFEBPL_00126	gene	618				
MNEFEBPL_00126	CDS	618				hypothetical protein
MNEFEBPL_00127	gene	435				
MNEFEBPL_00127	CDS	435				hypothetical protein
MNEFEBPL_00128	gene	588				
MNEFEBPL_00128	CDS	588				hypothetical protein
MNEFEBPL_00129	gene	522				
MNEFEBPL_00129	CDS	522				hypothetical protein
MNEFEBPL_00130	gene	432				
MNEFEBPL_00130	CDS	432				hypothetical protein
MNEFEBPL_00131	gene	453				
MNEFEBPL_00131	CDS	453				hypothetical protein
MNEFEBPL_00132	gene	222				
MNEFEBPL_00132	CDS	222				hypothetical protein
MNEFEBPL_00133	gene	576				
MNEFEBPL_00133	CDS	576				hypothetical protein
MNEFEBPL_00134	gene	657				
MNEFEBPL_00134	CDS	657				hypothetical protein
MNEFEBPL_00135	gene	1629				
MNEFEBPL_00135	CDS	1629				hypothetical protein
MNEFEBPL_00136	gene	2685				
MNEFEBPL_00136	CDS	2685				hypothetical protein
MNEFEBPL_00137	gene	1503				
MNEFEBPL_00137	CDS	1503				hypothetical protein
MNEFEBPL_00138	gene	372				
MNEFEBPL_00138	CDS	372				hypothetical protein
MNEFEBPL_00139	gene	1053				
MNEFEBPL_00139	CDS	1053				hypothetical protein
MNEFEBPL_00140	gene	777	oppF_1			
MNEFEBPL_00140	CDS	777	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
MNEFEBPL_00141	gene	843	oppD_1			
MNEFEBPL_00141	CDS	843	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
MNEFEBPL_00142	gene	906	ddpC			
MNEFEBPL_00142	CDS	906	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
MNEFEBPL_00143	gene	1062	dppB			
MNEFEBPL_00143	CDS	1062	dppB		COG0601	Dipeptide transport system permease protein DppB
MNEFEBPL_00144	gene	1599	ddpA			
MNEFEBPL_00144	CDS	1599	ddpA		COG0747	putative D,D-dipeptide-binding periplasmic protein DdpA
MNEFEBPL_00145	gene	375				
MNEFEBPL_00145	CDS	375				hypothetical protein
MNEFEBPL_00146	gene	585				
MNEFEBPL_00146	CDS	585				hypothetical protein
MNEFEBPL_00147	gene	609				
MNEFEBPL_00147	CDS	609				hypothetical protein
MNEFEBPL_00148	gene	978				
MNEFEBPL_00148	CDS	978				hypothetical protein
MNEFEBPL_00149	gene	2052	vgrG1_1			
MNEFEBPL_00149	CDS	2052	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
MNEFEBPL_00150	gene	258				
MNEFEBPL_00150	CDS	258				hypothetical protein
MNEFEBPL_00151	gene	1260				
MNEFEBPL_00151	CDS	1260				hypothetical protein
MNEFEBPL_00152	gene	666				
MNEFEBPL_00152	CDS	666				hypothetical protein
MNEFEBPL_00153	gene	657				
MNEFEBPL_00153	CDS	657				hypothetical protein
MNEFEBPL_00154	gene	1065				
MNEFEBPL_00154	CDS	1065				hypothetical protein
MNEFEBPL_00155	gene	1371	algC_1			
MNEFEBPL_00155	CDS	1371	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
MNEFEBPL_00156	gene	1425	algA_1			
MNEFEBPL_00156	CDS	1425	algA_1		COG0662	Alginate biosynthesis protein AlgA
MNEFEBPL_00157	gene	1263				
MNEFEBPL_00157	CDS	1263				hypothetical protein
MNEFEBPL_00158	gene	888	ppm1			
MNEFEBPL_00158	CDS	888	ppm1	2.4.1.-		Polyprenol monophosphomannose synthase
MNEFEBPL_00159	gene	1233				
MNEFEBPL_00159	CDS	1233				hypothetical protein
MNEFEBPL_00160	gene	1545				
MNEFEBPL_00160	CDS	1545				hypothetical protein
MNEFEBPL_00161	gene	1053				
MNEFEBPL_00161	CDS	1053				hypothetical protein
MNEFEBPL_00162	gene	3108				
MNEFEBPL_00162	CDS	3108				hypothetical protein
MNEFEBPL_00163	gene	666	degU			
MNEFEBPL_00163	CDS	666	degU		COG2197	Transcriptional regulatory protein DegU
MNEFEBPL_00164	gene	519				
MNEFEBPL_00164	CDS	519				hypothetical protein
MNEFEBPL_00165	gene	2505	rcsC_2			
MNEFEBPL_00165	CDS	2505	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
MNEFEBPL_00166	gene	1086	amiC_1			
MNEFEBPL_00166	CDS	1086	amiC_1			Aliphatic amidase expression-regulating protein
MNEFEBPL_00167	gene	603				
MNEFEBPL_00167	CDS	603				hypothetical protein
MNEFEBPL_00168	gene	882	gsiD_1			
MNEFEBPL_00168	CDS	882	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
MNEFEBPL_00169	gene	921	gsiC_1			
MNEFEBPL_00169	CDS	921	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
MNEFEBPL_00170	gene	1614	dppA			
MNEFEBPL_00170	CDS	1614	dppA		COG0747	Periplasmic dipeptide transport protein
MNEFEBPL_00171	gene	960	fmdA			
MNEFEBPL_00171	CDS	960	fmdA	3.5.1.49		Formamidase
MNEFEBPL_00172	gene	1782	gsiA_1			
MNEFEBPL_00172	CDS	1782	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
MNEFEBPL_00173	gene	1071	msmX_1			
MNEFEBPL_00173	CDS	1071	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
MNEFEBPL_00174	gene	828	dasC_1			
MNEFEBPL_00174	CDS	828	dasC_1		COG0395	Diacetylchitobiose uptake system permease protein DasC
MNEFEBPL_00175	gene	861	melD_2			
MNEFEBPL_00175	CDS	861	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MNEFEBPL_00176	gene	1302				
MNEFEBPL_00176	CDS	1302				hypothetical protein
MNEFEBPL_00177	gene	1560	nanE			
MNEFEBPL_00177	CDS	1560	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
MNEFEBPL_00178	gene	750	nagR_1			
MNEFEBPL_00178	CDS	750	nagR_1		COG2188	HTH-type transcriptional repressor NagR
MNEFEBPL_00179	gene	735				
MNEFEBPL_00179	CDS	735				hypothetical protein
MNEFEBPL_00180	gene	429	rnk			
MNEFEBPL_00180	CDS	429	rnk		COG0782	Regulator of nucleoside diphosphate kinase
MNEFEBPL_00181	gene	1494	atzA			
MNEFEBPL_00181	CDS	1494	atzA	3.8.1.8		Atrazine chlorohydrolase
MNEFEBPL_00182	gene	657	flr			
MNEFEBPL_00182	CDS	657	flr			Flavoredoxin
MNEFEBPL_00183	gene	1161	atzC			
MNEFEBPL_00183	CDS	1161	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
MNEFEBPL_00184	gene	1047	potD_2			
MNEFEBPL_00184	CDS	1047	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
MNEFEBPL_00185	gene	774	ydcV_1			
MNEFEBPL_00185	CDS	774	ydcV_1			Inner membrane ABC transporter permease protein YdcV
MNEFEBPL_00186	gene	882	potB_1			
MNEFEBPL_00186	CDS	882	potB_1		COG1176	Spermidine/putrescine transport system permease protein PotB
MNEFEBPL_00187	gene	1056	potA_1			
MNEFEBPL_00187	CDS	1056	potA_1	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
MNEFEBPL_00188	gene	723				
MNEFEBPL_00188	CDS	723				hypothetical protein
MNEFEBPL_00189	gene	1539	sasA_1			
MNEFEBPL_00189	CDS	1539	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
MNEFEBPL_00190	gene	609	tmoT			
MNEFEBPL_00190	CDS	609	tmoT			Response regulator protein TmoT
MNEFEBPL_00191	gene	483				
MNEFEBPL_00191	CDS	483				hypothetical protein
MNEFEBPL_00192	gene	672				
MNEFEBPL_00192	CDS	672				hypothetical protein
MNEFEBPL_00193	gene	1026	dusA			
MNEFEBPL_00193	CDS	1026	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
MNEFEBPL_00194	gene	1194	bcr_1			
MNEFEBPL_00194	CDS	1194	bcr_1			Bicyclomycin resistance protein
MNEFEBPL_00195	gene	819				
MNEFEBPL_00195	CDS	819				hypothetical protein
MNEFEBPL_00196	gene	741				
MNEFEBPL_00196	CDS	741				hypothetical protein
MNEFEBPL_00197	gene	231				
MNEFEBPL_00197	CDS	231				hypothetical protein
MNEFEBPL_00198	gene	474	yrrK			
MNEFEBPL_00198	CDS	474	yrrK	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
MNEFEBPL_00199	gene	1212				
MNEFEBPL_00199	CDS	1212				hypothetical protein
MNEFEBPL_00200	gene	1248	soxB_1			
MNEFEBPL_00200	CDS	1248	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
MNEFEBPL_00201	gene	339				
MNEFEBPL_00201	CDS	339				hypothetical protein
MNEFEBPL_00202	gene	750				
MNEFEBPL_00202	CDS	750				hypothetical protein
MNEFEBPL_00203	gene	324	soxD_1			
MNEFEBPL_00203	CDS	324	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
MNEFEBPL_00204	gene	2919	soxA_1			
MNEFEBPL_00204	CDS	2919	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
MNEFEBPL_00205	gene	549				
MNEFEBPL_00205	CDS	549				hypothetical protein
MNEFEBPL_00206	gene	411				
MNEFEBPL_00206	CDS	411				hypothetical protein
MNEFEBPL_00207	gene	603	sodB			
MNEFEBPL_00207	CDS	603	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
MNEFEBPL_00208	gene	555				
MNEFEBPL_00208	CDS	555		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
MNEFEBPL_00209	gene	1389				
MNEFEBPL_00209	CDS	1389				hypothetical protein
MNEFEBPL_00210	gene	357				
MNEFEBPL_00210	CDS	357				hypothetical protein
MNEFEBPL_00211	gene	1851	atm1			
MNEFEBPL_00211	CDS	1851	atm1		COG5265	ATM1-type heavy metal exporter
MNEFEBPL_00212	gene	3363				
MNEFEBPL_00212	CDS	3363				hypothetical protein
MNEFEBPL_00213	gene	657				
MNEFEBPL_00213	CDS	657				hypothetical protein
MNEFEBPL_00214	gene	1344	bamB			
MNEFEBPL_00214	CDS	1344	bamB		COG1520	Outer membrane protein assembly factor BamB
MNEFEBPL_00215	gene	1470	der_1			
MNEFEBPL_00215	CDS	1470	der_1		COG1160	GTPase Der
MNEFEBPL_00216	gene	708				
MNEFEBPL_00216	CDS	708				hypothetical protein
MNEFEBPL_00217	gene	1287	serS			
MNEFEBPL_00217	CDS	1287	serS	6.1.1.11	COG0172	Serine--tRNA ligase
MNEFEBPL_00218	gene	333	yajC			
MNEFEBPL_00218	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
MNEFEBPL_00219	gene	1668	secD			
MNEFEBPL_00219	CDS	1668	secD		COG0342	Protein translocase subunit SecD
MNEFEBPL_00220	gene	972	secF			
MNEFEBPL_00220	CDS	972	secF			Protein translocase subunit SecF
MNEFEBPL_00221	gene	357				
MNEFEBPL_00221	CDS	357				hypothetical protein
MNEFEBPL_00222	gene	987	yhdN			
MNEFEBPL_00222	CDS	987	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
MNEFEBPL_00223	gene	618	ccmA			
MNEFEBPL_00223	CDS	618	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
MNEFEBPL_00224	gene	657	ccmB			
MNEFEBPL_00224	CDS	657	ccmB		COG2386	Heme exporter protein B
MNEFEBPL_00225	gene	729	ccmC			
MNEFEBPL_00225	CDS	729	ccmC		COG0755	Heme exporter protein C
MNEFEBPL_00226	gene	162				
MNEFEBPL_00226	CDS	162				hypothetical protein
MNEFEBPL_00227	gene	537	cycY			
MNEFEBPL_00227	CDS	537	cycY		COG0526	Thiol:disulfide interchange protein CycY
MNEFEBPL_00228	gene	147				
MNEFEBPL_00228	CDS	147				hypothetical protein
MNEFEBPL_00229	gene	2688	acnA			
MNEFEBPL_00229	CDS	2688	acnA	4.2.1.3	COG1048	Aconitate hydratase A
MNEFEBPL_00230	gene	696				
MNEFEBPL_00230	CDS	696				hypothetical protein
