locus_tag	ftype	length_bp	gene	EC_number	COG	product
BJPBECLI_00045	CDS	1659	dauA		COG0659	C4-dicarboxylic acid transporter DauA
BJPBECLI_00046	gene	1410	pepA_1			
BJPBECLI_00046	CDS	1410	pepA_1	3.4.11.10		cytosol aminopeptidase
BJPBECLI_00047	gene	825				
BJPBECLI_00047	CDS	825				hypothetical protein
BJPBECLI_00048	gene	2436	hrpB			
BJPBECLI_00048	CDS	2436	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
BJPBECLI_00049	gene	1116				
BJPBECLI_00049	CDS	1116				hypothetical protein
BJPBECLI_00050	gene	846				
BJPBECLI_00050	CDS	846				hypothetical protein
BJPBECLI_00051	gene	651				
BJPBECLI_00051	CDS	651				hypothetical protein
BJPBECLI_00052	gene	1440	algA			
BJPBECLI_00052	CDS	1440	algA		COG0662	Alginate biosynthesis protein AlgA
BJPBECLI_00053	gene	1359	algC			
BJPBECLI_00053	CDS	1359	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
BJPBECLI_00054	gene	825				
BJPBECLI_00054	CDS	825				hypothetical protein
BJPBECLI_00055	gene	795	otnI			
BJPBECLI_00055	CDS	795	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
BJPBECLI_00056	gene	615	cobO			
BJPBECLI_00056	CDS	615	cobO	2.5.1.17		Corrinoid adenosyltransferase
BJPBECLI_00057	gene	1479	cobQ			
BJPBECLI_00057	CDS	1479	cobQ			Cobyric acid synthase
BJPBECLI_00058	gene	624				
BJPBECLI_00058	CDS	624		1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
BJPBECLI_00059	gene	285				
BJPBECLI_00059	CDS	285				hypothetical protein
BJPBECLI_00060	gene	297				
BJPBECLI_00060	CDS	297				hypothetical protein
BJPBECLI_00061	gene	306				
BJPBECLI_00061	CDS	306				hypothetical protein
BJPBECLI_00062	gene	75				
BJPBECLI_00062	tRNA	75				tRNA-Gln(ttg)
BJPBECLI_00063	gene	207				
BJPBECLI_00063	CDS	207				hypothetical protein
BJPBECLI_00064	gene	639	crp			
BJPBECLI_00064	CDS	639	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
BJPBECLI_00065	gene	873	mmsB			
BJPBECLI_00065	CDS	873	mmsB	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
BJPBECLI_00066	gene	1047	caiD			
BJPBECLI_00066	CDS	1047	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
BJPBECLI_00067	gene	1143	acdA_1			
BJPBECLI_00067	CDS	1143	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BJPBECLI_00068	gene	441				
BJPBECLI_00068	CDS	441				hypothetical protein
BJPBECLI_00069	gene	126				
BJPBECLI_00069	CDS	126				hypothetical protein
BJPBECLI_00070	gene	336	petE			
BJPBECLI_00070	CDS	336	petE		COG3794	Plastocyanin
BJPBECLI_00071	gene	1500	bauC			
BJPBECLI_00071	CDS	1500	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
BJPBECLI_00072	gene	945	hdfR_1			
BJPBECLI_00072	CDS	945	hdfR_1			HTH-type transcriptional regulator HdfR
BJPBECLI_00073	gene	342				
BJPBECLI_00073	CDS	342				hypothetical protein
BJPBECLI_00074	gene	1290				
BJPBECLI_00074	CDS	1290				hypothetical protein
BJPBECLI_00075	gene	810	xthA_1			
BJPBECLI_00075	CDS	810	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
BJPBECLI_00076	gene	426				
BJPBECLI_00076	CDS	426				hypothetical protein
BJPBECLI_00077	gene	177				
BJPBECLI_00077	CDS	177				hypothetical protein
BJPBECLI_00078	gene	810	ureD			
BJPBECLI_00078	CDS	810	ureD			Urease accessory protein UreD
BJPBECLI_00079	gene	303	ureA1			
BJPBECLI_00079	CDS	303	ureA1	3.5.1.5		Urease subunit gamma 1
BJPBECLI_00080	gene	318	ureB1			
BJPBECLI_00080	CDS	318	ureB1	3.5.1.5		Urease subunit beta 1
BJPBECLI_00081	gene	1722	ureC1			
BJPBECLI_00081	CDS	1722	ureC1	3.5.1.5		Urease subunit alpha 1
BJPBECLI_00082	gene	234				
BJPBECLI_00082	CDS	234				hypothetical protein
BJPBECLI_00083	gene	492	ureE			
BJPBECLI_00083	CDS	492	ureE			Urease accessory protein UreE
BJPBECLI_00084	gene	639	ureF			
BJPBECLI_00084	CDS	639	ureF		COG0830	Urease accessory protein UreF
BJPBECLI_00085	gene	387				
BJPBECLI_00085	CDS	387				hypothetical protein
BJPBECLI_00086	gene	630	ureG			
BJPBECLI_00086	CDS	630	ureG			Urease accessory protein UreG
BJPBECLI_00087	gene	3711	mdtC_1			
BJPBECLI_00087	CDS	3711	mdtC_1			Multidrug resistance protein MdtC
BJPBECLI_00088	gene	1095	ttgG			
BJPBECLI_00088	CDS	1095	ttgG			Toluene efflux pump periplasmic linker protein TtgG
BJPBECLI_00089	gene	648				
BJPBECLI_00089	CDS	648				hypothetical protein
BJPBECLI_00090	gene	1314	bamB			
BJPBECLI_00090	CDS	1314	bamB		COG1520	Outer membrane protein assembly factor BamB
BJPBECLI_00091	gene	1455	der			
BJPBECLI_00091	CDS	1455	der		COG1160	GTPase Der
BJPBECLI_00092	gene	822				
BJPBECLI_00092	CDS	822				hypothetical protein
BJPBECLI_00093	gene	1110	aroC			
BJPBECLI_00093	CDS	1110	aroC	4.2.3.5		Chorismate synthase
BJPBECLI_00094	gene	975	thiB			
BJPBECLI_00094	CDS	975	thiB		COG4143	Thiamine-binding periplasmic protein
BJPBECLI_00095	gene	1575				
BJPBECLI_00095	CDS	1575				hypothetical protein
BJPBECLI_00096	gene	693	thiQ_1			
BJPBECLI_00096	CDS	693	thiQ_1	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
BJPBECLI_00097	gene	1251	mtaB			
BJPBECLI_00097	CDS	1251	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
BJPBECLI_00098	gene	834	dapF			
BJPBECLI_00098	CDS	834	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BJPBECLI_00099	gene	76				
BJPBECLI_00099	tRNA	76				tRNA-Lys(ttt)
BJPBECLI_00100	gene	126	rpmJ			
BJPBECLI_00100	CDS	126	rpmJ		COG0257	50S ribosomal protein L36
BJPBECLI_00101	gene	75				
BJPBECLI_00101	tRNA	75				tRNA-Val(gac)
BJPBECLI_00102	gene	927				
BJPBECLI_00102	CDS	927				hypothetical protein
BJPBECLI_00103	gene	2553	nhaP2			
BJPBECLI_00103	CDS	2553	nhaP2			K(+)/H(+) antiporter NhaP2
BJPBECLI_00104	gene	621				
BJPBECLI_00104	CDS	621				hypothetical protein
BJPBECLI_00105	gene	870	ilvE_1			
BJPBECLI_00105	CDS	870	ilvE_1	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
BJPBECLI_00106	gene	507				
BJPBECLI_00106	CDS	507				hypothetical protein
BJPBECLI_00107	gene	720	ompR_1			
BJPBECLI_00107	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
BJPBECLI_00108	gene	975				
BJPBECLI_00108	CDS	975				hypothetical protein
BJPBECLI_00109	gene	2130	pnp			
BJPBECLI_00109	CDS	2130	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
BJPBECLI_00110	gene	1389	ahcY			
BJPBECLI_00110	CDS	1389	ahcY	3.3.1.1		Adenosylhomocysteinase
BJPBECLI_00111	gene	1833	tamA			
BJPBECLI_00111	CDS	1833	tamA		COG0729	Translocation and assembly module subunit TamA
BJPBECLI_00112	gene	3852				
BJPBECLI_00112	CDS	3852				hypothetical protein
BJPBECLI_00113	gene	615	echA6			
BJPBECLI_00113	CDS	615	echA6	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA6
BJPBECLI_00114	gene	354				
BJPBECLI_00114	CDS	354				hypothetical protein
BJPBECLI_00115	gene	504				
BJPBECLI_00115	CDS	504				hypothetical protein
BJPBECLI_00116	gene	486	yfkJ			
BJPBECLI_00116	CDS	486	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
BJPBECLI_00117	gene	312				
BJPBECLI_00117	CDS	312				hypothetical protein
BJPBECLI_00118	gene	678				
BJPBECLI_00118	CDS	678				hypothetical protein
BJPBECLI_00119	gene	4488	dltA			
BJPBECLI_00119	CDS	4488	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
BJPBECLI_00120	gene	993				
BJPBECLI_00120	CDS	993				hypothetical protein
BJPBECLI_00121	gene	6306				
BJPBECLI_00121	CDS	6306				hypothetical protein
BJPBECLI_00122	gene	1491				
BJPBECLI_00122	CDS	1491				hypothetical protein
BJPBECLI_00123	gene	1284				
BJPBECLI_00123	CDS	1284				hypothetical protein
BJPBECLI_00124	gene	861				
BJPBECLI_00124	CDS	861				hypothetical protein
BJPBECLI_00125	gene	606	lolA			
BJPBECLI_00125	CDS	606	lolA		COG2834	Outer-membrane lipoprotein carrier protein
BJPBECLI_00126	gene	3261				
BJPBECLI_00126	CDS	3261				hypothetical protein
BJPBECLI_00127	gene	1179	dapL			
BJPBECLI_00127	CDS	1179	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
BJPBECLI_00128	gene	1026				
BJPBECLI_00128	CDS	1026				hypothetical protein
BJPBECLI_00129	gene	1338	cnbH			
BJPBECLI_00129	CDS	1338	cnbH	3.5.99.5		2-amino-5-chloromuconic acid deaminase
BJPBECLI_00130	gene	1227	ubiL_1			
BJPBECLI_00130	CDS	1227	ubiL_1	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
BJPBECLI_00131	gene	477	catE			
BJPBECLI_00131	CDS	477	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
BJPBECLI_00132	gene	636	msrA2			
BJPBECLI_00132	CDS	636	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
BJPBECLI_00133	gene	879	rbsK			
BJPBECLI_00133	CDS	879	rbsK	2.7.1.15	COG0524	Ribokinase
BJPBECLI_00134	gene	2613	mutS			
BJPBECLI_00134	CDS	2613	mutS		COG0249	DNA mismatch repair protein MutS
BJPBECLI_00135	gene	561	grpE			
BJPBECLI_00135	CDS	561	grpE		COG0576	Protein GrpE
BJPBECLI_00136	gene	1080	hrcA			
BJPBECLI_00136	CDS	1080	hrcA		COG1420	Heat-inducible transcription repressor HrcA
BJPBECLI_00137	gene	714	rph			
BJPBECLI_00137	CDS	714	rph	2.7.7.56	COG0689	Ribonuclease PH
BJPBECLI_00138	gene	609				
BJPBECLI_00138	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BJPBECLI_00139	gene	375				
BJPBECLI_00139	CDS	375				hypothetical protein
BJPBECLI_00140	gene	1155	hemW			
BJPBECLI_00140	CDS	1155	hemW		COG0635	Heme chaperone HemW
BJPBECLI_00141	gene	879	parB			
BJPBECLI_00141	CDS	879	parB			Chromosome-partitioning protein ParB
BJPBECLI_00142	gene	816	parA			
BJPBECLI_00142	CDS	816	parA			Chromosome partitioning protein ParA
BJPBECLI_00143	gene	618	rsmG			
BJPBECLI_00143	CDS	618	rsmG	2.1.1.170		Ribosomal RNA small subunit methyltransferase G
BJPBECLI_00144	gene	1863	mnmG			
BJPBECLI_00144	CDS	1863	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BJPBECLI_00145	gene	1287	mnmE			
BJPBECLI_00145	CDS	1287	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BJPBECLI_00146	gene	1311	rho			
BJPBECLI_00146	CDS	1311	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BJPBECLI_00147	gene	438				
BJPBECLI_00147	CDS	438				hypothetical protein
BJPBECLI_00148	gene	594	yceF			
BJPBECLI_00148	CDS	594	yceF	3.6.1.-	COG0424	7-methyl-GTP pyrophosphatase
BJPBECLI_00149	gene	819	aroE			
BJPBECLI_00149	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
BJPBECLI_00150	gene	579	coaE			
BJPBECLI_00150	CDS	579	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
BJPBECLI_00151	gene	729	dnaQ			
BJPBECLI_00151	CDS	729	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
BJPBECLI_00152	gene	522	secB			
BJPBECLI_00152	CDS	522	secB			Protein-export protein SecB
BJPBECLI_00153	gene	501				
BJPBECLI_00153	CDS	501				hypothetical protein
BJPBECLI_00154	gene	669				
BJPBECLI_00154	CDS	669				hypothetical protein
BJPBECLI_00155	gene	600				
BJPBECLI_00155	CDS	600				hypothetical protein
BJPBECLI_00156	gene	1203	tgt			
BJPBECLI_00156	CDS	1203	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
BJPBECLI_00157	gene	702	psd			
BJPBECLI_00157	CDS	702	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
BJPBECLI_00158	gene	735				
BJPBECLI_00158	CDS	735				hypothetical protein
BJPBECLI_00159	gene	77				
BJPBECLI_00159	tRNA	77				tRNA-Asp(gtc)
BJPBECLI_00160	gene	366	fur			
BJPBECLI_00160	CDS	366	fur		COG0735	Ferric uptake regulation protein
BJPBECLI_00161	gene	747	fabG_1			
BJPBECLI_00161	CDS	747	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BJPBECLI_00162	gene	408				
BJPBECLI_00162	CDS	408				hypothetical protein
BJPBECLI_00163	gene	960	pcpR_1			
BJPBECLI_00163	CDS	960	pcpR_1			PCP degradation transcriptional activation protein
BJPBECLI_00164	gene	1026	spuE			
BJPBECLI_00164	CDS	1026	spuE		COG0687	Spermidine-binding periplasmic protein SpuE
BJPBECLI_00165	gene	804	ydcV_1			
BJPBECLI_00165	CDS	804	ydcV_1			Inner membrane ABC transporter permease protein YdcV
BJPBECLI_00166	gene	921				
BJPBECLI_00166	CDS	921				hypothetical protein
BJPBECLI_00167	gene	1074	btuD_1			
BJPBECLI_00167	CDS	1074	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BJPBECLI_00168	gene	687				
BJPBECLI_00168	CDS	687				hypothetical protein
BJPBECLI_00169	gene	1647	nfdA			
BJPBECLI_00169	CDS	1647	nfdA	3.5.1.91		N-substituted formamide deformylase
BJPBECLI_00170	gene	966	hisC_2			
BJPBECLI_00170	CDS	966	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
BJPBECLI_00171	gene	873	soeC			
BJPBECLI_00171	CDS	873	soeC		COG3302	Sulfite dehydrogenase subunit C
BJPBECLI_00172	gene	744	soeB			
BJPBECLI_00172	CDS	744	soeB		COG0437	Sulfite dehydrogenase subunit B
BJPBECLI_00173	gene	2820	soeA			
BJPBECLI_00173	CDS	2820	soeA	1.8.5.6	COG0243	Sulfite dehydrogenase subunit A
BJPBECLI_00174	gene	315				
BJPBECLI_00174	CDS	315				hypothetical protein
BJPBECLI_00175	gene	675				
BJPBECLI_00175	CDS	675				hypothetical protein
BJPBECLI_00176	gene	417				
BJPBECLI_00176	CDS	417				hypothetical protein
BJPBECLI_00177	gene	465				
BJPBECLI_00177	CDS	465				hypothetical protein
BJPBECLI_00178	gene	579	sigW			
BJPBECLI_00178	CDS	579	sigW		COG1595	ECF RNA polymerase sigma factor SigW
BJPBECLI_00179	gene	366				
BJPBECLI_00179	CDS	366				hypothetical protein
BJPBECLI_00180	gene	477				
BJPBECLI_00180	CDS	477				hypothetical protein
BJPBECLI_00181	gene	1383	pleD			
BJPBECLI_00181	CDS	1383	pleD			Response regulator PleD
BJPBECLI_00182	gene	288				
BJPBECLI_00182	CDS	288				hypothetical protein
BJPBECLI_00183	gene	1782	aspS			
BJPBECLI_00183	CDS	1782	aspS	6.1.1.12		Aspartate--tRNA ligase
BJPBECLI_00184	gene	696				
BJPBECLI_00184	CDS	696				hypothetical protein
BJPBECLI_00185	gene	405	epi			
BJPBECLI_00185	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
BJPBECLI_00186	gene	267				
BJPBECLI_00186	CDS	267				hypothetical protein
BJPBECLI_00187	gene	705				
BJPBECLI_00187	CDS	705				hypothetical protein
BJPBECLI_00188	gene	714				
BJPBECLI_00188	CDS	714				hypothetical protein
BJPBECLI_00189	gene	570	ydjA			
BJPBECLI_00189	CDS	570	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
BJPBECLI_00190	gene	249				
BJPBECLI_00190	CDS	249				hypothetical protein
BJPBECLI_00191	gene	2184	rcsC_1			
BJPBECLI_00191	CDS	2184	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
BJPBECLI_00192	gene	774	yaaA			
BJPBECLI_00192	CDS	774	yaaA		COG3022	Peroxide stress resistance protein YaaA
BJPBECLI_00193	gene	288				
BJPBECLI_00193	CDS	288				hypothetical protein
BJPBECLI_00194	gene	2046	recQ			
BJPBECLI_00194	CDS	2046	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BJPBECLI_00195	gene	531				
BJPBECLI_00195	CDS	531				hypothetical protein
BJPBECLI_00196	gene	987	ccpA_1			
BJPBECLI_00196	CDS	987	ccpA_1	1.11.1.5	COG1858	Cytochrome c551 peroxidase
BJPBECLI_00197	gene	420				
BJPBECLI_00197	CDS	420				Cytochrome c2
BJPBECLI_00198	gene	753	linC			
BJPBECLI_00198	CDS	753	linC	1.1.1.-	COG1028	2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase
BJPBECLI_00199	gene	2649	ctpF			
BJPBECLI_00199	CDS	2649	ctpF	3.6.3.-	COG0474	putative cation-transporting ATPase F
BJPBECLI_00200	gene	909	mhqO			
BJPBECLI_00200	CDS	909	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
BJPBECLI_00201	gene	720				
BJPBECLI_00201	CDS	720			COG1136	putative ABC transporter ATP-binding protein
BJPBECLI_00202	gene	2385				
BJPBECLI_00202	CDS	2385				hypothetical protein
BJPBECLI_00203	gene	1053				
BJPBECLI_00203	CDS	1053				hypothetical protein
BJPBECLI_00204	gene	2016	fadH			
BJPBECLI_00204	CDS	2016	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
BJPBECLI_00205	gene	2022	mtgA_1			
BJPBECLI_00205	CDS	2022	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
BJPBECLI_00206	gene	5439	yfhM			
BJPBECLI_00206	CDS	5439	yfhM		COG2373	Alpha-2-macroglobulin
BJPBECLI_00207	gene	900				
BJPBECLI_00207	CDS	900		2.7.4.1	COG2326	Polyphosphate:NDP phosphotransferase 3
BJPBECLI_00208	gene	74				
BJPBECLI_00208	tRNA	74				tRNA-Gly(tcc)
BJPBECLI_00209	gene	1194	fsr			
BJPBECLI_00209	CDS	1194	fsr			Fosmidomycin resistance protein
BJPBECLI_00210	gene	1428	clsA_1			
BJPBECLI_00210	CDS	1428	clsA_1	2.7.8.-	COG1502	Cardiolipin synthase A
BJPBECLI_00211	gene	894				
BJPBECLI_00211	CDS	894				hypothetical protein
BJPBECLI_00212	gene	903	accD			
BJPBECLI_00212	CDS	903	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BJPBECLI_00213	gene	1287	folC			
BJPBECLI_00213	CDS	1287	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
BJPBECLI_00214	gene	810	panB			
BJPBECLI_00214	CDS	810	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
BJPBECLI_00215	gene	870	panC			
BJPBECLI_00215	CDS	870	panC	6.3.2.1	COG0414	Pantothenate synthetase
BJPBECLI_00216	gene	894	hemF			
BJPBECLI_00216	CDS	894	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
BJPBECLI_00217	gene	594				
BJPBECLI_00217	CDS	594				hypothetical protein
BJPBECLI_00218	gene	759				
BJPBECLI_00218	CDS	759		1.-.-.-		putative oxidoreductase
BJPBECLI_00219	gene	1065				
BJPBECLI_00219	CDS	1065				Purine-binding protein
BJPBECLI_00220	gene	933				
BJPBECLI_00220	CDS	933				hypothetical protein
BJPBECLI_00221	gene	1086				
BJPBECLI_00221	CDS	1086				hypothetical protein
BJPBECLI_00222	gene	1527	mglA_1			
BJPBECLI_00222	CDS	1527	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
BJPBECLI_00223	gene	3444	dnaE1			
BJPBECLI_00223	CDS	3444	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
BJPBECLI_00224	gene	957	mcl1_1			
BJPBECLI_00224	CDS	957	mcl1_1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
BJPBECLI_00225	gene	681	aqpZ			
BJPBECLI_00225	CDS	681	aqpZ		COG0580	Aquaporin Z
BJPBECLI_00226	gene	1002				
BJPBECLI_00226	CDS	1002				hypothetical protein
BJPBECLI_00227	gene	960	ycjG			
BJPBECLI_00227	CDS	960	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
BJPBECLI_00228	gene	1842	ilvD			
BJPBECLI_00228	CDS	1842	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
BJPBECLI_00229	gene	864	dat			
BJPBECLI_00229	CDS	864	dat	2.6.1.21		D-alanine aminotransferase
BJPBECLI_00230	gene	378				
BJPBECLI_00230	CDS	378				hypothetical protein
BJPBECLI_00231	gene	621				
BJPBECLI_00231	CDS	621				hypothetical protein
BJPBECLI_00232	gene	315				
BJPBECLI_00232	CDS	315				hypothetical protein
BJPBECLI_00233	gene	1461	ttuE			
BJPBECLI_00233	CDS	1461	ttuE	2.7.1.40		Pyruvate kinase
BJPBECLI_00234	gene	234				
BJPBECLI_00234	CDS	234				hypothetical protein
BJPBECLI_00235	gene	201	rpmI			
BJPBECLI_00235	CDS	201	rpmI		COG0291	50S ribosomal protein L35
BJPBECLI_00236	gene	363	rplT			
BJPBECLI_00236	CDS	363	rplT		COG0292	50S ribosomal protein L20
BJPBECLI_00237	gene	381	rplS			
BJPBECLI_00237	CDS	381	rplS		COG0335	50S ribosomal protein L19
BJPBECLI_00238	gene	222	rpmE			
BJPBECLI_00238	CDS	222	rpmE		COG0254	50S ribosomal protein L31
BJPBECLI_00239	gene	810				
BJPBECLI_00239	CDS	810				Iron-sulfur cluster carrier protein
BJPBECLI_00240	gene	174				
BJPBECLI_00240	CDS	174				hypothetical protein
BJPBECLI_00241	gene	612				
BJPBECLI_00241	CDS	612				hypothetical protein
