locus_tag	ftype	length_bp	gene	EC_number	COG	product
NGLDBBKK_00058	gene	348				
NGLDBBKK_00058	CDS	348				hypothetical protein
NGLDBBKK_00059	gene	900	hemF			
NGLDBBKK_00059	CDS	900	hemF	1.3.3.3		Oxygen-dependent coproporphyrinogen-III oxidase
NGLDBBKK_00060	gene	426				
NGLDBBKK_00060	CDS	426				hypothetical protein
NGLDBBKK_00061	gene	414				
NGLDBBKK_00061	CDS	414				hypothetical protein
NGLDBBKK_00062	gene	822	golD			
NGLDBBKK_00062	CDS	822	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
NGLDBBKK_00063	gene	1050	rsmC			
NGLDBBKK_00063	CDS	1050	rsmC	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
NGLDBBKK_00064	gene	342	clpS			
NGLDBBKK_00064	CDS	342	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
NGLDBBKK_00065	gene	714				
NGLDBBKK_00065	CDS	714				hypothetical protein
NGLDBBKK_00066	gene	1671				
NGLDBBKK_00066	CDS	1671				hypothetical protein
NGLDBBKK_00067	gene	159				
NGLDBBKK_00067	CDS	159				hypothetical protein
NGLDBBKK_00068	gene	2181	pacS			
NGLDBBKK_00068	CDS	2181	pacS	7.2.2.8		putative copper-transporting ATPase PacS
NGLDBBKK_00069	gene	489				
NGLDBBKK_00069	CDS	489				hypothetical protein
NGLDBBKK_00070	gene	1431				
NGLDBBKK_00070	CDS	1431				hypothetical protein
NGLDBBKK_00071	gene	870	ccoP			
NGLDBBKK_00071	CDS	870	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
NGLDBBKK_00072	gene	240				
NGLDBBKK_00072	CDS	240				hypothetical protein
NGLDBBKK_00073	gene	726				
NGLDBBKK_00073	CDS	726				hypothetical protein
NGLDBBKK_00074	gene	1602	fixN			
NGLDBBKK_00074	CDS	1602	fixN	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
NGLDBBKK_00075	gene	840				
NGLDBBKK_00075	CDS	840				hypothetical protein
NGLDBBKK_00076	gene	747	fixK_1			
NGLDBBKK_00076	CDS	747	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
NGLDBBKK_00077	gene	1335	hemN			
NGLDBBKK_00077	CDS	1335	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
NGLDBBKK_00078	gene	1605	yejF			
NGLDBBKK_00078	CDS	1605	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
NGLDBBKK_00079	gene	1104	yejE			
NGLDBBKK_00079	CDS	1104	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
NGLDBBKK_00080	gene	1083	yejB			
NGLDBBKK_00080	CDS	1083	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
NGLDBBKK_00081	gene	1914				
NGLDBBKK_00081	CDS	1914				hypothetical protein
NGLDBBKK_00082	gene	531	cycM			
NGLDBBKK_00082	CDS	531	cycM		COG3474	Cytochrome c-552
NGLDBBKK_00083	gene	858	pheA			
NGLDBBKK_00083	CDS	858	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
NGLDBBKK_00084	gene	429				
NGLDBBKK_00084	CDS	429			COG3039	IS5 family transposase IS427
NGLDBBKK_00085	gene	366				
NGLDBBKK_00085	CDS	366				hypothetical protein
NGLDBBKK_00086	gene	471				
NGLDBBKK_00086	CDS	471				hypothetical protein
NGLDBBKK_00087	gene	975	nudC			
NGLDBBKK_00087	CDS	975	nudC	3.6.1.22		NADH pyrophosphatase
NGLDBBKK_00088	gene	1845	yfkN_1			
NGLDBBKK_00088	CDS	1845	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
NGLDBBKK_00089	gene	639				
NGLDBBKK_00089	CDS	639		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
NGLDBBKK_00090	gene	1017	ribY_1			
NGLDBBKK_00090	CDS	1017	ribY_1		COG0715	Riboflavin-binding protein RibY
NGLDBBKK_00091	gene	789	cmpD			
NGLDBBKK_00091	CDS	789	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
NGLDBBKK_00092	gene	765	ribX_1			
NGLDBBKK_00092	CDS	765	ribX_1			Riboflavin transport system permease protein RibX
NGLDBBKK_00093	gene	348				
NGLDBBKK_00093	CDS	348				hypothetical protein
NGLDBBKK_00094	gene	702				
NGLDBBKK_00094	CDS	702				hypothetical protein
NGLDBBKK_00095	gene	1377				
NGLDBBKK_00095	CDS	1377				hypothetical protein
NGLDBBKK_00096	gene	1041				
NGLDBBKK_00096	CDS	1041			COG1253	putative protein
NGLDBBKK_00097	gene	2628	secD_1			
NGLDBBKK_00097	CDS	2628	secD_1			Protein translocase subunit SecD
NGLDBBKK_00098	gene	369				
NGLDBBKK_00098	CDS	369				hypothetical protein
NGLDBBKK_00099	gene	657				
NGLDBBKK_00099	CDS	657				hypothetical protein
NGLDBBKK_00100	gene	171				
NGLDBBKK_00100	CDS	171				hypothetical protein
NGLDBBKK_00101	gene	1290				
NGLDBBKK_00101	CDS	1290				hypothetical protein
NGLDBBKK_00102	gene	1176	macA_1			
NGLDBBKK_00102	CDS	1176	macA_1		COG0845	Macrolide export protein MacA
NGLDBBKK_00103	gene	1968	macB			
NGLDBBKK_00103	CDS	1968	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NGLDBBKK_00104	gene	1755				
NGLDBBKK_00104	CDS	1755				hypothetical protein
NGLDBBKK_00105	gene	345	ybaB			
NGLDBBKK_00105	CDS	345	ybaB		COG0718	Nucleoid-associated protein YbaB
NGLDBBKK_00106	gene	600	recR			
NGLDBBKK_00106	CDS	600	recR		COG0353	Recombination protein RecR
NGLDBBKK_00107	gene	765				
NGLDBBKK_00107	CDS	765				hypothetical protein
NGLDBBKK_00108	gene	648				
NGLDBBKK_00108	CDS	648		3.1.27.-		Ribonuclease
NGLDBBKK_00109	gene	996	ppsC			
NGLDBBKK_00109	CDS	996	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
NGLDBBKK_00110	gene	708				
NGLDBBKK_00110	CDS	708				hypothetical protein
NGLDBBKK_00111	gene	207	rpsU			
NGLDBBKK_00111	CDS	207	rpsU		COG0828	30S ribosomal protein S21
NGLDBBKK_00112	gene	330	doc			
NGLDBBKK_00112	CDS	330	doc		COG3654	Toxin Doc
NGLDBBKK_00113	gene	822	map			
NGLDBBKK_00113	CDS	822	map	3.4.11.18	COG0024	Methionine aminopeptidase
NGLDBBKK_00114	gene	732	cinA			
NGLDBBKK_00114	CDS	732	cinA			Putative competence-damage inducible protein
NGLDBBKK_00115	gene	705				
NGLDBBKK_00115	CDS	705				hypothetical protein
NGLDBBKK_00116	gene	972	pal_1			
NGLDBBKK_00116	CDS	972	pal_1			Peptidoglycan-associated lipoprotein
NGLDBBKK_00117	gene	906	pgrR_1			
NGLDBBKK_00117	CDS	906	pgrR_1			HTH-type transcriptional regulator PgrR
NGLDBBKK_00118	gene	2019	fadH			
NGLDBBKK_00118	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
NGLDBBKK_00119	gene	381				
NGLDBBKK_00119	CDS	381				hypothetical protein
NGLDBBKK_00120	gene	774				
NGLDBBKK_00120	CDS	774				hypothetical protein
NGLDBBKK_00121	gene	624				
NGLDBBKK_00121	CDS	624				hypothetical protein
NGLDBBKK_00122	gene	1734	ilvD			
NGLDBBKK_00122	CDS	1734	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
NGLDBBKK_00123	gene	978	accD			
NGLDBBKK_00123	CDS	978	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
NGLDBBKK_00124	gene	1278	folC			
NGLDBBKK_00124	CDS	1278	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
NGLDBBKK_00125	gene	1029	fgd			
NGLDBBKK_00125	CDS	1029	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
NGLDBBKK_00126	gene	1008	cdhR_1			
NGLDBBKK_00126	CDS	1008	cdhR_1		COG4977	HTH-type transcriptional regulator CdhR
NGLDBBKK_00127	gene	1029	cdhR_2			
NGLDBBKK_00127	CDS	1029	cdhR_2		COG4977	HTH-type transcriptional regulator CdhR
NGLDBBKK_00128	gene	1077	zapE			
NGLDBBKK_00128	CDS	1077	zapE		COG1485	Cell division protein ZapE
NGLDBBKK_00129	gene	1239				
NGLDBBKK_00129	CDS	1239				L-lactate transporter
NGLDBBKK_00130	gene	663	yggS			
NGLDBBKK_00130	CDS	663	yggS		COG0325	Pyridoxal phosphate homeostasis protein
NGLDBBKK_00131	gene	2172	bepA_1			
NGLDBBKK_00131	CDS	2172	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
NGLDBBKK_00132	gene	1086				
NGLDBBKK_00132	CDS	1086				hypothetical protein
NGLDBBKK_00133	gene	513				
NGLDBBKK_00133	CDS	513				hypothetical protein
NGLDBBKK_00134	gene	2652	leuS			
NGLDBBKK_00134	CDS	2652	leuS	6.1.1.4		Leucine--tRNA ligase
NGLDBBKK_00135	gene	510				
NGLDBBKK_00135	CDS	510				hypothetical protein
NGLDBBKK_00136	gene	1023				
NGLDBBKK_00136	CDS	1023				hypothetical protein
NGLDBBKK_00137	gene	579				
NGLDBBKK_00137	CDS	579				hypothetical protein
NGLDBBKK_00138	gene	1014				
NGLDBBKK_00138	CDS	1014				hypothetical protein
NGLDBBKK_00139	gene	1167	baiN			
NGLDBBKK_00139	CDS	1167	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
NGLDBBKK_00140	gene	351				
NGLDBBKK_00140	CDS	351				hypothetical protein
NGLDBBKK_00141	gene	615	crt_1			
NGLDBBKK_00141	CDS	615	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NGLDBBKK_00142	gene	1500				
NGLDBBKK_00142	CDS	1500				hypothetical protein
NGLDBBKK_00143	gene	699				
NGLDBBKK_00143	CDS	699				hypothetical protein
NGLDBBKK_00144	gene	465				
NGLDBBKK_00144	CDS	465				hypothetical protein
NGLDBBKK_00145	gene	1587	malL_1			
NGLDBBKK_00145	CDS	1587	malL_1	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
NGLDBBKK_00146	gene	2418	malP			
NGLDBBKK_00146	CDS	2418	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
NGLDBBKK_00147	gene	2172	glgB			
NGLDBBKK_00147	CDS	2172	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
NGLDBBKK_00148	gene	1275	glgC_1			
NGLDBBKK_00148	CDS	1275	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
NGLDBBKK_00149	gene	1446	glgA1			
NGLDBBKK_00149	CDS	1446	glgA1	2.4.1.21	COG0297	Glycogen synthase 1
NGLDBBKK_00150	gene	2145	glgX_1			
NGLDBBKK_00150	CDS	2145	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
NGLDBBKK_00151	gene	1632	pgm			
NGLDBBKK_00151	CDS	1632	pgm	5.4.2.2	COG0033	Phosphoglucomutase
NGLDBBKK_00152	gene	1347	pmbA			
NGLDBBKK_00152	CDS	1347	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
NGLDBBKK_00153	gene	792	suhB_1			
NGLDBBKK_00153	CDS	792	suhB_1	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
NGLDBBKK_00154	gene	246				
NGLDBBKK_00154	CDS	246				hypothetical protein
NGLDBBKK_00155	gene	1242				
NGLDBBKK_00155	CDS	1242				hypothetical protein
NGLDBBKK_00156	gene	993	lpxK			
NGLDBBKK_00156	CDS	993	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
NGLDBBKK_00157	gene	1137	uctC_1			
NGLDBBKK_00157	CDS	1137	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
NGLDBBKK_00158	gene	669				
NGLDBBKK_00158	CDS	669				hypothetical protein
NGLDBBKK_00159	gene	576				
NGLDBBKK_00159	CDS	576				hypothetical protein
NGLDBBKK_00160	gene	1086	mutY			
NGLDBBKK_00160	CDS	1086	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
NGLDBBKK_00161	gene	1161	alkB2			
NGLDBBKK_00161	CDS	1161	alkB2	1.14.15.3		Alkane 1-monooxygenase 2
NGLDBBKK_00162	gene	831				
NGLDBBKK_00162	CDS	831				hypothetical protein
NGLDBBKK_00163	gene	1050				
NGLDBBKK_00163	CDS	1050				hypothetical protein
NGLDBBKK_00164	gene	1125				
NGLDBBKK_00164	CDS	1125				hypothetical protein
NGLDBBKK_00165	gene	648	rnhB			
NGLDBBKK_00165	CDS	648	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NGLDBBKK_00166	gene	525				
NGLDBBKK_00166	CDS	525				hypothetical protein
NGLDBBKK_00167	gene	294				
NGLDBBKK_00167	CDS	294				hypothetical protein
NGLDBBKK_00168	gene	705				
NGLDBBKK_00168	CDS	705				hypothetical protein
NGLDBBKK_00169	gene	1296				
NGLDBBKK_00169	CDS	1296				hypothetical protein
NGLDBBKK_00170	gene	924				
NGLDBBKK_00170	CDS	924				hypothetical protein
NGLDBBKK_00171	gene	88				
NGLDBBKK_00171	tRNA	88				tRNA-Ser(gct)
NGLDBBKK_00172	gene	777	sdhB			
NGLDBBKK_00172	CDS	777	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
NGLDBBKK_00173	gene	300				
NGLDBBKK_00173	CDS	300				hypothetical protein
NGLDBBKK_00174	gene	1803	sdhA			
NGLDBBKK_00174	CDS	1803	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
NGLDBBKK_00175	gene	372				
NGLDBBKK_00175	CDS	372				hypothetical protein
NGLDBBKK_00176	gene	384				
NGLDBBKK_00176	CDS	384				hypothetical protein
NGLDBBKK_00177	gene	1140	phaC_1			
NGLDBBKK_00177	CDS	1140	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
NGLDBBKK_00178	gene	1032	mch_1			
NGLDBBKK_00178	CDS	1032	mch_1	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
NGLDBBKK_00179	gene	210				
NGLDBBKK_00179	CDS	210				hypothetical protein
NGLDBBKK_00180	gene	555				
NGLDBBKK_00180	CDS	555				hypothetical protein
NGLDBBKK_00181	gene	885	mcl2_1			
NGLDBBKK_00181	CDS	885	mcl2_1	3.1.2.30	COG2301	(3S)-malyl-CoA thioesterase
NGLDBBKK_00182	gene	318				
NGLDBBKK_00182	CDS	318				hypothetical protein
NGLDBBKK_00183	gene	744				
NGLDBBKK_00183	CDS	744				hypothetical protein
NGLDBBKK_00184	gene	963	mdh			
NGLDBBKK_00184	CDS	963	mdh	1.1.1.37		Malate dehydrogenase
NGLDBBKK_00185	gene	861				
NGLDBBKK_00185	CDS	861				hypothetical protein
NGLDBBKK_00186	gene	1194	sucC			
NGLDBBKK_00186	CDS	1194	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
NGLDBBKK_00187	gene	468				
NGLDBBKK_00187	CDS	468				hypothetical protein
NGLDBBKK_00188	gene	885	sucD			
NGLDBBKK_00188	CDS	885	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
NGLDBBKK_00189	gene	2961	sucA			
NGLDBBKK_00189	CDS	2961	sucA	1.2.4.2	COG0567	2-oxoglutarate dehydrogenase E1 component
NGLDBBKK_00190	gene	1527				
NGLDBBKK_00190	CDS	1527				hypothetical protein
NGLDBBKK_00191	gene	396				
NGLDBBKK_00191	CDS	396				hypothetical protein
NGLDBBKK_00192	gene	1389	lpd3			
NGLDBBKK_00192	CDS	1389	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
NGLDBBKK_00193	gene	645	mcbR			
NGLDBBKK_00193	CDS	645	mcbR		COG1802	HTH-type transcriptional regulator McbR
NGLDBBKK_00194	gene	720				
NGLDBBKK_00194	CDS	720				hypothetical protein
NGLDBBKK_00195	gene	348				
NGLDBBKK_00195	CDS	348				hypothetical protein
NGLDBBKK_00196	gene	76				
NGLDBBKK_00196	tRNA	76				tRNA-Ala(ggc)
NGLDBBKK_00197	gene	264				
NGLDBBKK_00197	CDS	264				hypothetical protein
NGLDBBKK_00198	gene	408				
NGLDBBKK_00198	CDS	408				hypothetical protein
NGLDBBKK_00199	gene	630				
NGLDBBKK_00199	CDS	630				queuosine precursor transporter
NGLDBBKK_00200	gene	912				
NGLDBBKK_00200	CDS	912				hypothetical protein
NGLDBBKK_00201	gene	894	mepA			
NGLDBBKK_00201	CDS	894	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
NGLDBBKK_00202	gene	1344				
NGLDBBKK_00202	CDS	1344				hypothetical protein
NGLDBBKK_00203	gene	531				
NGLDBBKK_00203	CDS	531				hypothetical protein
NGLDBBKK_00204	gene	294				
NGLDBBKK_00204	CDS	294				hypothetical protein
NGLDBBKK_00205	gene	2049	recQ			
NGLDBBKK_00205	CDS	2049	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
NGLDBBKK_00206	gene	831				
NGLDBBKK_00206	CDS	831				hypothetical protein
NGLDBBKK_00207	gene	1464	davD_1			
NGLDBBKK_00207	CDS	1464	davD_1	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
NGLDBBKK_00208	gene	1197	adh1_1			
NGLDBBKK_00208	CDS	1197	adh1_1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
NGLDBBKK_00209	gene	1005	yjmC			
NGLDBBKK_00209	CDS	1005	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
NGLDBBKK_00210	gene	702	lutR_1			
NGLDBBKK_00210	CDS	702	lutR_1		COG2186	HTH-type transcriptional regulator LutR
NGLDBBKK_00211	gene	1569	xylG_1			
NGLDBBKK_00211	CDS	1569	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
NGLDBBKK_00212	gene	984	alsC			
NGLDBBKK_00212	CDS	984	alsC		COG1172	D-allose transport system permease protein AlsC
NGLDBBKK_00213	gene	963				
NGLDBBKK_00213	CDS	963				hypothetical protein
NGLDBBKK_00214	gene	588	yhbO_1			
NGLDBBKK_00214	CDS	588	yhbO_1	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
NGLDBBKK_00215	gene	954	ytfQ			
NGLDBBKK_00215	CDS	954	ytfQ			ABC transporter periplasmic-binding protein YtfQ
NGLDBBKK_00216	gene	1512	fruK			
NGLDBBKK_00216	CDS	1512	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
NGLDBBKK_00217	gene	1029	ytfT			
NGLDBBKK_00217	CDS	1029	ytfT			Inner membrane ABC transporter permease protein YtfT
NGLDBBKK_00218	gene	957	yjfF			
NGLDBBKK_00218	CDS	957	yjfF			Inner membrane ABC transporter permease protein YjfF
NGLDBBKK_00219	gene	729	glcC			
NGLDBBKK_00219	CDS	729	glcC		COG2186	Glc operon transcriptional activator
NGLDBBKK_00220	gene	471				
NGLDBBKK_00220	CDS	471				hypothetical protein
NGLDBBKK_00221	gene	1308				
NGLDBBKK_00221	CDS	1308				hypothetical protein
NGLDBBKK_00222	gene	681	lolD_2			
NGLDBBKK_00222	CDS	681	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NGLDBBKK_00223	gene	426				
NGLDBBKK_00223	CDS	426				hypothetical protein
NGLDBBKK_00224	gene	1494	phoB_1			
NGLDBBKK_00224	CDS	1494	phoB_1	3.1.3.1	COG1785	Alkaline phosphatase 3
NGLDBBKK_00225	gene	1314	ttuD			
NGLDBBKK_00225	CDS	1314	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
NGLDBBKK_00226	gene	1299				
NGLDBBKK_00226	CDS	1299				hypothetical protein
NGLDBBKK_00227	gene	378				
NGLDBBKK_00227	CDS	378				hypothetical protein
NGLDBBKK_00228	gene	2100				
NGLDBBKK_00228	CDS	2100				hypothetical protein
NGLDBBKK_00229	gene	960				
NGLDBBKK_00229	CDS	960				hypothetical protein
NGLDBBKK_00230	gene	1329	dctD_1			
NGLDBBKK_00230	CDS	1329	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
NGLDBBKK_00231	gene	1794	dctB_1			
NGLDBBKK_00231	CDS	1794	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
NGLDBBKK_00232	gene	660	msrP_1			
NGLDBBKK_00232	CDS	660	msrP_1	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
NGLDBBKK_00233	gene	1047				
