locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCPCKFCL_00054	CDS	1446				hypothetical protein
JCPCKFCL_00055	gene	930	mepA			
JCPCKFCL_00055	CDS	930	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
JCPCKFCL_00056	gene	750	ompR_1			
JCPCKFCL_00056	CDS	750	ompR_1			Transcriptional regulatory protein OmpR
JCPCKFCL_00057	gene	711				
JCPCKFCL_00057	CDS	711		1.11.1.15		Peroxiredoxin
JCPCKFCL_00058	gene	315				
JCPCKFCL_00058	CDS	315				hypothetical protein
JCPCKFCL_00059	gene	504				
JCPCKFCL_00059	CDS	504		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
JCPCKFCL_00060	gene	702	cobB			
JCPCKFCL_00060	CDS	702	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
JCPCKFCL_00061	gene	2157	mtgA_1			
JCPCKFCL_00061	CDS	2157	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
JCPCKFCL_00062	gene	339	glnK			
JCPCKFCL_00062	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
JCPCKFCL_00063	gene	1356	nrgA			
JCPCKFCL_00063	CDS	1356	nrgA			Ammonium transporter
JCPCKFCL_00064	gene	567				
JCPCKFCL_00064	CDS	567				hypothetical protein
JCPCKFCL_00065	gene	852	sseA			
JCPCKFCL_00065	CDS	852	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
JCPCKFCL_00066	gene	585	smpB			
JCPCKFCL_00066	CDS	585	smpB			SsrA-binding protein
JCPCKFCL_00067	gene	255				
JCPCKFCL_00067	CDS	255				hypothetical protein
JCPCKFCL_00068	gene	2202	uvrB			
JCPCKFCL_00068	CDS	2202	uvrB		COG0556	UvrABC system protein B
JCPCKFCL_00069	gene	312				
JCPCKFCL_00069	CDS	312				hypothetical protein
JCPCKFCL_00070	gene	786				
JCPCKFCL_00070	CDS	786				hypothetical protein
JCPCKFCL_00071	gene	1497				
JCPCKFCL_00071	CDS	1497				hypothetical protein
JCPCKFCL_00072	gene	447				
JCPCKFCL_00072	CDS	447				hypothetical protein
JCPCKFCL_00073	gene	1740	mdlC_1			
JCPCKFCL_00073	CDS	1740	mdlC_1	4.1.1.7		Benzoylformate decarboxylase
JCPCKFCL_00074	gene	1473	phdK			
JCPCKFCL_00074	CDS	1473	phdK	1.2.1.78		2-formylbenzoate dehydrogenase
JCPCKFCL_00075	gene	972				
JCPCKFCL_00075	CDS	972				hypothetical protein
JCPCKFCL_00076	gene	1314	hdfR_1			
JCPCKFCL_00076	CDS	1314	hdfR_1			HTH-type transcriptional regulator HdfR
JCPCKFCL_00077	gene	1020	ghrB_1			
JCPCKFCL_00077	CDS	1020	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
JCPCKFCL_00078	gene	636	yfcG_1			
JCPCKFCL_00078	CDS	636	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JCPCKFCL_00079	gene	984				
JCPCKFCL_00079	CDS	984				hypothetical protein
JCPCKFCL_00080	gene	948	oxyR_2			
JCPCKFCL_00080	CDS	948	oxyR_2			Hydrogen peroxide-inducible genes activator
JCPCKFCL_00081	gene	2214	katG			
JCPCKFCL_00081	CDS	2214	katG	1.11.1.21	COG0376	Catalase-peroxidase
JCPCKFCL_00082	gene	1215	ddmA1			
JCPCKFCL_00082	CDS	1215	ddmA1	1.18.1.3		Dicamba O-demethylase 1, ferredoxin reductase component
JCPCKFCL_00083	gene	1080	flhB			
JCPCKFCL_00083	CDS	1080	flhB		COG1377	Flagellar biosynthetic protein FlhB
JCPCKFCL_00084	gene	783				
JCPCKFCL_00084	CDS	783				hypothetical protein
JCPCKFCL_00085	gene	2073	flhA_1			
JCPCKFCL_00085	CDS	2073	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
JCPCKFCL_00086	gene	867				
JCPCKFCL_00086	CDS	867				hypothetical protein
JCPCKFCL_00087	gene	2460				
JCPCKFCL_00087	CDS	2460				hypothetical protein
JCPCKFCL_00088	gene	870	motA			
JCPCKFCL_00088	CDS	870	motA		COG1291	Motility protein A
JCPCKFCL_00089	gene	594				
JCPCKFCL_00089	CDS	594				hypothetical protein
JCPCKFCL_00090	gene	408				
JCPCKFCL_00090	CDS	408				hypothetical protein
JCPCKFCL_00091	gene	471				
JCPCKFCL_00091	CDS	471				hypothetical protein
JCPCKFCL_00092	gene	1644	fliF			
JCPCKFCL_00092	CDS	1644	fliF		COG1766	Flagellar M-ring protein
JCPCKFCL_00093	gene	639				
JCPCKFCL_00093	CDS	639				hypothetical protein
JCPCKFCL_00094	gene	285				
JCPCKFCL_00094	CDS	285				hypothetical protein
JCPCKFCL_00095	gene	726	fliP			
JCPCKFCL_00095	CDS	726	fliP		COG1338	Flagellar biosynthetic protein FliP
JCPCKFCL_00096	gene	750				
JCPCKFCL_00096	CDS	750				hypothetical protein
JCPCKFCL_00097	gene	1515	sdcS			
JCPCKFCL_00097	CDS	1515	sdcS			Sodium-dependent dicarboxylate transporter SdcS
JCPCKFCL_00098	gene	783	hpcG			
JCPCKFCL_00098	CDS	783	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
JCPCKFCL_00099	gene	774	garL			
JCPCKFCL_00099	CDS	774	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
JCPCKFCL_00100	gene	2541				
JCPCKFCL_00100	CDS	2541				hypothetical protein
JCPCKFCL_00101	gene	77				
JCPCKFCL_00101	tRNA	77				tRNA-Met(cat)
JCPCKFCL_00102	gene	357				
JCPCKFCL_00102	CDS	357				hypothetical protein
JCPCKFCL_00103	gene	684				
JCPCKFCL_00103	CDS	684				hypothetical protein
JCPCKFCL_00104	gene	420				
JCPCKFCL_00104	CDS	420				hypothetical protein
JCPCKFCL_00105	gene	1059	yjmC_1			
JCPCKFCL_00105	CDS	1059	yjmC_1	1.1.1.-	COG2055	putative oxidoreductase YjmC
JCPCKFCL_00106	gene	300				
JCPCKFCL_00106	CDS	300				hypothetical protein
JCPCKFCL_00107	gene	564	C1-hpah			
JCPCKFCL_00107	CDS	564	C1-hpah	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
JCPCKFCL_00108	gene	579				
JCPCKFCL_00108	CDS	579				hypothetical protein
JCPCKFCL_00109	gene	1086	iolG_1			
JCPCKFCL_00109	CDS	1086	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
JCPCKFCL_00110	gene	948	Hgd			
JCPCKFCL_00110	CDS	948	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
JCPCKFCL_00111	gene	945				
JCPCKFCL_00111	CDS	945				hypothetical protein
JCPCKFCL_00112	gene	1509				
JCPCKFCL_00112	CDS	1509				hypothetical protein
JCPCKFCL_00113	gene	501				
JCPCKFCL_00113	CDS	501				hypothetical protein
JCPCKFCL_00114	gene	894				
JCPCKFCL_00114	CDS	894				hypothetical protein
JCPCKFCL_00115	gene	894	garR_1			
JCPCKFCL_00115	CDS	894	garR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
JCPCKFCL_00116	gene	693	rspR_1			
JCPCKFCL_00116	CDS	693	rspR_1		COG1802	HTH-type transcriptional repressor RspR
JCPCKFCL_00117	gene	930				
JCPCKFCL_00117	CDS	930			COG1638	Solute-binding protein
JCPCKFCL_00118	gene	678	rspR_2			
JCPCKFCL_00118	CDS	678	rspR_2		COG1802	HTH-type transcriptional repressor RspR
JCPCKFCL_00119	gene	417				
JCPCKFCL_00119	CDS	417				hypothetical protein
JCPCKFCL_00120	gene	516				
JCPCKFCL_00120	CDS	516				hypothetical protein
JCPCKFCL_00121	gene	861	kdhA			
JCPCKFCL_00121	CDS	861	kdhA	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit alpha
JCPCKFCL_00122	gene	495	cdhC			
JCPCKFCL_00122	CDS	495	cdhC	1.17.5.2		Caffeine dehydrogenase subunit gamma
JCPCKFCL_00123	gene	2376	cdhA			
JCPCKFCL_00123	CDS	2376	cdhA	1.17.5.2		Caffeine dehydrogenase subunit alpha
JCPCKFCL_00124	gene	1326	hpsN			
JCPCKFCL_00124	CDS	1326	hpsN	1.1.1.308		Sulfopropanediol 3-dehydrogenase
JCPCKFCL_00125	gene	768	gno			
JCPCKFCL_00125	CDS	768	gno	1.1.1.-		Gluconate 5-dehydrogenase
JCPCKFCL_00126	gene	1194	dhpH			
JCPCKFCL_00126	CDS	1194	dhpH	1.14.13.10		2,6-dihydroxypyridine 3-monooxygenase
JCPCKFCL_00127	gene	633	gstB			
JCPCKFCL_00127	CDS	633	gstB	2.5.1.18	COG0625	Glutathione S-transferase GstB
JCPCKFCL_00128	gene	957				
JCPCKFCL_00128	CDS	957				hypothetical protein
JCPCKFCL_00129	gene	687				
JCPCKFCL_00129	CDS	687				hypothetical protein
JCPCKFCL_00130	gene	849	catD_1			
JCPCKFCL_00130	CDS	849	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
JCPCKFCL_00131	gene	1104				
JCPCKFCL_00131	CDS	1104		1.14.14.155		3,6-diketocamphane 1,6-monooxygenase
JCPCKFCL_00132	gene	933	cynR_1			
JCPCKFCL_00132	CDS	933	cynR_1			HTH-type transcriptional regulator CynR
JCPCKFCL_00133	gene	570				
JCPCKFCL_00133	CDS	570				hypothetical protein
JCPCKFCL_00134	gene	870				
JCPCKFCL_00134	CDS	870				hypothetical protein
JCPCKFCL_00135	gene	198	secE			
JCPCKFCL_00135	CDS	198	secE			Protein translocase subunit SecE
JCPCKFCL_00136	gene	534	nusG			
JCPCKFCL_00136	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
JCPCKFCL_00137	gene	429	rplK			
JCPCKFCL_00137	CDS	429	rplK		COG0080	50S ribosomal protein L11
JCPCKFCL_00138	gene	699	rplA			
JCPCKFCL_00138	CDS	699	rplA		COG0081	50S ribosomal protein L1
JCPCKFCL_00139	gene	516	rplJ			
JCPCKFCL_00139	CDS	516	rplJ		COG0244	50S ribosomal protein L10
JCPCKFCL_00140	gene	381	rplL			
JCPCKFCL_00140	CDS	381	rplL		COG0222	50S ribosomal protein L7/L12
JCPCKFCL_00141	gene	4137	rpoB			
JCPCKFCL_00141	CDS	4137	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JCPCKFCL_00142	gene	4242	rpoC			
JCPCKFCL_00142	CDS	4242	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
JCPCKFCL_00143	gene	372	rpsL			
JCPCKFCL_00143	CDS	372	rpsL		COG0048	30S ribosomal protein S12
JCPCKFCL_00144	gene	471	rpsG			
JCPCKFCL_00144	CDS	471	rpsG		COG0049	30S ribosomal protein S7
JCPCKFCL_00145	gene	2124	fusA			
JCPCKFCL_00145	CDS	2124	fusA		COG0480	Elongation factor G
JCPCKFCL_00146	gene	1224	hemA			
JCPCKFCL_00146	CDS	1224	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
JCPCKFCL_00147	gene	1212				
JCPCKFCL_00147	CDS	1212				hypothetical protein
JCPCKFCL_00148	gene	1131	ispG			
JCPCKFCL_00148	CDS	1131	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
JCPCKFCL_00149	gene	246				
JCPCKFCL_00149	CDS	246				hypothetical protein
JCPCKFCL_00150	gene	1104				
JCPCKFCL_00150	CDS	1104				Iron-sulfur cluster carrier protein
JCPCKFCL_00151	gene	507	mraZ			
JCPCKFCL_00151	CDS	507	mraZ			Transcriptional regulator MraZ
JCPCKFCL_00152	gene	999	rsmH			
JCPCKFCL_00152	CDS	999	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JCPCKFCL_00153	gene	357				
JCPCKFCL_00153	CDS	357				hypothetical protein
JCPCKFCL_00154	gene	1803	ftsI			
JCPCKFCL_00154	CDS	1803	ftsI	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
JCPCKFCL_00155	gene	1509	murE			
JCPCKFCL_00155	CDS	1509	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
JCPCKFCL_00156	gene	1497	murF			
JCPCKFCL_00156	CDS	1497	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JCPCKFCL_00157	gene	1086	mraY			
JCPCKFCL_00157	CDS	1086	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JCPCKFCL_00158	gene	1080	purK			
JCPCKFCL_00158	CDS	1080	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
JCPCKFCL_00159	gene	489	purE			
JCPCKFCL_00159	CDS	489	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JCPCKFCL_00160	gene	222				
JCPCKFCL_00160	CDS	222				hypothetical protein
JCPCKFCL_00161	gene	1008				
JCPCKFCL_00161	CDS	1008				hypothetical protein
JCPCKFCL_00162	gene	498	lrp_1			
JCPCKFCL_00162	CDS	498	lrp_1		COG1522	Leucine-responsive regulatory protein
JCPCKFCL_00163	gene	1377	spuC_1			
JCPCKFCL_00163	CDS	1377	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
JCPCKFCL_00164	gene	1185	doeA			
JCPCKFCL_00164	CDS	1185	doeA	3.5.4.44	COG0006	Ectoine hydrolase
JCPCKFCL_00165	gene	990	doeB			
JCPCKFCL_00165	CDS	990	doeB	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
JCPCKFCL_00166	gene	1092				
JCPCKFCL_00166	CDS	1092				hypothetical protein
JCPCKFCL_00167	gene	948				
JCPCKFCL_00167	CDS	948				hypothetical protein
JCPCKFCL_00168	gene	960	bphC			
JCPCKFCL_00168	CDS	960	bphC	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
JCPCKFCL_00169	gene	774				
JCPCKFCL_00169	CDS	774				hypothetical protein
JCPCKFCL_00170	gene	192				
JCPCKFCL_00170	CDS	192				hypothetical protein
JCPCKFCL_00171	gene	801				
JCPCKFCL_00171	CDS	801				hypothetical protein
JCPCKFCL_00172	gene	822				
JCPCKFCL_00172	CDS	822				hypothetical protein
JCPCKFCL_00173	gene	1008	ddpF			
JCPCKFCL_00173	CDS	1008	ddpF		COG1124	putative D,D-dipeptide transport ATP-binding protein DdpF
JCPCKFCL_00174	gene	1026	dppD			
JCPCKFCL_00174	CDS	1026	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
JCPCKFCL_00175	gene	993	oppC			
JCPCKFCL_00175	CDS	993	oppC		COG1173	Oligopeptide transport system permease protein OppC
JCPCKFCL_00176	gene	984	gsiC_1			
JCPCKFCL_00176	CDS	984	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
JCPCKFCL_00177	gene	1638	dppA			
JCPCKFCL_00177	CDS	1638	dppA		COG0747	Periplasmic dipeptide transport protein
JCPCKFCL_00178	gene	552				
JCPCKFCL_00178	CDS	552				hypothetical protein
JCPCKFCL_00179	gene	420				
JCPCKFCL_00179	CDS	420				hypothetical protein
JCPCKFCL_00180	gene	405				
JCPCKFCL_00180	CDS	405				hypothetical protein
JCPCKFCL_00181	gene	1371				
JCPCKFCL_00181	CDS	1371				hypothetical protein
JCPCKFCL_00182	gene	432				
JCPCKFCL_00182	CDS	432				hypothetical protein
JCPCKFCL_00183	gene	1872	cobT			
JCPCKFCL_00183	CDS	1872	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
JCPCKFCL_00184	gene	987	cobS			
JCPCKFCL_00184	CDS	987	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
JCPCKFCL_00185	gene	609				
JCPCKFCL_00185	CDS	609				hypothetical protein
JCPCKFCL_00186	gene	1008				
JCPCKFCL_00186	CDS	1008				hypothetical protein
JCPCKFCL_00187	gene	1122				
JCPCKFCL_00187	CDS	1122				hypothetical protein
JCPCKFCL_00188	gene	741				
JCPCKFCL_00188	CDS	741				hypothetical protein
JCPCKFCL_00189	gene	507				
JCPCKFCL_00189	CDS	507				hypothetical protein
JCPCKFCL_00190	gene	513				
JCPCKFCL_00190	CDS	513				hypothetical protein
JCPCKFCL_00191	gene	708	ctaC_1			
JCPCKFCL_00191	CDS	708	ctaC_1	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
JCPCKFCL_00192	gene	2562				
JCPCKFCL_00192	CDS	2562				hypothetical protein
JCPCKFCL_00193	gene	348				
JCPCKFCL_00193	CDS	348				hypothetical protein
JCPCKFCL_00194	gene	819				
JCPCKFCL_00194	CDS	819				hypothetical protein
JCPCKFCL_00195	gene	336				
JCPCKFCL_00195	CDS	336				hypothetical protein
JCPCKFCL_00196	gene	1353				
JCPCKFCL_00196	CDS	1353				hypothetical protein
JCPCKFCL_00197	gene	915				
JCPCKFCL_00197	CDS	915				hypothetical protein
JCPCKFCL_00198	gene	969				
JCPCKFCL_00198	CDS	969				hypothetical protein
JCPCKFCL_00199	gene	1440				
JCPCKFCL_00199	CDS	1440				hypothetical protein
JCPCKFCL_00200	gene	189				
JCPCKFCL_00200	CDS	189				hypothetical protein
JCPCKFCL_00201	gene	519				
JCPCKFCL_00201	CDS	519				hypothetical protein
JCPCKFCL_00202	gene	807				
JCPCKFCL_00202	CDS	807				hypothetical protein
JCPCKFCL_00203	gene	1194				
JCPCKFCL_00203	CDS	1194				hypothetical protein
JCPCKFCL_00204	gene	474				
JCPCKFCL_00204	CDS	474				hypothetical protein
JCPCKFCL_00205	gene	465				
JCPCKFCL_00205	CDS	465				hypothetical protein
JCPCKFCL_00206	gene	387				
JCPCKFCL_00206	CDS	387				hypothetical protein
JCPCKFCL_00207	gene	708	narL			
JCPCKFCL_00207	CDS	708	narL		COG2197	Nitrate/nitrite response regulator protein NarL
JCPCKFCL_00208	gene	456				
JCPCKFCL_00208	CDS	456				hypothetical protein
JCPCKFCL_00209	gene	660				
JCPCKFCL_00209	CDS	660				hypothetical protein
JCPCKFCL_00210	gene	471				
JCPCKFCL_00210	CDS	471				hypothetical protein
JCPCKFCL_00211	gene	741				
JCPCKFCL_00211	CDS	741				hypothetical protein
JCPCKFCL_00212	gene	2409	ybiO			
JCPCKFCL_00212	CDS	2409	ybiO		COG0668	Moderate conductance mechanosensitive channel YbiO
JCPCKFCL_00213	gene	927	metR			
JCPCKFCL_00213	CDS	927	metR			HTH-type transcriptional regulator MetR
JCPCKFCL_00214	gene	867	metF			
JCPCKFCL_00214	CDS	867	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
JCPCKFCL_00215	gene	1155	ldc			
JCPCKFCL_00215	CDS	1155	ldc	4.1.1.17		Lysine/ornithine decarboxylase
JCPCKFCL_00216	gene	432	asnC			
JCPCKFCL_00216	CDS	432	asnC		COG1522	Regulatory protein AsnC
JCPCKFCL_00217	gene	810	resA			
JCPCKFCL_00217	CDS	810	resA			Thiol-disulfide oxidoreductase ResA
JCPCKFCL_00218	gene	1722	metG			
JCPCKFCL_00218	CDS	1722	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JCPCKFCL_00219	gene	801				
JCPCKFCL_00219	CDS	801				hypothetical protein
JCPCKFCL_00220	gene	732				
JCPCKFCL_00220	CDS	732				hypothetical protein
JCPCKFCL_00221	gene	741				
JCPCKFCL_00221	CDS	741			COG0217	putative transcriptional regulatory protein
JCPCKFCL_00222	gene	516				
JCPCKFCL_00222	CDS	516				hypothetical protein
JCPCKFCL_00223	gene	1314	atoE			
JCPCKFCL_00223	CDS	1314	atoE		COG2031	Putative short-chain fatty acid transporter
JCPCKFCL_00224	gene	1041	proV			
JCPCKFCL_00224	CDS	1041	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
JCPCKFCL_00225	gene	840	opuAB			
JCPCKFCL_00225	CDS	840	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
JCPCKFCL_00226	gene	927				
JCPCKFCL_00226	CDS	927				hypothetical protein
JCPCKFCL_00227	gene	609	betI			
JCPCKFCL_00227	CDS	609	betI		COG1309	HTH-type transcriptional regulator BetI
JCPCKFCL_00228	gene	1452	betB			
JCPCKFCL_00228	CDS	1452	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JCPCKFCL_00229	gene	1701	betA			
JCPCKFCL_00229	CDS	1701	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
JCPCKFCL_00230	gene	708				
JCPCKFCL_00230	CDS	708				hypothetical protein
JCPCKFCL_00231	gene	555				
JCPCKFCL_00231	CDS	555				hypothetical protein
JCPCKFCL_00232	gene	1398	pccR			
JCPCKFCL_00232	CDS	1398	pccR		COG1396	Propionyl-CoA carboxylase regulator
JCPCKFCL_00233	gene	1215	bcr_1			
JCPCKFCL_00233	CDS	1215	bcr_1			Bicyclomycin resistance protein
JCPCKFCL_00234	gene	1533	pccB			
