locus_tag	ftype	length_bp	gene	EC_number	COG	product
DFGDCJBF_00025	CDS	294				hypothetical protein
DFGDCJBF_00026	gene	5037				
DFGDCJBF_00026	CDS	5037				hypothetical protein
DFGDCJBF_00027	gene	246				
DFGDCJBF_00027	CDS	246				hypothetical protein
DFGDCJBF_00028	gene	675				
DFGDCJBF_00028	CDS	675				hypothetical protein
DFGDCJBF_00029	gene	291				
DFGDCJBF_00029	CDS	291				hypothetical protein
DFGDCJBF_00030	gene	759				
DFGDCJBF_00030	CDS	759				hypothetical protein
DFGDCJBF_00031	gene	111				
DFGDCJBF_00031	CDS	111				hypothetical protein
DFGDCJBF_00032	gene	915	xerC_1			
DFGDCJBF_00032	CDS	915	xerC_1			Tyrosine recombinase XerC
DFGDCJBF_00033	gene	882	xerC_2			
DFGDCJBF_00033	CDS	882	xerC_2			Tyrosine recombinase XerC
DFGDCJBF_00034	gene	1047	selU			
DFGDCJBF_00034	CDS	1047	selU	2.5.1.-		tRNA 2-selenouridine synthase
DFGDCJBF_00035	gene	2166	selD			
DFGDCJBF_00035	CDS	2166	selD	2.7.9.3		Selenide, water dikinase
DFGDCJBF_00036	gene	165				
DFGDCJBF_00036	CDS	165				hypothetical protein
DFGDCJBF_00037	gene	399				
DFGDCJBF_00037	CDS	399				hypothetical protein
DFGDCJBF_00038	gene	1068				
DFGDCJBF_00038	CDS	1068				hypothetical protein
DFGDCJBF_00039	gene	189				
DFGDCJBF_00039	CDS	189				hypothetical protein
DFGDCJBF_00040	gene	543	comR_1			
DFGDCJBF_00040	CDS	543	comR_1			HTH-type transcriptional repressor ComR
DFGDCJBF_00041	gene	1077	yajO			
DFGDCJBF_00041	CDS	1077	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
DFGDCJBF_00042	gene	375				
DFGDCJBF_00042	CDS	375				hypothetical protein
DFGDCJBF_00043	gene	909	yehZ			
DFGDCJBF_00043	CDS	909	yehZ		COG1732	Glycine betaine-binding protein YehZ
DFGDCJBF_00044	gene	1182	yehY			
DFGDCJBF_00044	CDS	1182	yehY		COG1174	Glycine betaine uptake system permease protein YehY
DFGDCJBF_00045	gene	936	yehX			
DFGDCJBF_00045	CDS	936	yehX	3.6.3.-	COG1125	Glycine betaine uptake system ATP-binding protein YehX
DFGDCJBF_00046	gene	738	yehW			
DFGDCJBF_00046	CDS	738	yehW		COG1174	Glycine betaine uptake system permease protein YehW
DFGDCJBF_00047	gene	531	gntK			
DFGDCJBF_00047	CDS	531	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
DFGDCJBF_00048	gene	1017	gntR_1			
DFGDCJBF_00048	CDS	1017	gntR_1			HTH-type transcriptional regulator GntR
DFGDCJBF_00049	gene	582				
DFGDCJBF_00049	CDS	582				hypothetical protein
DFGDCJBF_00050	gene	1803				
DFGDCJBF_00050	CDS	1803				hypothetical protein
DFGDCJBF_00051	gene	624				
DFGDCJBF_00051	CDS	624				hypothetical protein
DFGDCJBF_00052	gene	756				
DFGDCJBF_00052	CDS	756				hypothetical protein
DFGDCJBF_00053	gene	74				
DFGDCJBF_00053	tRNA	74				tRNA-Cys(gca)
DFGDCJBF_00054	gene	150				
DFGDCJBF_00054	CDS	150				hypothetical protein
DFGDCJBF_00055	gene	3633				
DFGDCJBF_00055	CDS	3633				hypothetical protein
DFGDCJBF_00056	gene	990	thiY			
DFGDCJBF_00056	CDS	990	thiY		COG0715	Formylaminopyrimidine-binding protein
DFGDCJBF_00057	gene	1119				
DFGDCJBF_00057	CDS	1119				hypothetical protein
DFGDCJBF_00058	gene	900				
DFGDCJBF_00058	CDS	900				hypothetical protein
DFGDCJBF_00059	gene	1056	prfA			
DFGDCJBF_00059	CDS	1056	prfA		COG0216	Peptide chain release factor RF1
DFGDCJBF_00060	gene	897	prmC			
DFGDCJBF_00060	CDS	897	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
DFGDCJBF_00061	gene	942				
DFGDCJBF_00061	CDS	942				hypothetical protein
DFGDCJBF_00062	gene	930	fbaB			
DFGDCJBF_00062	CDS	930	fbaB	4.1.2.13	COG1830	Fructose-bisphosphate aldolase class 1
DFGDCJBF_00063	gene	870				
DFGDCJBF_00063	CDS	870				hypothetical protein
DFGDCJBF_00064	gene	708	yfcG_1			
DFGDCJBF_00064	CDS	708	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
DFGDCJBF_00065	gene	441	yccU			
DFGDCJBF_00065	CDS	441	yccU		COG1832	putative protein YccU
DFGDCJBF_00066	gene	789	rlmB			
DFGDCJBF_00066	CDS	789	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
DFGDCJBF_00067	gene	84				
DFGDCJBF_00067	tRNA	84				tRNA-Tyr(gta)
DFGDCJBF_00068	gene	75				
DFGDCJBF_00068	tRNA	75				tRNA-Glu(ttc)
DFGDCJBF_00069	gene	1830	rcsC_1			
DFGDCJBF_00069	CDS	1830	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
DFGDCJBF_00070	gene	906				
DFGDCJBF_00070	CDS	906				hypothetical protein
DFGDCJBF_00071	gene	1377	gatA_1			
DFGDCJBF_00071	CDS	1377	gatA_1	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
DFGDCJBF_00072	gene	156				
DFGDCJBF_00072	CDS	156				hypothetical protein
DFGDCJBF_00073	gene	1950				
DFGDCJBF_00073	CDS	1950				hypothetical protein
DFGDCJBF_00074	gene	978				
DFGDCJBF_00074	CDS	978				hypothetical protein
DFGDCJBF_00075	gene	549				
DFGDCJBF_00075	CDS	549				hypothetical protein
DFGDCJBF_00076	gene	768	catD_1			
DFGDCJBF_00076	CDS	768	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
DFGDCJBF_00077	gene	507	hsaB			
DFGDCJBF_00077	CDS	507	hsaB	1.5.1.36	COG1853	Flavin-dependent monooxygenase, reductase subunit HsaB
DFGDCJBF_00078	gene	876	dmlR_1			
DFGDCJBF_00078	CDS	876	dmlR_1			HTH-type transcriptional regulator DmlR
DFGDCJBF_00079	gene	1122	limB_1			
DFGDCJBF_00079	CDS	1122	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
DFGDCJBF_00080	gene	444				
DFGDCJBF_00080	CDS	444				hypothetical protein
DFGDCJBF_00081	gene	1173	ybjJ			
DFGDCJBF_00081	CDS	1173	ybjJ			Inner membrane protein YbjJ
DFGDCJBF_00082	gene	255				
DFGDCJBF_00082	CDS	255				hypothetical protein
DFGDCJBF_00083	gene	504				
DFGDCJBF_00083	CDS	504		1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
DFGDCJBF_00084	gene	726	ybiX			
DFGDCJBF_00084	CDS	726	ybiX	1.14.11.-		PKHD-type hydroxylase YbiX
DFGDCJBF_00085	gene	1068	mshA_1			
DFGDCJBF_00085	CDS	1068	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DFGDCJBF_00086	gene	792	suhB_1			
DFGDCJBF_00086	CDS	792	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
DFGDCJBF_00087	gene	795				
DFGDCJBF_00087	CDS	795				hypothetical protein
DFGDCJBF_00088	gene	1146	ribA_1			
DFGDCJBF_00088	CDS	1146	ribA_1	3.5.4.25		GTP cyclohydrolase-2
DFGDCJBF_00089	gene	768	tdh_1			
DFGDCJBF_00089	CDS	768	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
DFGDCJBF_00090	gene	396				
DFGDCJBF_00090	CDS	396				hypothetical protein
DFGDCJBF_00091	gene	771				
DFGDCJBF_00091	CDS	771				hypothetical protein
DFGDCJBF_00092	gene	825				
DFGDCJBF_00092	CDS	825				hypothetical protein
DFGDCJBF_00093	gene	549	yaeQ			
DFGDCJBF_00093	CDS	549	yaeQ		COG4681	putative protein YaeQ
DFGDCJBF_00094	gene	1032	pcpF			
DFGDCJBF_00094	CDS	1032	pcpF	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase PcpF
DFGDCJBF_00095	gene	1299				
DFGDCJBF_00095	CDS	1299				hypothetical protein
DFGDCJBF_00096	gene	225				
DFGDCJBF_00096	CDS	225				hypothetical protein
DFGDCJBF_00097	gene	1575	hbpA_1			
DFGDCJBF_00097	CDS	1575	hbpA_1		COG0747	Heme-binding protein A
DFGDCJBF_00098	gene	1230				
DFGDCJBF_00098	CDS	1230				hypothetical protein
DFGDCJBF_00099	gene	198				
DFGDCJBF_00099	CDS	198				hypothetical protein
DFGDCJBF_00100	gene	687	hdl IVa			
DFGDCJBF_00100	CDS	687	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
DFGDCJBF_00101	gene	534	comR_2			
DFGDCJBF_00101	CDS	534	comR_2			HTH-type transcriptional repressor ComR
DFGDCJBF_00102	gene	804				
DFGDCJBF_00102	CDS	804				hypothetical protein
DFGDCJBF_00103	gene	489				
DFGDCJBF_00103	CDS	489				hypothetical protein
DFGDCJBF_00104	gene	432				
DFGDCJBF_00104	CDS	432				hypothetical protein
DFGDCJBF_00105	gene	210				
DFGDCJBF_00105	CDS	210				hypothetical protein
DFGDCJBF_00106	gene	1644				
DFGDCJBF_00106	CDS	1644		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DFGDCJBF_00107	gene	270				
DFGDCJBF_00107	CDS	270				hypothetical protein
DFGDCJBF_00108	gene	300				
DFGDCJBF_00108	CDS	300				hypothetical protein
DFGDCJBF_00109	gene	855	catE			
DFGDCJBF_00109	CDS	855	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
DFGDCJBF_00110	gene	909	pgrR_1			
DFGDCJBF_00110	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
DFGDCJBF_00111	gene	1509				
DFGDCJBF_00111	CDS	1509				hypothetical protein
DFGDCJBF_00112	gene	573				
DFGDCJBF_00112	CDS	573				hypothetical protein
DFGDCJBF_00113	gene	1005				
DFGDCJBF_00113	CDS	1005				hypothetical protein
DFGDCJBF_00114	gene	684	nicS			
DFGDCJBF_00114	CDS	684	nicS			HTH-type transcriptional repressor NicS
DFGDCJBF_00115	gene	675				
DFGDCJBF_00115	CDS	675				hypothetical protein
DFGDCJBF_00116	gene	2037	stcD			
DFGDCJBF_00116	CDS	2037	stcD	1.-.-.-		putative N-methylproline demethylase
DFGDCJBF_00117	gene	234				
DFGDCJBF_00117	CDS	234		4.2.1.77		Trans-3-hydroxy-L-proline dehydratase
DFGDCJBF_00118	gene	234				
DFGDCJBF_00118	CDS	234				hypothetical protein
DFGDCJBF_00119	gene	714	proC_1			
DFGDCJBF_00119	CDS	714	proC_1	1.5.1.2		Pyrroline-5-carboxylate reductase
DFGDCJBF_00120	gene	1503				
DFGDCJBF_00120	CDS	1503				hypothetical protein
DFGDCJBF_00121	gene	447				
DFGDCJBF_00121	CDS	447				hypothetical protein
DFGDCJBF_00122	gene	942				
DFGDCJBF_00122	CDS	942				Purine-binding protein
DFGDCJBF_00123	gene	960				
DFGDCJBF_00123	CDS	960				hypothetical protein
DFGDCJBF_00124	gene	843				
DFGDCJBF_00124	CDS	843				hypothetical protein
DFGDCJBF_00125	gene	501	lrp_1			
DFGDCJBF_00125	CDS	501	lrp_1		COG1522	Leucine-responsive regulatory protein
DFGDCJBF_00126	gene	1161	sotB			
DFGDCJBF_00126	CDS	1161	sotB			sugar efflux transporter
DFGDCJBF_00127	gene	414				
DFGDCJBF_00127	CDS	414				hypothetical protein
DFGDCJBF_00128	gene	1500				
DFGDCJBF_00128	CDS	1500				hypothetical protein
DFGDCJBF_00129	gene	447				
DFGDCJBF_00129	CDS	447				hypothetical protein
DFGDCJBF_00130	gene	978				
DFGDCJBF_00130	CDS	978				hypothetical protein
DFGDCJBF_00131	gene	426				
DFGDCJBF_00131	CDS	426				hypothetical protein
DFGDCJBF_00132	gene	1170	ackA			
DFGDCJBF_00132	CDS	1170	ackA	2.7.2.1	COG0282	Acetate kinase
DFGDCJBF_00133	gene	1452				
DFGDCJBF_00133	CDS	1452				hypothetical protein
DFGDCJBF_00134	gene	762	fabI_1			
DFGDCJBF_00134	CDS	762	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
DFGDCJBF_00135	gene	705				
DFGDCJBF_00135	CDS	705				hypothetical protein
DFGDCJBF_00136	gene	879	gcvA_1			
DFGDCJBF_00136	CDS	879	gcvA_1			Glycine cleavage system transcriptional activator
DFGDCJBF_00137	gene	867	nit1_1			
DFGDCJBF_00137	CDS	867	nit1_1	3.5.1.128		Deaminated glutathione amidase
DFGDCJBF_00138	gene	1572	sgrR			
DFGDCJBF_00138	CDS	1572	sgrR			HTH-type transcriptional regulator SgrR
DFGDCJBF_00139	gene	1671	gsiA_1			
DFGDCJBF_00139	CDS	1671	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
DFGDCJBF_00140	gene	933	gsiC_1			
DFGDCJBF_00140	CDS	933	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
DFGDCJBF_00141	gene	864	gsiD_1			
DFGDCJBF_00141	CDS	864	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
DFGDCJBF_00142	gene	675	ligK			
DFGDCJBF_00142	CDS	675	ligK	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
DFGDCJBF_00143	gene	1017				
DFGDCJBF_00143	CDS	1017				hypothetical protein
DFGDCJBF_00144	gene	237				
DFGDCJBF_00144	CDS	237				hypothetical protein
DFGDCJBF_00145	gene	894				
DFGDCJBF_00145	CDS	894				hypothetical protein
DFGDCJBF_00146	gene	819	cysQ_1			
DFGDCJBF_00146	CDS	819	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
DFGDCJBF_00147	gene	717				
DFGDCJBF_00147	CDS	717				hypothetical protein
DFGDCJBF_00148	gene	351				
DFGDCJBF_00148	CDS	351				hypothetical protein
DFGDCJBF_00149	gene	1530				
DFGDCJBF_00149	CDS	1530				hypothetical protein
DFGDCJBF_00150	gene	918	gsiC_2			
DFGDCJBF_00150	CDS	918	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
DFGDCJBF_00151	gene	924	gsiD_2			
DFGDCJBF_00151	CDS	924	gsiD_2		COG1173	Glutathione transport system permease protein GsiD
DFGDCJBF_00152	gene	1824				
DFGDCJBF_00152	CDS	1824			COG1123	putative ABC transporter ATP-binding protein
DFGDCJBF_00153	gene	1437	purB_1			
DFGDCJBF_00153	CDS	1437	purB_1	4.3.2.2	COG0015	Adenylosuccinate lyase
DFGDCJBF_00154	gene	933				
DFGDCJBF_00154	CDS	933				hypothetical protein
DFGDCJBF_00155	gene	3135	mdtB			
DFGDCJBF_00155	CDS	3135	mdtB			Multidrug resistance protein MdtB
DFGDCJBF_00156	gene	1254				
DFGDCJBF_00156	CDS	1254				hypothetical protein
DFGDCJBF_00157	gene	708				
DFGDCJBF_00157	CDS	708				hypothetical protein
DFGDCJBF_00158	gene	1032	potF			
DFGDCJBF_00158	CDS	1032	potF		COG0687	Putrescine-binding periplasmic protein
DFGDCJBF_00159	gene	825				
DFGDCJBF_00159	CDS	825				hypothetical protein
DFGDCJBF_00160	gene	792	ydcV_1			
DFGDCJBF_00160	CDS	792	ydcV_1			Inner membrane ABC transporter permease protein YdcV
DFGDCJBF_00161	gene	1059	btuD_1			
DFGDCJBF_00161	CDS	1059	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DFGDCJBF_00162	gene	1317	mtaD			
DFGDCJBF_00162	CDS	1317	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
DFGDCJBF_00163	gene	1869	ade_1			
DFGDCJBF_00163	CDS	1869	ade_1	3.5.4.2	COG1001	Adenine deaminase
DFGDCJBF_00164	gene	909	rihA_1			
DFGDCJBF_00164	CDS	909	rihA_1	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
DFGDCJBF_00165	gene	1167	hipO_1			
DFGDCJBF_00165	CDS	1167	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
DFGDCJBF_00166	gene	720				
DFGDCJBF_00166	CDS	720				hypothetical protein
DFGDCJBF_00167	gene	615	nemR			
DFGDCJBF_00167	CDS	615	nemR			HTH-type transcriptional repressor NemR
DFGDCJBF_00168	gene	981	tdh_2			
DFGDCJBF_00168	CDS	981	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
DFGDCJBF_00169	gene	810	fpuD			
DFGDCJBF_00169	CDS	810	fpuD	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
DFGDCJBF_00170	gene	1032	hmuU_1			
DFGDCJBF_00170	CDS	1032	hmuU_1		COG0609	Hemin transport system permease protein HmuU
DFGDCJBF_00171	gene	1023				
DFGDCJBF_00171	CDS	1023				hypothetical protein
DFGDCJBF_00172	gene	243				
DFGDCJBF_00172	CDS	243				hypothetical protein
DFGDCJBF_00173	gene	8583	ndvB			
DFGDCJBF_00173	CDS	8583	ndvB	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
DFGDCJBF_00174	gene	1569	mdoG			
DFGDCJBF_00174	CDS	1569	mdoG		COG3131	Glucans biosynthesis protein G
DFGDCJBF_00175	gene	189				
DFGDCJBF_00175	CDS	189				hypothetical protein
DFGDCJBF_00176	gene	1758	opgH			
DFGDCJBF_00176	CDS	1758	opgH	2.4.1.-	COG2943	Glucans biosynthesis glucosyltransferase H
DFGDCJBF_00177	gene	1269				
DFGDCJBF_00177	CDS	1269				hypothetical protein
DFGDCJBF_00178	gene	102				
DFGDCJBF_00178	CDS	102				hypothetical protein
DFGDCJBF_00179	gene	1449	btuC			
DFGDCJBF_00179	CDS	1449	btuC			Vitamin B12 import system permease protein BtuC
DFGDCJBF_00180	gene	966	btuF			
DFGDCJBF_00180	CDS	966	btuF			Vitamin B12-binding protein
DFGDCJBF_00181	gene	792	fecE			
DFGDCJBF_00181	CDS	792	fecE		COG1120	Fe(3+) dicitrate transport ATP-binding protein FecE
DFGDCJBF_00182	gene	156				
DFGDCJBF_00182	CDS	156				hypothetical protein
DFGDCJBF_00183	gene	735				
DFGDCJBF_00183	CDS	735				hypothetical protein
DFGDCJBF_00184	gene	738				
DFGDCJBF_00184	CDS	738				hypothetical protein
DFGDCJBF_00185	gene	666	cbiM			
DFGDCJBF_00185	CDS	666	cbiM			Cobalt transport protein CbiM
DFGDCJBF_00186	gene	954				
DFGDCJBF_00186	CDS	954				hypothetical protein
DFGDCJBF_00187	gene	747	cbiO			
DFGDCJBF_00187	CDS	747	cbiO	3.6.3.-	COG1122	Cobalt import ATP-binding protein CbiO
DFGDCJBF_00188	gene	471	nikR			
DFGDCJBF_00188	CDS	471	nikR		COG0864	Nickel-responsive regulator
DFGDCJBF_00189	gene	1284	yliI_1			
DFGDCJBF_00189	CDS	1284	yliI_1	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
DFGDCJBF_00190	gene	744				
DFGDCJBF_00190	CDS	744				hypothetical protein
DFGDCJBF_00191	gene	846	qorB			
DFGDCJBF_00191	CDS	846	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
DFGDCJBF_00192	gene	456				
DFGDCJBF_00192	CDS	456				hypothetical protein
DFGDCJBF_00193	gene	1254				
DFGDCJBF_00193	CDS	1254				hypothetical protein
DFGDCJBF_00194	gene	1038	msmX_1			
DFGDCJBF_00194	CDS	1038	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
DFGDCJBF_00195	gene	876				
DFGDCJBF_00195	CDS	876				hypothetical protein
DFGDCJBF_00196	gene	843	araP			
DFGDCJBF_00196	CDS	843	araP		COG1175	L-arabinose transport system permease protein AraP
DFGDCJBF_00197	gene	1260				
DFGDCJBF_00197	CDS	1260				hypothetical protein
DFGDCJBF_00198	gene	1041	exuR_1			
DFGDCJBF_00198	CDS	1041	exuR_1		COG1609	putative HTH-type transcriptional repressor ExuR
DFGDCJBF_00199	gene	1053				
DFGDCJBF_00199	CDS	1053				hypothetical protein
DFGDCJBF_00200	gene	1554	mshA_2			
DFGDCJBF_00200	CDS	1554	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DFGDCJBF_00201	gene	2172	rcsC_2			
DFGDCJBF_00201	CDS	2172	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
DFGDCJBF_00202	gene	888				
DFGDCJBF_00202	CDS	888				hypothetical protein
DFGDCJBF_00203	gene	1170	pobA			
DFGDCJBF_00203	CDS	1170	pobA	1.14.13.2		p-hydroxybenzoate hydroxylase
DFGDCJBF_00204	gene	1335	guaD_1			
DFGDCJBF_00204	CDS	1335	guaD_1	3.5.4.3	COG0402	Guanine deaminase
DFGDCJBF_00205	gene	2121				
DFGDCJBF_00205	CDS	2121				hypothetical protein
DFGDCJBF_00206	gene	564				
DFGDCJBF_00206	CDS	564				hypothetical protein
DFGDCJBF_00207	gene	882	ribN_1			
DFGDCJBF_00207	CDS	882	ribN_1			Riboflavin transporter
DFGDCJBF_00208	gene	618				
DFGDCJBF_00208	CDS	618				hypothetical protein
DFGDCJBF_00209	gene	411				
DFGDCJBF_00209	CDS	411				hypothetical protein
DFGDCJBF_00210	gene	873	mmsB			
DFGDCJBF_00210	CDS	873	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
DFGDCJBF_00211	gene	1032	menB			
DFGDCJBF_00211	CDS	1032	menB	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
DFGDCJBF_00212	gene	1152	acdA_1			
DFGDCJBF_00212	CDS	1152	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DFGDCJBF_00213	gene	1191	pgk			
DFGDCJBF_00213	CDS	1191	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
DFGDCJBF_00214	gene	507				
DFGDCJBF_00214	CDS	507				hypothetical protein
DFGDCJBF_00215	gene	615				
DFGDCJBF_00215	CDS	615				hypothetical protein
DFGDCJBF_00216	gene	1182				
DFGDCJBF_00216	CDS	1182				hypothetical protein
DFGDCJBF_00217	gene	165				
DFGDCJBF_00217	CDS	165				hypothetical protein
DFGDCJBF_00218	gene	1449				
DFGDCJBF_00218	CDS	1449				hypothetical protein
DFGDCJBF_00219	gene	450				
DFGDCJBF_00219	CDS	450				hypothetical protein
DFGDCJBF_00220	gene	843				
DFGDCJBF_00220	CDS	843				hypothetical protein
DFGDCJBF_00221	gene	423	dksA			
DFGDCJBF_00221	CDS	423	dksA		COG1734	RNA polymerase-binding transcription factor DksA
DFGDCJBF_00222	gene	1338	nagX			
DFGDCJBF_00222	CDS	1338	nagX	1.14.13.24	COG0654	3-hydroxybenzoate 6-hydroxylase
DFGDCJBF_00223	gene	570				
DFGDCJBF_00223	CDS	570				hypothetical protein
DFGDCJBF_00224	gene	1635				
DFGDCJBF_00224	CDS	1635				hypothetical protein
DFGDCJBF_00225	gene	1092	lpxD_1			
DFGDCJBF_00225	CDS	1092	lpxD_1	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
DFGDCJBF_00226	gene	267	acpP_1			
DFGDCJBF_00226	CDS	267	acpP_1			Acyl carrier protein
DFGDCJBF_00227	gene	1215	fabF_1			
DFGDCJBF_00227	CDS	1215	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
DFGDCJBF_00228	gene	945	murB			
DFGDCJBF_00228	CDS	945	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
DFGDCJBF_00229	gene	915	ddl			
DFGDCJBF_00229	CDS	915	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
DFGDCJBF_00230	gene	1731	ftsQ			
DFGDCJBF_00230	CDS	1731	ftsQ			Cell division protein FtsQ
DFGDCJBF_00231	gene	1335	ftsA			
DFGDCJBF_00231	CDS	1335	ftsA		COG0849	Cell division protein FtsA
DFGDCJBF_00232	gene	1785	ftsZ			
DFGDCJBF_00232	CDS	1785	ftsZ			Cell division protein FtsZ
DFGDCJBF_00233	gene	921	lpxC			
DFGDCJBF_00233	CDS	921	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
DFGDCJBF_00234	gene	846	bamD			
DFGDCJBF_00234	CDS	846	bamD		COG4105	Outer membrane protein assembly factor BamD
DFGDCJBF_00235	gene	1650	recN			
DFGDCJBF_00235	CDS	1650	recN		COG0497	DNA repair protein RecN
DFGDCJBF_00236	gene	381				
DFGDCJBF_00236	CDS	381				hypothetical protein
DFGDCJBF_00237	gene	381				
DFGDCJBF_00237	CDS	381				hypothetical protein
DFGDCJBF_00238	gene	1299				
DFGDCJBF_00238	CDS	1299				hypothetical protein
DFGDCJBF_00239	gene	1257				
DFGDCJBF_00239	CDS	1257				hypothetical protein
DFGDCJBF_00240	gene	246				
DFGDCJBF_00240	CDS	246				hypothetical protein
DFGDCJBF_00241	gene	573				
DFGDCJBF_00241	CDS	573				hypothetical protein
DFGDCJBF_00242	gene	1233				
DFGDCJBF_00242	CDS	1233				hypothetical protein
DFGDCJBF_00243	gene	588				
DFGDCJBF_00243	CDS	588				hypothetical protein
DFGDCJBF_00244	gene	339				
DFGDCJBF_00244	CDS	339				hypothetical protein
DFGDCJBF_00245	gene	414				
DFGDCJBF_00245	CDS	414				hypothetical protein
DFGDCJBF_00246	gene	414				
