locus_tag	ftype	length_bp	gene	EC_number	COG	product
PADFOAJF_00037	gene	456	pasT			
PADFOAJF_00037	CDS	456	pasT		COG2867	Persistence and stress-resistance toxin PasT
PADFOAJF_00038	gene	537	hpt			
PADFOAJF_00038	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
PADFOAJF_00039	gene	912				
PADFOAJF_00039	CDS	912				hypothetical protein
PADFOAJF_00040	gene	702				
PADFOAJF_00040	CDS	702				hypothetical protein
PADFOAJF_00041	gene	927				
PADFOAJF_00041	CDS	927				hypothetical protein
PADFOAJF_00042	gene	1038	pyrC_1			
PADFOAJF_00042	CDS	1038	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
PADFOAJF_00043	gene	207				
PADFOAJF_00043	CDS	207				hypothetical protein
PADFOAJF_00044	gene	1410	aam_1			
PADFOAJF_00044	CDS	1410	aam_1	3.5.1.13	COG0154	Acylamidase
PADFOAJF_00045	gene	1962				
PADFOAJF_00045	CDS	1962				hypothetical protein
PADFOAJF_00046	gene	1587	gsiB_1			
PADFOAJF_00046	CDS	1587	gsiB_1		COG0747	Glutathione-binding protein GsiB
PADFOAJF_00047	gene	957	gsiC_1			
PADFOAJF_00047	CDS	957	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
PADFOAJF_00048	gene	819	ddpC_1			
PADFOAJF_00048	CDS	819	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
PADFOAJF_00049	gene	1638	gsiA_1			
PADFOAJF_00049	CDS	1638	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
PADFOAJF_00050	gene	630	thiE_1			
PADFOAJF_00050	CDS	630	thiE_1	2.5.1.3		Thiamine-phosphate synthase
PADFOAJF_00051	gene	1470				
PADFOAJF_00051	CDS	1470		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
PADFOAJF_00052	gene	1146	ctaA			
PADFOAJF_00052	CDS	1146	ctaA	1.3.-.-	COG1612	Heme A synthase
PADFOAJF_00053	gene	750	trmJ			
PADFOAJF_00053	CDS	750	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
PADFOAJF_00054	gene	1164				
PADFOAJF_00054	CDS	1164			COG2081	putative protein
PADFOAJF_00055	gene	75				
PADFOAJF_00055	tRNA	75				tRNA-Gln(ttg)
PADFOAJF_00056	gene	948				
PADFOAJF_00056	CDS	948				hypothetical protein
PADFOAJF_00057	gene	1941				
PADFOAJF_00057	CDS	1941				hypothetical protein
PADFOAJF_00058	gene	792	xynR_1			
PADFOAJF_00058	CDS	792	xynR_1		COG1414	HTH-type transcriptional regulator XynR
PADFOAJF_00059	gene	1017				
PADFOAJF_00059	CDS	1017				hypothetical protein
PADFOAJF_00060	gene	1602	dntB_1			
PADFOAJF_00060	CDS	1602	dntB_1	1.14.13.210		4-methyl-5-nitrocatechol 5-monooxygenase
PADFOAJF_00061	gene	747				
PADFOAJF_00061	CDS	747				hypothetical protein
PADFOAJF_00062	gene	630	thiE_2			
PADFOAJF_00062	CDS	630	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
PADFOAJF_00063	gene	810	thiM			
PADFOAJF_00063	CDS	810	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
PADFOAJF_00064	gene	1803	thiC			
PADFOAJF_00064	CDS	1803	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
PADFOAJF_00065	gene	1791	ggt			
PADFOAJF_00065	CDS	1791	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
PADFOAJF_00066	gene	1170				
PADFOAJF_00066	CDS	1170				Tn3 family transposase TnXax1
PADFOAJF_00067	gene	1131				
PADFOAJF_00067	CDS	1131				hypothetical protein
PADFOAJF_00068	gene	804	mkl_1			
PADFOAJF_00068	CDS	804	mkl_1		COG1127	putative ribonucleotide transport ATP-binding protein mkl
PADFOAJF_00069	gene	1740				
PADFOAJF_00069	CDS	1740				hypothetical protein
PADFOAJF_00070	gene	636				
PADFOAJF_00070	CDS	636				hypothetical protein
PADFOAJF_00071	gene	900	denD			
PADFOAJF_00071	CDS	900	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
PADFOAJF_00072	gene	777	tsaC1_1			
PADFOAJF_00072	CDS	777	tsaC1_1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
PADFOAJF_00073	gene	582				
PADFOAJF_00073	CDS	582				hypothetical protein
PADFOAJF_00074	gene	1116				
PADFOAJF_00074	CDS	1116				hypothetical protein
PADFOAJF_00075	gene	141				
PADFOAJF_00075	CDS	141				hypothetical protein
PADFOAJF_00076	gene	819	phnC			
PADFOAJF_00076	CDS	819	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
PADFOAJF_00077	gene	903	ptxB			
PADFOAJF_00077	CDS	903	ptxB			putative phosphite transport system-binding protein PtxB
PADFOAJF_00078	gene	867				
PADFOAJF_00078	CDS	867				hypothetical protein
PADFOAJF_00079	gene	1329				
PADFOAJF_00079	CDS	1329				hypothetical protein
PADFOAJF_00080	gene	618	dapH_1			
PADFOAJF_00080	CDS	618	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
PADFOAJF_00081	gene	1161	phnM_1			
PADFOAJF_00081	CDS	1161	phnM_1	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
PADFOAJF_00082	gene	714	phnF			
PADFOAJF_00082	CDS	714	phnF		COG2188	putative transcriptional regulator PhnF
PADFOAJF_00083	gene	405	phnG			
PADFOAJF_00083	CDS	405	phnG	2.7.8.37	COG3624	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG
PADFOAJF_00084	gene	585	phnH			
PADFOAJF_00084	CDS	585	phnH	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
PADFOAJF_00085	gene	1071	phnI			
PADFOAJF_00085	CDS	1071	phnI	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
PADFOAJF_00086	gene	867	phnJ			
PADFOAJF_00086	CDS	867	phnJ	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
PADFOAJF_00087	gene	777	phnK			
PADFOAJF_00087	CDS	777	phnK		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
PADFOAJF_00088	gene	678	phnL			
PADFOAJF_00088	CDS	678	phnL	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
PADFOAJF_00089	gene	549	phnN			
PADFOAJF_00089	CDS	549	phnN	2.7.4.23		Ribose 1,5-bisphosphate phosphokinase PhnN
PADFOAJF_00090	gene	663				
PADFOAJF_00090	CDS	663				hypothetical protein
PADFOAJF_00091	gene	1137	phnM_2			
PADFOAJF_00091	CDS	1137	phnM_2	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
PADFOAJF_00092	gene	783	bdhA_1			
PADFOAJF_00092	CDS	783	bdhA_1	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
PADFOAJF_00093	gene	678				
PADFOAJF_00093	CDS	678				hypothetical protein
PADFOAJF_00094	gene	900	dmlR_1			
PADFOAJF_00094	CDS	900	dmlR_1			HTH-type transcriptional regulator DmlR
PADFOAJF_00095	gene	933	mhqO			
PADFOAJF_00095	CDS	933	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
PADFOAJF_00096	gene	612	mhqD			
PADFOAJF_00096	CDS	612	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
PADFOAJF_00097	gene	699	yhhW			
PADFOAJF_00097	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
PADFOAJF_00098	gene	1581	dap_1			
PADFOAJF_00098	CDS	1581	dap_1	3.4.11.19		D-aminopeptidase
PADFOAJF_00099	gene	1170	dap_2			
PADFOAJF_00099	CDS	1170	dap_2	3.4.11.19		D-aminopeptidase
PADFOAJF_00100	gene	3954				
PADFOAJF_00100	CDS	3954				hypothetical protein
PADFOAJF_00101	gene	1569				
PADFOAJF_00101	CDS	1569				hypothetical protein
PADFOAJF_00102	gene	513				
PADFOAJF_00102	CDS	513				hypothetical protein
PADFOAJF_00103	gene	210				
PADFOAJF_00103	CDS	210				hypothetical protein
PADFOAJF_00104	gene	990				
PADFOAJF_00104	CDS	990				hypothetical protein
PADFOAJF_00105	gene	1959				
PADFOAJF_00105	CDS	1959				hypothetical protein
PADFOAJF_00106	gene	1128	pltE			
PADFOAJF_00106	CDS	1128	pltE	1.3.8.14	COG1960	L-prolyl-[peptidyl-carrier protein] dehydrogenase
PADFOAJF_00107	gene	1518	dltA_1			
PADFOAJF_00107	CDS	1518	dltA_1	6.2.1.54	COG1020	D-alanine--D-alanyl carrier protein ligase
PADFOAJF_00108	gene	249	dltC			
PADFOAJF_00108	CDS	249	dltC			D-alanyl carrier protein
PADFOAJF_00109	gene	1269				
PADFOAJF_00109	CDS	1269				hypothetical protein
PADFOAJF_00110	gene	705				
PADFOAJF_00110	CDS	705				hypothetical protein
PADFOAJF_00111	gene	1461	cyoE			
PADFOAJF_00111	CDS	1461	cyoE	2.5.1.141		Protoheme IX farnesyltransferase
PADFOAJF_00112	gene	432				
PADFOAJF_00112	CDS	432				hypothetical protein
PADFOAJF_00113	gene	1320	dprE1			
PADFOAJF_00113	CDS	1320	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
PADFOAJF_00114	gene	732				
PADFOAJF_00114	CDS	732		1.-.-.-	COG1028	putative oxidoreductase
PADFOAJF_00115	gene	1650				
PADFOAJF_00115	CDS	1650				hypothetical protein
PADFOAJF_00116	gene	1182	metC			
PADFOAJF_00116	CDS	1182	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
PADFOAJF_00117	gene	573				
PADFOAJF_00117	CDS	573				hypothetical protein
PADFOAJF_00118	gene	717				
PADFOAJF_00118	CDS	717				hypothetical protein
PADFOAJF_00119	gene	474				
PADFOAJF_00119	CDS	474				hypothetical protein
PADFOAJF_00120	gene	1635				
PADFOAJF_00120	CDS	1635				hypothetical protein
PADFOAJF_00121	gene	345				
PADFOAJF_00121	CDS	345				hypothetical protein
PADFOAJF_00122	gene	621				
PADFOAJF_00122	CDS	621				hypothetical protein
PADFOAJF_00123	gene	1827	uup			
PADFOAJF_00123	CDS	1827	uup		COG0488	ABC transporter ATP-binding protein uup
PADFOAJF_00124	gene	393	yccF			
PADFOAJF_00124	CDS	393	yccF		COG3304	Inner membrane protein YccF
PADFOAJF_00125	gene	420				
PADFOAJF_00125	CDS	420				hypothetical protein
PADFOAJF_00126	gene	1953	gyrB_1			
PADFOAJF_00126	CDS	1953	gyrB_1	5.6.2.2	COG0187	DNA gyrase subunit B
PADFOAJF_00127	gene	552				
PADFOAJF_00127	CDS	552				hypothetical protein
PADFOAJF_00128	gene	660				
PADFOAJF_00128	CDS	660				hypothetical protein
PADFOAJF_00129	gene	75				
PADFOAJF_00129	tRNA	75				tRNA-Val(cac)
PADFOAJF_00130	gene	2409	lon			
PADFOAJF_00130	CDS	2409	lon	3.4.21.53		Lon protease
PADFOAJF_00131	gene	1107	ribD			
PADFOAJF_00131	CDS	1107	ribD		COG0117	Riboflavin biosynthesis protein RibD
PADFOAJF_00132	gene	468	nrdR			
PADFOAJF_00132	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
PADFOAJF_00133	gene	426				
PADFOAJF_00133	CDS	426				hypothetical protein
PADFOAJF_00134	gene	690	lolD			
PADFOAJF_00134	CDS	690	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
PADFOAJF_00135	gene	1287	lolE			
PADFOAJF_00135	CDS	1287	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
PADFOAJF_00136	gene	447				
PADFOAJF_00136	CDS	447				hypothetical protein
PADFOAJF_00137	gene	207				
PADFOAJF_00137	CDS	207				hypothetical protein
PADFOAJF_00138	gene	975				
PADFOAJF_00138	CDS	975				hypothetical protein
PADFOAJF_00139	gene	1680	hutU			
PADFOAJF_00139	CDS	1680	hutU	4.2.1.49	COG2987	Urocanate hydratase
PADFOAJF_00140	gene	804				
PADFOAJF_00140	CDS	804				hypothetical protein
PADFOAJF_00141	gene	1518	hutH			
PADFOAJF_00141	CDS	1518	hutH	4.3.1.3		Histidine ammonia-lyase
PADFOAJF_00142	gene	1185	hutI			
PADFOAJF_00142	CDS	1185	hutI	3.5.2.7	COG1228	Imidazolonepropionase
PADFOAJF_00143	gene	1365				
PADFOAJF_00143	CDS	1365		3.5.4.32	COG0402	8-oxoguanine deaminase
PADFOAJF_00144	gene	675	nagR			
PADFOAJF_00144	CDS	675	nagR		COG2188	HTH-type transcriptional repressor NagR
PADFOAJF_00145	gene	1377	hemL2			
PADFOAJF_00145	CDS	1377	hemL2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase 2
PADFOAJF_00146	gene	1386	puuA_1			
PADFOAJF_00146	CDS	1386	puuA_1	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
PADFOAJF_00147	gene	1188				
PADFOAJF_00147	CDS	1188				hypothetical protein
PADFOAJF_00148	gene	990				
PADFOAJF_00148	CDS	990				Zinc-type alcohol dehydrogenase-like protein
PADFOAJF_00149	gene	180				
PADFOAJF_00149	CDS	180				hypothetical protein
PADFOAJF_00150	gene	900				
PADFOAJF_00150	CDS	900				hypothetical protein
PADFOAJF_00151	gene	1413	fumC			
PADFOAJF_00151	CDS	1413	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
PADFOAJF_00152	gene	1746				
PADFOAJF_00152	CDS	1746				hypothetical protein
PADFOAJF_00153	gene	993				
PADFOAJF_00153	CDS	993				hypothetical protein
PADFOAJF_00154	gene	867				
PADFOAJF_00154	CDS	867				hypothetical protein
PADFOAJF_00155	gene	4038	rcsC_1			
PADFOAJF_00155	CDS	4038	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
PADFOAJF_00156	gene	2010				
PADFOAJF_00156	CDS	2010				hypothetical protein
PADFOAJF_00157	gene	90				
PADFOAJF_00157	tRNA	90				tRNA-Ser(tga)
PADFOAJF_00158	gene	240				
PADFOAJF_00158	CDS	240				hypothetical protein
PADFOAJF_00159	gene	270				
PADFOAJF_00159	CDS	270				hypothetical protein
PADFOAJF_00160	gene	579				
PADFOAJF_00160	CDS	579				hypothetical protein
PADFOAJF_00161	gene	798				
PADFOAJF_00161	CDS	798				hypothetical protein
PADFOAJF_00162	gene	888	hcaB_1			
PADFOAJF_00162	CDS	888	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
PADFOAJF_00163	gene	1401	hisC_1			
PADFOAJF_00163	CDS	1401	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
PADFOAJF_00164	gene	228				
PADFOAJF_00164	CDS	228				hypothetical protein
PADFOAJF_00165	gene	330				
PADFOAJF_00165	CDS	330			COG1393	putative protein
PADFOAJF_00166	gene	1650				
PADFOAJF_00166	CDS	1650				hypothetical protein
PADFOAJF_00167	gene	909	pgrR_1			
PADFOAJF_00167	CDS	909	pgrR_1			HTH-type transcriptional regulator PgrR
PADFOAJF_00168	gene	321				
PADFOAJF_00168	CDS	321				hypothetical protein
PADFOAJF_00169	gene	825	dkgB			
PADFOAJF_00169	CDS	825	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
PADFOAJF_00170	gene	879	ddpC_2			
PADFOAJF_00170	CDS	879	ddpC_2		COG1173	putative D,D-dipeptide transport system permease protein DdpC
PADFOAJF_00171	gene	957	dppB_1			
PADFOAJF_00171	CDS	957	dppB_1		COG0601	Dipeptide transport system permease protein DppB
PADFOAJF_00172	gene	1578				
PADFOAJF_00172	CDS	1578				hypothetical protein
PADFOAJF_00173	gene	1020	oppF_1			
PADFOAJF_00173	CDS	1020	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
PADFOAJF_00174	gene	1041	ddpD			
PADFOAJF_00174	CDS	1041	ddpD		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
PADFOAJF_00175	gene	1107				
PADFOAJF_00175	CDS	1107				hypothetical protein
PADFOAJF_00176	gene	1074				
PADFOAJF_00176	CDS	1074				hypothetical protein
PADFOAJF_00177	gene	414	hcaC_1			
PADFOAJF_00177	CDS	414	hcaC_1		COG2146	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit
PADFOAJF_00178	gene	1263				
PADFOAJF_00178	CDS	1263		1.14.15.29	COG2124	Steroid C26-monooxygenase
PADFOAJF_00179	gene	735				
PADFOAJF_00179	CDS	735				hypothetical protein
PADFOAJF_00180	gene	1323	ipuC_1			
PADFOAJF_00180	CDS	1323	ipuC_1	6.3.2.-		Glutamate--isopropylamine ligase
PADFOAJF_00181	gene	1035	virS_1			
PADFOAJF_00181	CDS	1035	virS_1			HTH-type transcriptional regulator VirS
PADFOAJF_00182	gene	1230				
PADFOAJF_00182	CDS	1230				hypothetical protein
PADFOAJF_00183	gene	393				
PADFOAJF_00183	CDS	393				hypothetical protein
PADFOAJF_00184	gene	972				
PADFOAJF_00184	CDS	972				hypothetical protein
PADFOAJF_00185	gene	801	ecfA2			
PADFOAJF_00185	CDS	801	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
PADFOAJF_00186	gene	897				
PADFOAJF_00186	CDS	897				hypothetical protein
PADFOAJF_00187	gene	807	nadX_1			
PADFOAJF_00187	CDS	807	nadX_1	1.4.1.21	COG1712	L-aspartate dehydrogenase
PADFOAJF_00188	gene	870	aqdA1			
PADFOAJF_00188	CDS	870	aqdA1	3.5.1.-		putative N-octanoylanthranilate hydrolase AqdA1
PADFOAJF_00189	gene	471				
PADFOAJF_00189	CDS	471				hypothetical protein
PADFOAJF_00190	gene	879				
PADFOAJF_00190	CDS	879				hypothetical protein
PADFOAJF_00191	gene	663				
PADFOAJF_00191	CDS	663				hypothetical protein
PADFOAJF_00192	gene	675				
PADFOAJF_00192	CDS	675				hypothetical protein
PADFOAJF_00193	gene	1134	dauA_1			
PADFOAJF_00193	CDS	1134	dauA_1	1.4.99.6		FAD-dependent catabolic D-arginine dehydrogenase DauA
PADFOAJF_00194	gene	1287	siaM_1			
PADFOAJF_00194	CDS	1287	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
PADFOAJF_00195	gene	975				
PADFOAJF_00195	CDS	975				hypothetical protein
PADFOAJF_00196	gene	555				
PADFOAJF_00196	CDS	555				hypothetical protein
PADFOAJF_00197	gene	1476				
PADFOAJF_00197	CDS	1476				hypothetical protein
PADFOAJF_00198	gene	843	rutD_1			
PADFOAJF_00198	CDS	843	rutD_1	3.5.1.-		Putative aminoacrylate hydrolase RutD
PADFOAJF_00199	gene	975				
PADFOAJF_00199	CDS	975		1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
PADFOAJF_00200	gene	426				
PADFOAJF_00200	CDS	426				hypothetical protein
PADFOAJF_00201	gene	1665	ilvG			
PADFOAJF_00201	CDS	1665	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
PADFOAJF_00202	gene	2085				
PADFOAJF_00202	CDS	2085				hypothetical protein
PADFOAJF_00203	gene	1620	apc4			
PADFOAJF_00203	CDS	1620	apc4	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
PADFOAJF_00204	gene	822	udh			
PADFOAJF_00204	CDS	822	udh	1.1.1.203	COG0451	Uronate dehydrogenase
PADFOAJF_00205	gene	1206	abo_1			
PADFOAJF_00205	CDS	1206	abo_1	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
PADFOAJF_00206	gene	918	gcvA_1			
PADFOAJF_00206	CDS	918	gcvA_1			Glycine cleavage system transcriptional activator
PADFOAJF_00207	gene	309				
PADFOAJF_00207	CDS	309				hypothetical protein
PADFOAJF_00208	gene	1254	ttuD			
PADFOAJF_00208	CDS	1254	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
PADFOAJF_00209	gene	609				
PADFOAJF_00209	CDS	609				hypothetical protein
PADFOAJF_00210	gene	690	crp			
PADFOAJF_00210	CDS	690	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
PADFOAJF_00211	gene	1821				
PADFOAJF_00211	CDS	1821				hypothetical protein
PADFOAJF_00212	gene	327				
PADFOAJF_00212	CDS	327				hypothetical protein
PADFOAJF_00213	gene	249				
PADFOAJF_00213	CDS	249				hypothetical protein
PADFOAJF_00214	gene	465	nsrR_1			
PADFOAJF_00214	CDS	465	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
PADFOAJF_00215	gene	1509	bmr3			
PADFOAJF_00215	CDS	1509	bmr3			Multidrug resistance protein 3
PADFOAJF_00216	gene	450				
PADFOAJF_00216	CDS	450			COG1720	S-adenosyl-L-methionine-binding protein
PADFOAJF_00217	gene	879				
PADFOAJF_00217	CDS	879				hypothetical protein
PADFOAJF_00218	gene	795	ureD			
PADFOAJF_00218	CDS	795	ureD			Urease accessory protein UreD
PADFOAJF_00219	gene	303	ureA			
PADFOAJF_00219	CDS	303	ureA	3.5.1.5	COG0831	Urease subunit gamma
PADFOAJF_00220	gene	555				
PADFOAJF_00220	CDS	555				hypothetical protein
PADFOAJF_00221	gene	306	ureB1			
PADFOAJF_00221	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
PADFOAJF_00222	gene	303				
PADFOAJF_00222	CDS	303				hypothetical protein
PADFOAJF_00223	gene	495				
PADFOAJF_00223	CDS	495				hypothetical protein
PADFOAJF_00224	gene	1710	ureC1			
PADFOAJF_00224	CDS	1710	ureC1	3.5.1.5		Urease subunit alpha 1
PADFOAJF_00225	gene	222				
PADFOAJF_00225	CDS	222				hypothetical protein
PADFOAJF_00226	gene	315				
PADFOAJF_00226	CDS	315				hypothetical protein
PADFOAJF_00227	gene	546	ureE			
PADFOAJF_00227	CDS	546	ureE			Urease accessory protein UreE
PADFOAJF_00228	gene	282				
PADFOAJF_00228	CDS	282				hypothetical protein
PADFOAJF_00229	gene	639	ureF			
PADFOAJF_00229	CDS	639	ureF		COG0830	Urease accessory protein UreF
PADFOAJF_00230	gene	618	ureG			
PADFOAJF_00230	CDS	618	ureG		COG0378	Urease accessory protein UreG
PADFOAJF_00231	gene	1053				
PADFOAJF_00231	CDS	1053				hypothetical protein
PADFOAJF_00232	gene	693	fbiB			
PADFOAJF_00232	CDS	693	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
PADFOAJF_00233	gene	1104				
PADFOAJF_00233	CDS	1104			COG2826	IS30 family transposase ISMdi25
PADFOAJF_00234	gene	237				
PADFOAJF_00234	CDS	237				hypothetical protein
PADFOAJF_00235	gene	351				
PADFOAJF_00235	CDS	351				hypothetical protein
PADFOAJF_00236	gene	909	vldW			
PADFOAJF_00236	CDS	909	vldW	1.14.11.52		Validamycin A dioxygenase
PADFOAJF_00237	gene	1341	proS			
PADFOAJF_00237	CDS	1341	proS	6.1.1.15	COG0442	Proline--tRNA ligase
PADFOAJF_00238	gene	423				
PADFOAJF_00238	CDS	423				hypothetical protein
