locus_tag	ftype	length_bp	gene	EC_number	COG	product
LBIMNCPI_00133	CDS	1308	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
LBIMNCPI_00134	gene	828	bpt			
LBIMNCPI_00134	CDS	828	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
LBIMNCPI_00135	gene	1095	takP_1			
LBIMNCPI_00135	CDS	1095	takP_1		COG4663	Alpha-keto acid-binding periplasmic protein TakP
LBIMNCPI_00136	gene	1098	takP_2			
LBIMNCPI_00136	CDS	1098	takP_2		COG4663	Alpha-keto acid-binding periplasmic protein TakP
LBIMNCPI_00137	gene	1077				
LBIMNCPI_00137	CDS	1077			COG0628	Putative transport protein
LBIMNCPI_00138	gene	675	hda			
LBIMNCPI_00138	CDS	675	hda			DnaA regulatory inactivator Hda
LBIMNCPI_00139	gene	2163	ppk			
LBIMNCPI_00139	CDS	2163	ppk	2.7.4.1	COG0855	Polyphosphate kinase
LBIMNCPI_00140	gene	1557	gppA			
LBIMNCPI_00140	CDS	1557	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
LBIMNCPI_00141	gene	1071				
LBIMNCPI_00141	CDS	1071				hypothetical protein
LBIMNCPI_00142	gene	711	djlA			
LBIMNCPI_00142	CDS	711	djlA			Co-chaperone protein DjlA
LBIMNCPI_00143	gene	2130	mcm			
LBIMNCPI_00143	CDS	2130	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
LBIMNCPI_00144	gene	102				
LBIMNCPI_00144	CDS	102				hypothetical protein
LBIMNCPI_00145	gene	2004	carB_1			
LBIMNCPI_00145	CDS	2004	carB_1			Carbamoyl-phosphate synthase large chain
LBIMNCPI_00146	gene	390				
LBIMNCPI_00146	CDS	390				hypothetical protein
LBIMNCPI_00147	gene	426				
LBIMNCPI_00147	CDS	426				hypothetical protein
LBIMNCPI_00148	gene	1533	pccB			
LBIMNCPI_00148	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
LBIMNCPI_00149	gene	963				
LBIMNCPI_00149	CDS	963		1.3.1.103		2-haloacrylate reductase
LBIMNCPI_00150	gene	84				
LBIMNCPI_00150	tRNA	84				tRNA-Leu(caa)
LBIMNCPI_00151	gene	858				
LBIMNCPI_00151	CDS	858				hypothetical protein
LBIMNCPI_00152	gene	582				
LBIMNCPI_00152	CDS	582				hypothetical protein
LBIMNCPI_00153	gene	501	dsbB			
LBIMNCPI_00153	CDS	501	dsbB			Disulfide bond formation protein B
LBIMNCPI_00154	gene	2784	gyrA			
LBIMNCPI_00154	CDS	2784	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
LBIMNCPI_00155	gene	702				
LBIMNCPI_00155	CDS	702				hypothetical protein
LBIMNCPI_00156	gene	1308	trmFO			
LBIMNCPI_00156	CDS	1308	trmFO	2.1.1.74		Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
LBIMNCPI_00157	gene	873	gltX_1			
LBIMNCPI_00157	CDS	873	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
LBIMNCPI_00158	gene	363	hisI			
LBIMNCPI_00158	CDS	363	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
LBIMNCPI_00159	gene	435				
LBIMNCPI_00159	CDS	435				hypothetical protein
LBIMNCPI_00160	gene	132				
LBIMNCPI_00160	CDS	132				hypothetical protein
LBIMNCPI_00161	gene	2094	recG			
LBIMNCPI_00161	CDS	2094	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
LBIMNCPI_00162	gene	2340	ligA			
LBIMNCPI_00162	CDS	2340	ligA	6.5.1.2	COG0272	DNA ligase
LBIMNCPI_00163	gene	714	ctrA			
LBIMNCPI_00163	CDS	714	ctrA			Cell cycle response regulator CtrA
LBIMNCPI_00164	gene	279				
LBIMNCPI_00164	CDS	279				hypothetical protein
LBIMNCPI_00165	gene	1152	mnmA			
LBIMNCPI_00165	CDS	1152	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LBIMNCPI_00166	gene	867				
LBIMNCPI_00166	CDS	867				hypothetical protein
LBIMNCPI_00167	gene	735				
LBIMNCPI_00167	CDS	735				hypothetical protein
LBIMNCPI_00168	gene	537				
LBIMNCPI_00168	CDS	537				hypothetical protein
LBIMNCPI_00169	gene	624	cyoC			
LBIMNCPI_00169	CDS	624	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
LBIMNCPI_00170	gene	1998	cyoB			
LBIMNCPI_00170	CDS	1998	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
LBIMNCPI_00171	gene	1059				
LBIMNCPI_00171	CDS	1059				hypothetical protein
LBIMNCPI_00172	gene	819	fpr_1			
LBIMNCPI_00172	CDS	819	fpr_1	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
LBIMNCPI_00173	gene	378				
LBIMNCPI_00173	CDS	378				hypothetical protein
LBIMNCPI_00174	gene	798	cysH			
LBIMNCPI_00174	CDS	798	cysH	1.8.4.8		Phosphoadenosine phosphosulfate reductase
LBIMNCPI_00175	gene	1662	sir			
LBIMNCPI_00175	CDS	1662	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
LBIMNCPI_00176	gene	306				
LBIMNCPI_00176	CDS	306				hypothetical protein
LBIMNCPI_00177	gene	468	decR_3			
LBIMNCPI_00177	CDS	468	decR_3		COG1522	DNA-binding transcriptional activator DecR
LBIMNCPI_00178	gene	456	infC			
LBIMNCPI_00178	CDS	456	infC		COG0290	Translation initiation factor IF-3
LBIMNCPI_00179	gene	945	gshB			
LBIMNCPI_00179	CDS	945	gshB	6.3.2.3	COG0189	Glutathione synthetase
LBIMNCPI_00180	gene	369				
LBIMNCPI_00180	CDS	369				hypothetical protein
LBIMNCPI_00181	gene	930	rsmI			
LBIMNCPI_00181	CDS	930	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LBIMNCPI_00182	gene	1176				
LBIMNCPI_00182	CDS	1176				hypothetical protein
LBIMNCPI_00183	gene	2757	glnD			
LBIMNCPI_00183	CDS	2757	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
LBIMNCPI_00184	gene	1554	murJ			
LBIMNCPI_00184	CDS	1554	murJ		COG0728	putative lipid II flippase MurJ
LBIMNCPI_00185	gene	684				
LBIMNCPI_00185	CDS	684				hypothetical protein
LBIMNCPI_00186	gene	1044	trpS			
LBIMNCPI_00186	CDS	1044	trpS	6.1.1.2		Tryptophan--tRNA ligase
LBIMNCPI_00187	gene	1317	dinF			
LBIMNCPI_00187	CDS	1317	dinF		COG0534	DNA damage-inducible protein F
LBIMNCPI_00188	gene	495				
LBIMNCPI_00188	CDS	495				hypothetical protein
LBIMNCPI_00189	gene	492				
LBIMNCPI_00189	CDS	492				hypothetical protein
LBIMNCPI_00190	gene	423				
LBIMNCPI_00190	CDS	423				hypothetical protein
LBIMNCPI_00191	gene	462				
LBIMNCPI_00191	CDS	462				hypothetical protein
LBIMNCPI_00192	gene	585				
LBIMNCPI_00192	CDS	585				hypothetical protein
LBIMNCPI_00193	gene	1020				
LBIMNCPI_00193	CDS	1020				hypothetical protein
LBIMNCPI_00194	gene	1086				
LBIMNCPI_00194	CDS	1086				hypothetical protein
LBIMNCPI_00195	gene	633	upp			
LBIMNCPI_00195	CDS	633	upp	2.4.2.9		Uracil phosphoribosyltransferase
LBIMNCPI_00196	gene	1233	deoB			
LBIMNCPI_00196	CDS	1233	deoB	5.4.2.7	COG1015	Phosphopentomutase
LBIMNCPI_00197	gene	1323	deoA			
LBIMNCPI_00197	CDS	1323	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
LBIMNCPI_00198	gene	423	cdd			
LBIMNCPI_00198	CDS	423	cdd	3.5.4.5	COG0295	Cytidine deaminase
LBIMNCPI_00199	gene	2274	maeB			
LBIMNCPI_00199	CDS	2274	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
LBIMNCPI_00200	gene	1893	acsA			
LBIMNCPI_00200	CDS	1893	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
LBIMNCPI_00201	gene	1479	norR			
LBIMNCPI_00201	CDS	1479	norR			Anaerobic nitric oxide reductase transcription regulator NorR
LBIMNCPI_00202	gene	762	nadK			
LBIMNCPI_00202	CDS	762	nadK	2.7.1.23		NAD kinase
LBIMNCPI_00203	gene	1293	glyA2			
LBIMNCPI_00203	CDS	1293	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
LBIMNCPI_00204	gene	1656	ettA			
LBIMNCPI_00204	CDS	1656	ettA		COG0488	Energy-dependent translational throttle protein EttA
LBIMNCPI_00205	gene	2841	gcvP			
LBIMNCPI_00205	CDS	2841	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
LBIMNCPI_00206	gene	363	gcvH			
LBIMNCPI_00206	CDS	363	gcvH		COG0509	Glycine cleavage system H protein
LBIMNCPI_00207	gene	1110	gcvT_1			
LBIMNCPI_00207	CDS	1110	gcvT_1	2.1.2.10	COG0404	Aminomethyltransferase
LBIMNCPI_00208	gene	1329	gltX1			
LBIMNCPI_00208	CDS	1329	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
LBIMNCPI_00209	gene	405				
LBIMNCPI_00209	CDS	405				hypothetical protein
LBIMNCPI_00210	gene	831	rbn_1			
LBIMNCPI_00210	CDS	831	rbn_1	3.1.26.11		Ribonuclease BN
LBIMNCPI_00211	gene	822	ymdB			
LBIMNCPI_00211	CDS	822	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
LBIMNCPI_00212	gene	1119				
LBIMNCPI_00212	CDS	1119				hypothetical protein
LBIMNCPI_00213	gene	462	slyA_1			
LBIMNCPI_00213	CDS	462	slyA_1			Transcriptional regulator SlyA
LBIMNCPI_00214	gene	639				
LBIMNCPI_00214	CDS	639				hypothetical protein
LBIMNCPI_00215	gene	1704	dsbD_1			
LBIMNCPI_00215	CDS	1704	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
LBIMNCPI_00216	gene	1335	puuB_2			
LBIMNCPI_00216	CDS	1335	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
LBIMNCPI_00217	gene	702	mcbR_1			
LBIMNCPI_00217	CDS	702	mcbR_1		COG1802	HTH-type transcriptional regulator McbR
LBIMNCPI_00218	gene	1401	spuC_1			
LBIMNCPI_00218	CDS	1401	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
LBIMNCPI_00219	gene	165				
LBIMNCPI_00219	CDS	165				hypothetical protein
LBIMNCPI_00220	gene	453				
LBIMNCPI_00220	CDS	453			COG1720	S-adenosyl-L-methionine-binding protein
LBIMNCPI_00221	gene	1293	guaD			
LBIMNCPI_00221	CDS	1293	guaD	3.5.4.3	COG0402	Guanine deaminase
LBIMNCPI_00222	gene	1398	mgtE			
LBIMNCPI_00222	CDS	1398	mgtE		COG2239	Magnesium transporter MgtE
LBIMNCPI_00223	gene	561				
LBIMNCPI_00223	CDS	561		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
