locus_tag	ftype	length_bp	gene	EC_number	COG	product
IFJPPCDH_00035	CDS	348				hypothetical protein
IFJPPCDH_00036	gene	1440				
IFJPPCDH_00036	CDS	1440				hypothetical protein
IFJPPCDH_00037	gene	2121	der_1			
IFJPPCDH_00037	CDS	2121	der_1			GTPase Der
IFJPPCDH_00038	gene	1092				
IFJPPCDH_00038	CDS	1092				hypothetical protein
IFJPPCDH_00039	gene	2031	der_2			
IFJPPCDH_00039	CDS	2031	der_2			GTPase Der
IFJPPCDH_00040	gene	357				
IFJPPCDH_00040	CDS	357				hypothetical protein
IFJPPCDH_00041	gene	972	trpD_1			
IFJPPCDH_00041	CDS	972	trpD_1	2.4.2.18		Anthranilate phosphoribosyltransferase
IFJPPCDH_00042	gene	2667	nasA			
IFJPPCDH_00042	CDS	2667	nasA	1.7.-.-		Nitrate reductase
IFJPPCDH_00043	gene	333	nasE_1			
IFJPPCDH_00043	CDS	333	nasE_1	1.7.1.4	COG2146	Assimilatory nitrite reductase [NAD(P)H] small subunit
IFJPPCDH_00044	gene	2433	nasD_1			
IFJPPCDH_00044	CDS	2433	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
IFJPPCDH_00045	gene	966				
IFJPPCDH_00045	CDS	966				hypothetical protein
IFJPPCDH_00046	gene	1686	btuD_1			
IFJPPCDH_00046	CDS	1686	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IFJPPCDH_00047	gene	1083				
IFJPPCDH_00047	CDS	1083				hypothetical protein
IFJPPCDH_00048	gene	1380	nrtA_1			
IFJPPCDH_00048	CDS	1380	nrtA_1		COG0715	Nitrate/nitrite binding protein NrtA
IFJPPCDH_00049	gene	1179	nrtA_2			
IFJPPCDH_00049	CDS	1179	nrtA_2		COG0715	Nitrate/nitrite binding protein NrtA
IFJPPCDH_00050	gene	585				
IFJPPCDH_00050	CDS	585				hypothetical protein
IFJPPCDH_00051	gene	144				
IFJPPCDH_00051	CDS	144				hypothetical protein
IFJPPCDH_00052	gene	1455				
IFJPPCDH_00052	CDS	1455		2.7.13.3		Blue-light-activated histidine kinase
IFJPPCDH_00053	gene	1170				
IFJPPCDH_00053	CDS	1170			COG2081	putative protein
IFJPPCDH_00054	gene	1167	ugpC_1			
IFJPPCDH_00054	CDS	1167	ugpC_1	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
IFJPPCDH_00055	gene	1293	ugpB_1			
IFJPPCDH_00055	CDS	1293	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
IFJPPCDH_00056	gene	876	melD_1			
IFJPPCDH_00056	CDS	876	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
IFJPPCDH_00057	gene	810	araQ			
IFJPPCDH_00057	CDS	810	araQ		COG0395	L-arabinose transport system permease protein AraQ
IFJPPCDH_00058	gene	819				
IFJPPCDH_00058	CDS	819				hypothetical protein
IFJPPCDH_00059	gene	1302				
IFJPPCDH_00059	CDS	1302				hypothetical protein
IFJPPCDH_00060	gene	1014	gap3			
IFJPPCDH_00060	CDS	1014	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
IFJPPCDH_00061	gene	825	arsC			
IFJPPCDH_00061	CDS	825	arsC	1.20.4.4		Arsenate reductase
IFJPPCDH_00062	gene	1878	ziaA			
IFJPPCDH_00062	CDS	1878	ziaA	7.2.2.12		Zinc-transporting ATPase
IFJPPCDH_00063	gene	1137	cpg2			
IFJPPCDH_00063	CDS	1137	cpg2	3.4.17.11		Carboxypeptidase G2
IFJPPCDH_00064	gene	1158	hipO_1			
IFJPPCDH_00064	CDS	1158	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
IFJPPCDH_00065	gene	1521				
IFJPPCDH_00065	CDS	1521				hypothetical protein
IFJPPCDH_00066	gene	1632	gsiA_1			
IFJPPCDH_00066	CDS	1632	gsiA_1	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
IFJPPCDH_00067	gene	885	ddpC_1			
IFJPPCDH_00067	CDS	885	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
IFJPPCDH_00068	gene	942	gsiC_1			
IFJPPCDH_00068	CDS	942	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
IFJPPCDH_00069	gene	1590				
IFJPPCDH_00069	CDS	1590				hypothetical protein
IFJPPCDH_00070	gene	792	pcaR_1			
IFJPPCDH_00070	CDS	792	pcaR_1		COG1414	Pca regulon regulatory protein
IFJPPCDH_00071	gene	477	lrp_1			
IFJPPCDH_00071	CDS	477	lrp_1		COG1522	Leucine-responsive regulatory protein
IFJPPCDH_00072	gene	1020	acdS			
IFJPPCDH_00072	CDS	1020	acdS	3.5.99.7		1-aminocyclopropane-1-carboxylate deaminase
IFJPPCDH_00073	gene	1149	amiC_1			
IFJPPCDH_00073	CDS	1149	amiC_1			Aliphatic amidase expression-regulating protein
IFJPPCDH_00074	gene	630	amiR			
IFJPPCDH_00074	CDS	630	amiR		COG3707	Aliphatic amidase regulator
IFJPPCDH_00075	gene	834				
IFJPPCDH_00075	CDS	834		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
IFJPPCDH_00076	gene	1146	amiC_2			
IFJPPCDH_00076	CDS	1146	amiC_2			Aliphatic amidase expression-regulating protein
IFJPPCDH_00077	gene	834	livH_1			
IFJPPCDH_00077	CDS	834	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
IFJPPCDH_00078	gene	1785	btuD_2			
IFJPPCDH_00078	CDS	1785	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
IFJPPCDH_00079	gene	723	livF_1			
IFJPPCDH_00079	CDS	723	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
IFJPPCDH_00080	gene	1035				
IFJPPCDH_00080	CDS	1035				hypothetical protein
IFJPPCDH_00081	gene	1032				
IFJPPCDH_00081	CDS	1032			COG1638	Solute-binding protein
IFJPPCDH_00082	gene	537				
IFJPPCDH_00082	CDS	537				hypothetical protein
IFJPPCDH_00083	gene	1287	siaT_1			
IFJPPCDH_00083	CDS	1287	siaT_1		COG1593	Sialic acid TRAP transporter permease protein SiaT
IFJPPCDH_00084	gene	540				
IFJPPCDH_00084	CDS	540				hypothetical protein
IFJPPCDH_00085	gene	1305	oiaT			
IFJPPCDH_00085	CDS	1305	oiaT	3.7.1.-	COG1850	3-oxo-isoapionate-4-phosphate transcarboxylase/hydrolase
IFJPPCDH_00086	gene	1254	oiaK_1			
IFJPPCDH_00086	CDS	1254	oiaK_1	2.7.1.-		3-oxo-isoapionate kinase
IFJPPCDH_00087	gene	2730	metH_1			
IFJPPCDH_00087	CDS	2730	metH_1	2.1.1.13	COG0646	Methionine synthase
IFJPPCDH_00088	gene	1053	metH_2			
IFJPPCDH_00088	CDS	1053	metH_2	2.1.1.13	COG0646	Methionine synthase
IFJPPCDH_00089	gene	1257	yihS			
IFJPPCDH_00089	CDS	1257	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
IFJPPCDH_00090	gene	885	rhaS_1			
IFJPPCDH_00090	CDS	885	rhaS_1			HTH-type transcriptional activator RhaS
IFJPPCDH_00091	gene	921	rbsB_1			
IFJPPCDH_00091	CDS	921	rbsB_1		COG1879	Ribose import binding protein RbsB
IFJPPCDH_00092	gene	1518	rbsA_1			
IFJPPCDH_00092	CDS	1518	rbsA_1	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
IFJPPCDH_00093	gene	999	rbsC_1			
IFJPPCDH_00093	CDS	999	rbsC_1		COG1172	Ribose import permease protein RbsC
IFJPPCDH_00094	gene	732	rbtD			
IFJPPCDH_00094	CDS	732	rbtD	1.1.1.56		Ribitol 2-dehydrogenase
IFJPPCDH_00095	gene	726	golD_1			
IFJPPCDH_00095	CDS	726	golD_1	1.1.1.6		NAD-dependent glycerol dehydrogenase
IFJPPCDH_00096	gene	951	ytfQ			
IFJPPCDH_00096	CDS	951	ytfQ			ABC transporter periplasmic-binding protein YtfQ
IFJPPCDH_00097	gene	1527	fruK_1			
IFJPPCDH_00097	CDS	1527	fruK_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
IFJPPCDH_00098	gene	1089	ytfT			
IFJPPCDH_00098	CDS	1089	ytfT			Inner membrane ABC transporter permease protein YtfT
IFJPPCDH_00099	gene	993	yjfF_1			
IFJPPCDH_00099	CDS	993	yjfF_1			Inner membrane ABC transporter permease protein YjfF
IFJPPCDH_00100	gene	819				
IFJPPCDH_00100	CDS	819				hypothetical protein
IFJPPCDH_00101	gene	1164				
IFJPPCDH_00101	CDS	1164				hypothetical protein
IFJPPCDH_00102	gene	894	cysL			
IFJPPCDH_00102	CDS	894	cysL		COG0583	HTH-type transcriptional regulator CysL
IFJPPCDH_00103	gene	924	ghrA_1			
IFJPPCDH_00103	CDS	924	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
IFJPPCDH_00104	gene	1446	aam_1			
IFJPPCDH_00104	CDS	1446	aam_1	3.5.1.13	COG0154	Acylamidase
IFJPPCDH_00105	gene	1362	spuC_1			
IFJPPCDH_00105	CDS	1362	spuC_1	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
IFJPPCDH_00106	gene	1620	gsiA_2			
IFJPPCDH_00106	CDS	1620	gsiA_2	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
IFJPPCDH_00107	gene	840	dppC_1			
IFJPPCDH_00107	CDS	840	dppC_1		COG1173	Dipeptide transport system permease protein DppC
IFJPPCDH_00108	gene	969	dppB_1			
IFJPPCDH_00108	CDS	969	dppB_1		COG0601	Dipeptide transport system permease protein DppB
IFJPPCDH_00109	gene	1578	gsiB_1			
IFJPPCDH_00109	CDS	1578	gsiB_1		COG0747	Glutathione-binding protein GsiB
IFJPPCDH_00110	gene	951	hdfR_1			
IFJPPCDH_00110	CDS	951	hdfR_1			HTH-type transcriptional regulator HdfR
IFJPPCDH_00111	gene	1248	hyuC_1			
IFJPPCDH_00111	CDS	1248	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
IFJPPCDH_00112	gene	1044	thrB			
IFJPPCDH_00112	CDS	1044	thrB	2.7.1.39		Homoserine kinase
IFJPPCDH_00113	gene	1320	davT			
IFJPPCDH_00113	CDS	1320	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
IFJPPCDH_00114	gene	672	rspR_1			
IFJPPCDH_00114	CDS	672	rspR_1		COG1802	HTH-type transcriptional repressor RspR
IFJPPCDH_00115	gene	1407				
IFJPPCDH_00115	CDS	1407		3.5.2.-		D-hydantoinase
IFJPPCDH_00116	gene	726				
IFJPPCDH_00116	CDS	726		4.1.1.76		Arylmalonate decarboxylase
IFJPPCDH_00117	gene	1029				
IFJPPCDH_00117	CDS	1029				hypothetical protein
IFJPPCDH_00118	gene	558				
IFJPPCDH_00118	CDS	558				hypothetical protein
IFJPPCDH_00119	gene	1302	dctM_1			
IFJPPCDH_00119	CDS	1302	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
IFJPPCDH_00120	gene	696	kynB_1			
IFJPPCDH_00120	CDS	696	kynB_1	3.5.1.9		Kynurenine formamidase
IFJPPCDH_00121	gene	1410	aam_2			
IFJPPCDH_00121	CDS	1410	aam_2	3.5.1.13	COG0154	Acylamidase
IFJPPCDH_00122	gene	312				
IFJPPCDH_00122	CDS	312				hypothetical protein
IFJPPCDH_00123	gene	1503				
IFJPPCDH_00123	CDS	1503				hypothetical protein
IFJPPCDH_00124	gene	1317				
IFJPPCDH_00124	CDS	1317				hypothetical protein
IFJPPCDH_00125	gene	678				
IFJPPCDH_00125	CDS	678				hypothetical protein
IFJPPCDH_00126	gene	876				
IFJPPCDH_00126	CDS	876				hypothetical protein
IFJPPCDH_00127	gene	1737				
IFJPPCDH_00127	CDS	1737				hypothetical protein
IFJPPCDH_00128	gene	438				
IFJPPCDH_00128	CDS	438				hypothetical protein
IFJPPCDH_00129	gene	258				
IFJPPCDH_00129	CDS	258				hypothetical protein
IFJPPCDH_00130	gene	75				
IFJPPCDH_00130	tRNA	75				tRNA-Gln(ttg)
IFJPPCDH_00131	gene	546				
IFJPPCDH_00131	CDS	546				hypothetical protein
IFJPPCDH_00132	gene	996	ilvA_1			
IFJPPCDH_00132	CDS	996	ilvA_1	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
IFJPPCDH_00133	gene	585	thpR			
IFJPPCDH_00133	CDS	585	thpR	3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
IFJPPCDH_00134	gene	546				
IFJPPCDH_00134	CDS	546				hypothetical protein
IFJPPCDH_00135	gene	459				
IFJPPCDH_00135	CDS	459				hypothetical protein
IFJPPCDH_00136	gene	744				
IFJPPCDH_00136	CDS	744				hypothetical protein
IFJPPCDH_00137	gene	1260	lysC			
IFJPPCDH_00137	CDS	1260	lysC	2.7.2.4	COG0527	Aspartokinase
IFJPPCDH_00138	gene	2253	ptsP			
IFJPPCDH_00138	CDS	2253	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
IFJPPCDH_00139	gene	705	yfcG_1			
IFJPPCDH_00139	CDS	705	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
IFJPPCDH_00140	gene	969				
IFJPPCDH_00140	CDS	969				hypothetical protein
IFJPPCDH_00141	gene	1881				
IFJPPCDH_00141	CDS	1881				hypothetical protein
IFJPPCDH_00142	gene	654				
IFJPPCDH_00142	CDS	654				hypothetical protein
IFJPPCDH_00143	gene	954	glyQ			
IFJPPCDH_00143	CDS	954	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
IFJPPCDH_00144	gene	624				
IFJPPCDH_00144	CDS	624				hypothetical protein
IFJPPCDH_00145	gene	2139	glyS			
IFJPPCDH_00145	CDS	2139	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
IFJPPCDH_00146	gene	2553	ppdK			
IFJPPCDH_00146	CDS	2553	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
IFJPPCDH_00147	gene	684				
IFJPPCDH_00147	CDS	684				hypothetical protein
IFJPPCDH_00148	gene	936				
IFJPPCDH_00148	CDS	936				hypothetical protein
IFJPPCDH_00149	gene	1083				
IFJPPCDH_00149	CDS	1083				hypothetical protein
IFJPPCDH_00150	gene	1356	glmM			
IFJPPCDH_00150	CDS	1356	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
IFJPPCDH_00151	gene	1188				
IFJPPCDH_00151	CDS	1188				hypothetical protein
IFJPPCDH_00152	gene	897				
IFJPPCDH_00152	CDS	897				hypothetical protein
IFJPPCDH_00153	gene	1044	tas			
IFJPPCDH_00153	CDS	1044	tas		COG0667	Protein tas
IFJPPCDH_00154	gene	1398	pccR			
IFJPPCDH_00154	CDS	1398	pccR		COG1396	Propionyl-CoA carboxylase regulator
IFJPPCDH_00155	gene	354				
IFJPPCDH_00155	CDS	354				hypothetical protein
IFJPPCDH_00156	gene	1533	pccB			
IFJPPCDH_00156	CDS	1533	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
IFJPPCDH_00157	gene	768				
IFJPPCDH_00157	CDS	768				hypothetical protein
IFJPPCDH_00158	gene	429				
IFJPPCDH_00158	CDS	429				hypothetical protein
IFJPPCDH_00159	gene	540				
IFJPPCDH_00159	CDS	540				hypothetical protein
IFJPPCDH_00160	gene	243				
IFJPPCDH_00160	CDS	243				hypothetical protein
IFJPPCDH_00161	gene	1998	carB_1			
IFJPPCDH_00161	CDS	1998	carB_1			Carbamoyl-phosphate synthase large chain
IFJPPCDH_00162	gene	636				
IFJPPCDH_00162	CDS	636				hypothetical protein
IFJPPCDH_00163	gene	2160	mcm			
IFJPPCDH_00163	CDS	2160	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
IFJPPCDH_00164	gene	1071				
IFJPPCDH_00164	CDS	1071				hypothetical protein
IFJPPCDH_00165	gene	1245				
IFJPPCDH_00165	CDS	1245				hypothetical protein
IFJPPCDH_00166	gene	540				
IFJPPCDH_00166	CDS	540				hypothetical protein
IFJPPCDH_00167	gene	873	prmA			
IFJPPCDH_00167	CDS	873	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
IFJPPCDH_00168	gene	342				
IFJPPCDH_00168	CDS	342				hypothetical protein
IFJPPCDH_00169	gene	213				
IFJPPCDH_00169	CDS	213				hypothetical protein
IFJPPCDH_00170	gene	531	ruvC			
IFJPPCDH_00170	CDS	531	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
IFJPPCDH_00171	gene	696	ruvA			
IFJPPCDH_00171	CDS	696	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
IFJPPCDH_00172	gene	804	cysE			
IFJPPCDH_00172	CDS	804	cysE	2.3.1.30	COG1045	Serine acetyltransferase
IFJPPCDH_00173	gene	450				
IFJPPCDH_00173	CDS	450				hypothetical protein
IFJPPCDH_00174	gene	432				
IFJPPCDH_00174	CDS	432				hypothetical protein
IFJPPCDH_00175	gene	1161	hipO_2			
IFJPPCDH_00175	CDS	1161	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
IFJPPCDH_00176	gene	1329	puuB_1			
IFJPPCDH_00176	CDS	1329	puuB_1	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IFJPPCDH_00177	gene	1392	spuC_2			
IFJPPCDH_00177	CDS	1392	spuC_2	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
IFJPPCDH_00178	gene	963	speB			
IFJPPCDH_00178	CDS	963	speB	3.5.3.11	COG0010	Agmatinase
IFJPPCDH_00179	gene	456				
IFJPPCDH_00179	CDS	456				hypothetical protein
IFJPPCDH_00180	gene	1056	prfA			
IFJPPCDH_00180	CDS	1056	prfA		COG0216	Peptide chain release factor RF1
IFJPPCDH_00181	gene	888	prmC			
IFJPPCDH_00181	CDS	888	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
IFJPPCDH_00182	gene	819				
IFJPPCDH_00182	CDS	819				hypothetical protein
IFJPPCDH_00183	gene	849	rsmA			
IFJPPCDH_00183	CDS	849	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
IFJPPCDH_00184	gene	975	pdxA			
IFJPPCDH_00184	CDS	975	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
IFJPPCDH_00185	gene	1221	surA_1			
IFJPPCDH_00185	CDS	1221	surA_1	5.2.1.8	COG0760	Chaperone SurA
IFJPPCDH_00186	gene	2184	lptD			
IFJPPCDH_00186	CDS	2184	lptD		COG1452	LPS-assembly protein LptD
IFJPPCDH_00187	gene	1098				
IFJPPCDH_00187	CDS	1098				hypothetical protein
IFJPPCDH_00188	gene	1152				
IFJPPCDH_00188	CDS	1152				hypothetical protein
IFJPPCDH_00189	gene	1473	pepA_1			
IFJPPCDH_00189	CDS	1473	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
IFJPPCDH_00190	gene	459				
IFJPPCDH_00190	CDS	459				hypothetical protein
IFJPPCDH_00191	gene	582				
IFJPPCDH_00191	CDS	582				hypothetical protein
IFJPPCDH_00192	gene	651				
IFJPPCDH_00192	CDS	651				hypothetical protein
IFJPPCDH_00193	gene	1884	yheS			
IFJPPCDH_00193	CDS	1884	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
IFJPPCDH_00194	gene	423	ndk			
IFJPPCDH_00194	CDS	423	ndk	2.7.4.6		Nucleoside diphosphate kinase
IFJPPCDH_00195	gene	192				
IFJPPCDH_00195	CDS	192				hypothetical protein
IFJPPCDH_00196	gene	495	nsrR_1			
IFJPPCDH_00196	CDS	495	nsrR_1		COG1959	HTH-type transcriptional repressor NsrR
IFJPPCDH_00197	gene	1068				
IFJPPCDH_00197	CDS	1068				hypothetical protein
IFJPPCDH_00198	gene	1203				
IFJPPCDH_00198	CDS	1203				hypothetical protein
IFJPPCDH_00199	gene	2631	topA			
IFJPPCDH_00199	CDS	2631	topA	5.6.2.1	COG0550	DNA topoisomerase 1
IFJPPCDH_00200	gene	1422	tldD			
IFJPPCDH_00200	CDS	1422	tldD	3.4.-.-	COG0312	Metalloprotease TldD
IFJPPCDH_00201	gene	957	ctaC			
IFJPPCDH_00201	CDS	957	ctaC	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
IFJPPCDH_00202	gene	936	ctaB			
IFJPPCDH_00202	CDS	936	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
IFJPPCDH_00203	gene	201				
IFJPPCDH_00203	CDS	201				hypothetical protein
IFJPPCDH_00204	gene	564	ctaG			
IFJPPCDH_00204	CDS	564	ctaG			Cytochrome c oxidase assembly protein CtaG
IFJPPCDH_00205	gene	819	ctaE			
IFJPPCDH_00205	CDS	819	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
IFJPPCDH_00206	gene	735				
IFJPPCDH_00206	CDS	735				hypothetical protein
IFJPPCDH_00207	gene	1389	thrC			
IFJPPCDH_00207	CDS	1389	thrC	4.2.3.1	COG0498	Threonine synthase
IFJPPCDH_00208	gene	1263				
IFJPPCDH_00208	CDS	1263		3.4.24.-	COG0612	putative zinc protease
IFJPPCDH_00209	gene	585	rimJ			
IFJPPCDH_00209	CDS	585	rimJ	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
IFJPPCDH_00210	gene	684	cecR			
IFJPPCDH_00210	CDS	684	cecR		COG1309	HTH-type transcriptional dual regulator CecR
IFJPPCDH_00211	gene	951				
IFJPPCDH_00211	CDS	951				hypothetical protein
IFJPPCDH_00212	gene	963	ybhF			
IFJPPCDH_00212	CDS	963	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
IFJPPCDH_00213	gene	1131	ybhS			
IFJPPCDH_00213	CDS	1131	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
IFJPPCDH_00214	gene	438	dtd			
IFJPPCDH_00214	CDS	438	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
IFJPPCDH_00215	gene	1137				
IFJPPCDH_00215	CDS	1137		1.14.13.239		Carnitine monooxygenase oxygenase subunit
IFJPPCDH_00216	gene	1017	rutF			
IFJPPCDH_00216	CDS	1017	rutF	1.5.1.42		FMN reductase (NADH) RutF
IFJPPCDH_00217	gene	672				
IFJPPCDH_00217	CDS	672				hypothetical protein
IFJPPCDH_00218	gene	204				
IFJPPCDH_00218	CDS	204				hypothetical protein
IFJPPCDH_00219	gene	1176	argE_1			
IFJPPCDH_00219	CDS	1176	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
IFJPPCDH_00220	gene	2463	actP_1			
IFJPPCDH_00220	CDS	2463	actP_1	7.2.2.9		Copper-transporting P-type ATPase
IFJPPCDH_00221	gene	399	hmrR			
IFJPPCDH_00221	CDS	399	hmrR			HTH-type transcriptional regulator HmrR
IFJPPCDH_00222	gene	822	echA8_1			
IFJPPCDH_00222	CDS	822	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
IFJPPCDH_00223	gene	960	czcD			
IFJPPCDH_00223	CDS	960	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
IFJPPCDH_00224	gene	939	ribF			
IFJPPCDH_00224	CDS	939	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
IFJPPCDH_00225	gene	513				
IFJPPCDH_00225	CDS	513				hypothetical protein
IFJPPCDH_00226	gene	882	yutF			
