locus_tag	ftype	length_bp	gene	EC_number	COG	product
MKLBNFHE_00055	CDS	237				hypothetical protein
MKLBNFHE_00056	gene	2196	dxs_1			
MKLBNFHE_00056	CDS	2196	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
MKLBNFHE_00057	gene	921	gcvA_1			
MKLBNFHE_00057	CDS	921	gcvA_1			Glycine cleavage system transcriptional activator
MKLBNFHE_00058	gene	2037	stcD_1			
MKLBNFHE_00058	CDS	2037	stcD_1	1.-.-.-		putative N-methylproline demethylase
MKLBNFHE_00059	gene	639				
MKLBNFHE_00059	CDS	639				hypothetical protein
MKLBNFHE_00060	gene	786				
MKLBNFHE_00060	CDS	786				hypothetical protein
MKLBNFHE_00061	gene	1062	pyrD			
MKLBNFHE_00061	CDS	1062	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
MKLBNFHE_00062	gene	339				
MKLBNFHE_00062	CDS	339				hypothetical protein
MKLBNFHE_00063	gene	74				
MKLBNFHE_00063	tRNA	74				tRNA-Gly(tcc)
MKLBNFHE_00064	gene	309				
MKLBNFHE_00064	CDS	309				hypothetical protein
MKLBNFHE_00065	gene	930				
MKLBNFHE_00065	CDS	930				hypothetical protein
MKLBNFHE_00066	gene	210				
MKLBNFHE_00066	CDS	210				hypothetical protein
MKLBNFHE_00067	gene	552				
MKLBNFHE_00067	CDS	552				hypothetical protein
MKLBNFHE_00068	gene	789	fabI_1			
MKLBNFHE_00068	CDS	789	fabI_1	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
MKLBNFHE_00069	gene	1230	fabB			
MKLBNFHE_00069	CDS	1230	fabB	2.3.1.41		3-oxoacyl-[acyl-carrier-protein] synthase 1
MKLBNFHE_00070	gene	510	fabA			
MKLBNFHE_00070	CDS	510	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
MKLBNFHE_00071	gene	429	perR			
MKLBNFHE_00071	CDS	429	perR		COG0735	Peroxide-responsive repressor PerR
MKLBNFHE_00072	gene	774	hyi			
MKLBNFHE_00072	CDS	774	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
MKLBNFHE_00073	gene	624				
MKLBNFHE_00073	CDS	624				hypothetical protein
MKLBNFHE_00074	gene	1017				
MKLBNFHE_00074	CDS	1017				hypothetical protein
MKLBNFHE_00075	gene	867				
MKLBNFHE_00075	CDS	867				hypothetical protein
MKLBNFHE_00076	gene	2829				
MKLBNFHE_00076	CDS	2829				hypothetical protein
MKLBNFHE_00077	gene	2136				
MKLBNFHE_00077	CDS	2136				hypothetical protein
MKLBNFHE_00078	gene	708				
MKLBNFHE_00078	CDS	708				hypothetical protein
MKLBNFHE_00079	gene	414				
MKLBNFHE_00079	CDS	414				hypothetical protein
MKLBNFHE_00080	gene	927	ghrA_1			
MKLBNFHE_00080	CDS	927	ghrA_1	1.1.1.79	COG0111	Glyoxylate/hydroxypyruvate reductase A
MKLBNFHE_00081	gene	1140	mrdB			
MKLBNFHE_00081	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MKLBNFHE_00082	gene	1947	mrdA_1			
MKLBNFHE_00082	CDS	1947	mrdA_1	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MKLBNFHE_00083	gene	528				
MKLBNFHE_00083	CDS	528				hypothetical protein
MKLBNFHE_00084	gene	972				
MKLBNFHE_00084	CDS	972				hypothetical protein
MKLBNFHE_00085	gene	1038	mreB			
MKLBNFHE_00085	CDS	1038	mreB			Cell shape-determining protein MreB
MKLBNFHE_00086	gene	1593	leuA			
MKLBNFHE_00086	CDS	1593	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
MKLBNFHE_00087	gene	1449				
MKLBNFHE_00087	CDS	1449				hypothetical protein
MKLBNFHE_00088	gene	1665	nadE			
MKLBNFHE_00088	CDS	1665	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
MKLBNFHE_00089	gene	306				
MKLBNFHE_00089	CDS	306				hypothetical protein
MKLBNFHE_00090	gene	1197	ydhP			
MKLBNFHE_00090	CDS	1197	ydhP		COG2814	Inner membrane transport protein YdhP
MKLBNFHE_00091	gene	1797	ilvD			
MKLBNFHE_00091	CDS	1797	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
MKLBNFHE_00092	gene	915				
MKLBNFHE_00092	CDS	915				hypothetical protein
MKLBNFHE_00093	gene	1317	naiP			
MKLBNFHE_00093	CDS	1317	naiP			Putative niacin/nicotinamide transporter NaiP
MKLBNFHE_00094	gene	1344	glnT_1			
MKLBNFHE_00094	CDS	1344	glnT_1	6.3.1.2		Glutamine synthetase
MKLBNFHE_00095	gene	1338	fni_1			
MKLBNFHE_00095	CDS	1338	fni_1	5.3.3.2		Isopentenyl-diphosphate delta-isomerase
MKLBNFHE_00096	gene	684				
MKLBNFHE_00096	CDS	684				hypothetical protein
MKLBNFHE_00097	gene	894	purF_1			
MKLBNFHE_00097	CDS	894	purF_1	2.4.2.14		Amidophosphoribosyltransferase
MKLBNFHE_00098	gene	927	oxyR_1			
MKLBNFHE_00098	CDS	927	oxyR_1			Hydrogen peroxide-inducible genes activator
MKLBNFHE_00099	gene	2178	katG_1			
MKLBNFHE_00099	CDS	2178	katG_1	1.11.1.21	COG0376	Catalase-peroxidase
MKLBNFHE_00100	gene	435				
MKLBNFHE_00100	CDS	435				hypothetical protein
MKLBNFHE_00101	gene	180				
MKLBNFHE_00101	CDS	180				hypothetical protein
MKLBNFHE_00102	gene	1035				
MKLBNFHE_00102	CDS	1035				hypothetical protein
MKLBNFHE_00103	gene	1428	ycjX			
MKLBNFHE_00103	CDS	1428	ycjX		COG3106	putative protein YcjX
MKLBNFHE_00104	gene	774	truA			
MKLBNFHE_00104	CDS	774	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MKLBNFHE_00105	gene	402				
MKLBNFHE_00105	CDS	402				hypothetical protein
MKLBNFHE_00106	gene	1467	pal_1			
MKLBNFHE_00106	CDS	1467	pal_1			Peptidoglycan-associated lipoprotein
MKLBNFHE_00107	gene	639				
MKLBNFHE_00107	CDS	639				hypothetical protein
MKLBNFHE_00108	gene	1593	lysS			
MKLBNFHE_00108	CDS	1593	lysS	6.1.1.6	COG1384	Lysine--tRNA ligase
MKLBNFHE_00109	gene	2292				
MKLBNFHE_00109	CDS	2292				hypothetical protein
MKLBNFHE_00110	gene	1968	acsA_1			
MKLBNFHE_00110	CDS	1968	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MKLBNFHE_00111	gene	672	adk_1			
MKLBNFHE_00111	CDS	672	adk_1	2.7.4.3	COG0563	Adenylate kinase
MKLBNFHE_00112	gene	1785	nanT			
MKLBNFHE_00112	CDS	1785	nanT			Sialic acid transporter NanT
MKLBNFHE_00113	gene	285				
MKLBNFHE_00113	CDS	285				hypothetical protein
MKLBNFHE_00114	gene	696	pth			
MKLBNFHE_00114	CDS	696	pth	3.1.1.29		Peptidyl-tRNA hydrolase
MKLBNFHE_00115	gene	696				
MKLBNFHE_00115	CDS	696				hypothetical protein
MKLBNFHE_00116	gene	315	isdG			
MKLBNFHE_00116	CDS	315	isdG	1.14.14.18		Heme oxygenase (staphylobilin-producing)
MKLBNFHE_00117	gene	600	rplY			
MKLBNFHE_00117	CDS	600	rplY		COG1825	50S ribosomal protein L25
MKLBNFHE_00118	gene	1146	ybjJ_1			
MKLBNFHE_00118	CDS	1146	ybjJ_1			Inner membrane protein YbjJ
MKLBNFHE_00119	gene	1185	aruH			
MKLBNFHE_00119	CDS	1185	aruH	2.6.1.84	COG0436	Arginine--pyruvate transaminase AruH
MKLBNFHE_00120	gene	732	betI_1			
MKLBNFHE_00120	CDS	732	betI_1			HTH-type transcriptional regulator BetI
MKLBNFHE_00121	gene	903	fieF			
MKLBNFHE_00121	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
MKLBNFHE_00122	gene	642				
MKLBNFHE_00122	CDS	642				hypothetical protein
MKLBNFHE_00123	gene	987				
MKLBNFHE_00123	CDS	987		1.1.1.29		Glycerate dehydrogenase
MKLBNFHE_00124	gene	819				
MKLBNFHE_00124	CDS	819				hypothetical protein
MKLBNFHE_00125	gene	699				
MKLBNFHE_00125	CDS	699				hypothetical protein
MKLBNFHE_00126	gene	1356	ywiE			
MKLBNFHE_00126	CDS	1356	ywiE	2.7.8.-	COG1502	putative cardiolipin synthase YwiE
MKLBNFHE_00127	gene	1209	dadA1_1			
MKLBNFHE_00127	CDS	1209	dadA1_1	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
MKLBNFHE_00128	gene	1167	dhaT			
MKLBNFHE_00128	CDS	1167	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
MKLBNFHE_00129	gene	1383	aldA_1			
MKLBNFHE_00129	CDS	1383	aldA_1	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
MKLBNFHE_00130	gene	1368	ipuC_1			
MKLBNFHE_00130	CDS	1368	ipuC_1	6.3.2.-		Glutamate--isopropylamine ligase
MKLBNFHE_00131	gene	1044				
MKLBNFHE_00131	CDS	1044			COG4663	Lactate-binding periplasmic protein
MKLBNFHE_00132	gene	1347	dctM_1			
MKLBNFHE_00132	CDS	1347	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
MKLBNFHE_00133	gene	507				
MKLBNFHE_00133	CDS	507				hypothetical protein
MKLBNFHE_00134	gene	879				
MKLBNFHE_00134	CDS	879				hypothetical protein
MKLBNFHE_00135	gene	1659				
MKLBNFHE_00135	CDS	1659				hypothetical protein
MKLBNFHE_00136	gene	1428				
MKLBNFHE_00136	CDS	1428				hypothetical protein
MKLBNFHE_00137	gene	2052	tdhA			
MKLBNFHE_00137	CDS	2052	tdhA		COG1629	TonB-dependent heme receptor A
MKLBNFHE_00138	gene	615				
MKLBNFHE_00138	CDS	615				hypothetical protein
MKLBNFHE_00139	gene	543				
MKLBNFHE_00139	CDS	543				hypothetical protein
MKLBNFHE_00140	gene	840				
MKLBNFHE_00140	CDS	840				hypothetical protein
MKLBNFHE_00141	gene	75				
MKLBNFHE_00141	tRNA	75				tRNA-Glu(ttc)
MKLBNFHE_00142	gene	1749	recJ			
MKLBNFHE_00142	CDS	1749	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
MKLBNFHE_00143	gene	966	glpX			
MKLBNFHE_00143	CDS	966	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
MKLBNFHE_00144	gene	1314	hom			
MKLBNFHE_00144	CDS	1314	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
MKLBNFHE_00145	gene	285				
MKLBNFHE_00145	CDS	285				hypothetical protein
MKLBNFHE_00146	gene	594				
MKLBNFHE_00146	CDS	594				hypothetical protein
MKLBNFHE_00147	gene	594				
MKLBNFHE_00147	CDS	594				hypothetical protein
MKLBNFHE_00148	gene	1971				
MKLBNFHE_00148	CDS	1971				hypothetical protein
MKLBNFHE_00149	gene	1434	gdhA			
MKLBNFHE_00149	CDS	1434	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
MKLBNFHE_00150	gene	1251	soxB_1			
MKLBNFHE_00150	CDS	1251	soxB_1	1.5.3.1		Sarcosine oxidase subunit beta
MKLBNFHE_00151	gene	588				
MKLBNFHE_00151	CDS	588				hypothetical protein
MKLBNFHE_00152	gene	489				
MKLBNFHE_00152	CDS	489				hypothetical protein
MKLBNFHE_00153	gene	519				
MKLBNFHE_00153	CDS	519				hypothetical protein
MKLBNFHE_00154	gene	279	soxD_1			
MKLBNFHE_00154	CDS	279	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
MKLBNFHE_00155	gene	2928	soxA_1			
MKLBNFHE_00155	CDS	2928	soxA_1	1.5.3.1		Sarcosine oxidase subunit alpha
MKLBNFHE_00156	gene	579				
MKLBNFHE_00156	CDS	579				hypothetical protein
MKLBNFHE_00157	gene	1224	arnB_1			
MKLBNFHE_00157	CDS	1224	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
MKLBNFHE_00158	gene	945	gltC			
MKLBNFHE_00158	CDS	945	gltC			HTH-type transcriptional regulator GltC
MKLBNFHE_00159	gene	558				
MKLBNFHE_00159	CDS	558				hypothetical protein
MKLBNFHE_00160	gene	450				
MKLBNFHE_00160	CDS	450				hypothetical protein
MKLBNFHE_00161	gene	1812	phaC_1			
MKLBNFHE_00161	CDS	1812	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
MKLBNFHE_00162	gene	1320				
MKLBNFHE_00162	CDS	1320				hypothetical protein
MKLBNFHE_00163	gene	606				
MKLBNFHE_00163	CDS	606				hypothetical protein
MKLBNFHE_00164	gene	279				
MKLBNFHE_00164	CDS	279				hypothetical protein
MKLBNFHE_00165	gene	765	menH_1			
MKLBNFHE_00165	CDS	765	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
MKLBNFHE_00166	gene	669				
MKLBNFHE_00166	CDS	669				hypothetical protein
MKLBNFHE_00167	gene	1947	thrS			
MKLBNFHE_00167	CDS	1947	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MKLBNFHE_00168	gene	207	cspA_1			
MKLBNFHE_00168	CDS	207	cspA_1		COG1278	Cold shock protein CspA
MKLBNFHE_00169	gene	345				
MKLBNFHE_00169	CDS	345			COG1393	putative protein
MKLBNFHE_00170	gene	348				
MKLBNFHE_00170	CDS	348				hypothetical protein
MKLBNFHE_00171	gene	477	folA			
MKLBNFHE_00171	CDS	477	folA	1.5.1.3	COG0262	Dihydrofolate reductase
MKLBNFHE_00172	gene	849	thyA			
MKLBNFHE_00172	CDS	849	thyA	2.1.1.45	COG0207	Thymidylate synthase
MKLBNFHE_00173	gene	429	gloA_1			
MKLBNFHE_00173	CDS	429	gloA_1	4.4.1.5	COG0346	Lactoylglutathione lyase
MKLBNFHE_00174	gene	1767				
MKLBNFHE_00174	CDS	1767				hypothetical protein
MKLBNFHE_00175	gene	1977				
MKLBNFHE_00175	CDS	1977				hypothetical protein
MKLBNFHE_00176	gene	813				
MKLBNFHE_00176	CDS	813				hypothetical protein
MKLBNFHE_00177	gene	126				
MKLBNFHE_00177	CDS	126				hypothetical protein
MKLBNFHE_00178	gene	480				
MKLBNFHE_00178	CDS	480				hypothetical protein
MKLBNFHE_00179	gene	399				
MKLBNFHE_00179	CDS	399				hypothetical protein
MKLBNFHE_00180	gene	858				
MKLBNFHE_00180	CDS	858				hypothetical protein
MKLBNFHE_00181	gene	1932				
MKLBNFHE_00181	CDS	1932				hypothetical protein
MKLBNFHE_00182	gene	633				
MKLBNFHE_00182	CDS	633				hypothetical protein
MKLBNFHE_00183	gene	177				
MKLBNFHE_00183	CDS	177				hypothetical protein
MKLBNFHE_00184	gene	912	phyR			
MKLBNFHE_00184	CDS	912	phyR			Phyllosphere-induced regulator PhyR
MKLBNFHE_00185	gene	996				
MKLBNFHE_00185	CDS	996				hypothetical protein
MKLBNFHE_00186	gene	792				
MKLBNFHE_00186	CDS	792		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
MKLBNFHE_00187	gene	1410	pknD			
MKLBNFHE_00187	CDS	1410	pknD	2.7.11.1		Serine/threonine-protein kinase PknD
MKLBNFHE_00188	gene	741				
MKLBNFHE_00188	CDS	741				hypothetical protein
MKLBNFHE_00189	gene	189				
MKLBNFHE_00189	CDS	189				hypothetical protein
MKLBNFHE_00190	gene	129				
MKLBNFHE_00190	CDS	129				hypothetical protein
MKLBNFHE_00191	gene	279				
MKLBNFHE_00191	CDS	279				hypothetical protein
MKLBNFHE_00192	gene	273				
MKLBNFHE_00192	CDS	273				hypothetical protein
MKLBNFHE_00193	gene	267	btuD_1			
MKLBNFHE_00193	CDS	267	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MKLBNFHE_00194	gene	483				
MKLBNFHE_00194	CDS	483				hypothetical protein
MKLBNFHE_00195	gene	291				
MKLBNFHE_00195	CDS	291				hypothetical protein
MKLBNFHE_00196	gene	156				
MKLBNFHE_00196	CDS	156				hypothetical protein
MKLBNFHE_00197	gene	135				
MKLBNFHE_00197	CDS	135				hypothetical protein
MKLBNFHE_00198	gene	390				
MKLBNFHE_00198	CDS	390				hypothetical protein
MKLBNFHE_00199	gene	849				
MKLBNFHE_00199	CDS	849				IS66 family transposase ISUnCu14
MKLBNFHE_00200	gene	867	fhuB			
MKLBNFHE_00200	CDS	867	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
MKLBNFHE_00201	gene	843				
MKLBNFHE_00201	CDS	843				hypothetical protein
MKLBNFHE_00202	gene	1017				
MKLBNFHE_00202	CDS	1017				hypothetical protein
MKLBNFHE_00203	gene	546	fhuA_1			
MKLBNFHE_00203	CDS	546	fhuA_1		COG1629	Ferrichrome outer membrane transporter/phage receptor
MKLBNFHE_00204	gene	1632				
MKLBNFHE_00204	CDS	1632				hypothetical protein
MKLBNFHE_00205	gene	855	pdxK			
MKLBNFHE_00205	CDS	855	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
MKLBNFHE_00206	gene	1401	pleD_1			
MKLBNFHE_00206	CDS	1401	pleD_1			Response regulator PleD
MKLBNFHE_00207	gene	423				
MKLBNFHE_00207	CDS	423				hypothetical protein
MKLBNFHE_00208	gene	693	gph			
MKLBNFHE_00208	CDS	693	gph	3.1.3.18		Phosphoglycolate phosphatase
MKLBNFHE_00209	gene	1581	mtgB_1			
MKLBNFHE_00209	CDS	1581	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
MKLBNFHE_00210	gene	1104	ribD			
MKLBNFHE_00210	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
MKLBNFHE_00211	gene	471	nrdR			
MKLBNFHE_00211	CDS	471	nrdR		COG1327	Transcriptional repressor NrdR
MKLBNFHE_00212	gene	420				
MKLBNFHE_00212	CDS	420				hypothetical protein
MKLBNFHE_00213	gene	489				
MKLBNFHE_00213	CDS	489				hypothetical protein
MKLBNFHE_00214	gene	906				
MKLBNFHE_00214	CDS	906				hypothetical protein
MKLBNFHE_00215	gene	957	mhqA			
MKLBNFHE_00215	CDS	957	mhqA	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqA
MKLBNFHE_00216	gene	936	dmlR_1			
MKLBNFHE_00216	CDS	936	dmlR_1			HTH-type transcriptional regulator DmlR
MKLBNFHE_00217	gene	1497				
MKLBNFHE_00217	CDS	1497				hypothetical protein
MKLBNFHE_00218	gene	621	gst			
MKLBNFHE_00218	CDS	621	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
MKLBNFHE_00219	gene	711				
MKLBNFHE_00219	CDS	711				hypothetical protein
MKLBNFHE_00220	gene	174				
MKLBNFHE_00220	CDS	174				hypothetical protein
MKLBNFHE_00221	gene	1104				
MKLBNFHE_00221	CDS	1104		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
MKLBNFHE_00222	gene	258				
MKLBNFHE_00222	CDS	258				hypothetical protein
MKLBNFHE_00223	gene	246				
MKLBNFHE_00223	CDS	246				hypothetical protein
MKLBNFHE_00224	gene	816	bepA_1			
MKLBNFHE_00224	CDS	816	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
MKLBNFHE_00225	gene	312				
MKLBNFHE_00225	CDS	312				hypothetical protein
MKLBNFHE_00226	gene	258				
MKLBNFHE_00226	CDS	258				hypothetical protein
MKLBNFHE_00227	gene	76				
MKLBNFHE_00227	tRNA	76				tRNA-Ala(cgc)
MKLBNFHE_00228	gene	327	hisE			
MKLBNFHE_00228	CDS	327	hisE	3.6.1.31	COG0140	Phosphoribosyl-ATP pyrophosphatase
MKLBNFHE_00229	gene	762	hisF			
MKLBNFHE_00229	CDS	762	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
MKLBNFHE_00230	gene	720	hisA			
MKLBNFHE_00230	CDS	720	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
MKLBNFHE_00231	gene	405				
MKLBNFHE_00231	CDS	405				hypothetical protein
MKLBNFHE_00232	gene	420				
MKLBNFHE_00232	CDS	420				hypothetical protein
MKLBNFHE_00233	gene	1341	fabF_1			
MKLBNFHE_00233	CDS	1341	fabF_1	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
MKLBNFHE_00234	gene	444				
MKLBNFHE_00234	CDS	444				hypothetical protein
MKLBNFHE_00235	gene	426	ohrB_2			
MKLBNFHE_00235	CDS	426	ohrB_2		COG1764	Organic hydroperoxide resistance protein OhrB
MKLBNFHE_00236	gene	498				
MKLBNFHE_00236	CDS	498				hypothetical protein
MKLBNFHE_00237	gene	756	fabG_1			
MKLBNFHE_00237	CDS	756	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MKLBNFHE_00238	gene	876				
MKLBNFHE_00238	CDS	876				hypothetical protein
MKLBNFHE_00239	gene	612				
MKLBNFHE_00239	CDS	612				hypothetical protein
MKLBNFHE_00240	gene	240				
MKLBNFHE_00240	CDS	240				hypothetical protein
