locus_tag	ftype	length_bp	gene	EC_number	COG	product
OJOGLHAG_00036	gene	855	cuyA_1			
OJOGLHAG_00036	CDS	855	cuyA_1	4.4.1.25	COG2515	L-cysteate sulfo-lyase
OJOGLHAG_00037	gene	372				
OJOGLHAG_00037	CDS	372				hypothetical protein
OJOGLHAG_00038	gene	984				
OJOGLHAG_00038	CDS	984				hypothetical protein
OJOGLHAG_00039	gene	618				
OJOGLHAG_00039	CDS	618				hypothetical protein
OJOGLHAG_00040	gene	918				
OJOGLHAG_00040	CDS	918				hypothetical protein
OJOGLHAG_00041	gene	456				
OJOGLHAG_00041	CDS	456				hypothetical protein
OJOGLHAG_00042	gene	195				
OJOGLHAG_00042	CDS	195				hypothetical protein
OJOGLHAG_00043	gene	198				
OJOGLHAG_00043	CDS	198				hypothetical protein
OJOGLHAG_00044	gene	414				
OJOGLHAG_00044	CDS	414				hypothetical protein
OJOGLHAG_00045	gene	315				
OJOGLHAG_00045	CDS	315				hypothetical protein
OJOGLHAG_00046	gene	819				
OJOGLHAG_00046	CDS	819				hypothetical protein
OJOGLHAG_00047	gene	1938				
OJOGLHAG_00047	CDS	1938				hypothetical protein
OJOGLHAG_00048	gene	219				
OJOGLHAG_00048	CDS	219				hypothetical protein
OJOGLHAG_00049	gene	531				
OJOGLHAG_00049	CDS	531				hypothetical protein
OJOGLHAG_00050	gene	147	cuyA_2			
OJOGLHAG_00050	CDS	147	cuyA_2	4.4.1.25	COG2515	L-cysteate sulfo-lyase
OJOGLHAG_00051	gene	951	yjiE			
OJOGLHAG_00051	CDS	951	yjiE			HTH-type transcriptional regulator YjiE
OJOGLHAG_00052	gene	342				
OJOGLHAG_00052	CDS	342				hypothetical protein
OJOGLHAG_00053	gene	1020	acr3_1			
OJOGLHAG_00053	CDS	1020	acr3_1		COG0798	Arsenical-resistance protein Acr3
OJOGLHAG_00054	gene	714	arsH_1			
OJOGLHAG_00054	CDS	714	arsH_1	1.-.-.-	COG0431	NADPH-dependent FMN reductase ArsH
OJOGLHAG_00055	gene	1131				
OJOGLHAG_00055	CDS	1131				hypothetical protein
OJOGLHAG_00056	gene	3435				
OJOGLHAG_00056	CDS	3435				hypothetical protein
OJOGLHAG_00057	gene	789	thiM			
OJOGLHAG_00057	CDS	789	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
OJOGLHAG_00058	gene	612	thiE_1			
OJOGLHAG_00058	CDS	612	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
OJOGLHAG_00059	gene	795	thiD			
OJOGLHAG_00059	CDS	795	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
OJOGLHAG_00060	gene	684	tenA			
OJOGLHAG_00060	CDS	684	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
OJOGLHAG_00061	gene	1098				
OJOGLHAG_00061	CDS	1098				hypothetical protein
OJOGLHAG_00062	gene	579				
OJOGLHAG_00062	CDS	579				hypothetical protein
OJOGLHAG_00063	gene	726				
OJOGLHAG_00063	CDS	726				hypothetical protein
OJOGLHAG_00064	gene	1047	malK_1			
OJOGLHAG_00064	CDS	1047	malK_1	7.5.2.1		Maltose/maltodextrin import ATP-binding protein MalK
OJOGLHAG_00065	gene	1257				
OJOGLHAG_00065	CDS	1257				hypothetical protein
OJOGLHAG_00066	gene	1215				
OJOGLHAG_00066	CDS	1215				hypothetical protein
OJOGLHAG_00067	gene	1230				
OJOGLHAG_00067	CDS	1230				hypothetical protein
OJOGLHAG_00068	gene	1347				
OJOGLHAG_00068	CDS	1347				hypothetical protein
OJOGLHAG_00069	gene	1065	cytR			
OJOGLHAG_00069	CDS	1065	cytR		COG1609	HTH-type transcriptional repressor CytR
OJOGLHAG_00070	gene	780				
OJOGLHAG_00070	CDS	780				hypothetical protein
OJOGLHAG_00071	gene	1197	uctC_1			
OJOGLHAG_00071	CDS	1197	uctC_1	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
OJOGLHAG_00072	gene	1515				
OJOGLHAG_00072	CDS	1515				hypothetical protein
OJOGLHAG_00073	gene	489				
OJOGLHAG_00073	CDS	489				hypothetical protein
OJOGLHAG_00074	gene	987				
OJOGLHAG_00074	CDS	987				hypothetical protein
OJOGLHAG_00075	gene	669	tctD			
OJOGLHAG_00075	CDS	669	tctD		COG0745	Transcriptional regulatory protein tctD
OJOGLHAG_00076	gene	1368	sasA_1			
OJOGLHAG_00076	CDS	1368	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
OJOGLHAG_00077	gene	1026				
OJOGLHAG_00077	CDS	1026				hypothetical protein
OJOGLHAG_00078	gene	87				
OJOGLHAG_00078	tRNA	87				tRNA-Leu(cag)
OJOGLHAG_00079	gene	987				
OJOGLHAG_00079	CDS	987				hypothetical protein
OJOGLHAG_00080	gene	540				
OJOGLHAG_00080	CDS	540				hypothetical protein
OJOGLHAG_00081	gene	1227				
OJOGLHAG_00081	CDS	1227				IS256 family transposase ISPaes3
OJOGLHAG_00082	gene	645				
OJOGLHAG_00082	CDS	645				hypothetical protein
OJOGLHAG_00083	gene	468	sigK			
OJOGLHAG_00083	CDS	468	sigK		COG1595	ECF RNA polymerase sigma factor SigK
OJOGLHAG_00084	gene	432				
OJOGLHAG_00084	CDS	432				hypothetical protein
OJOGLHAG_00085	gene	846	nit1_1			
OJOGLHAG_00085	CDS	846	nit1_1	3.5.1.128		Deaminated glutathione amidase
OJOGLHAG_00086	gene	258	grxC			
OJOGLHAG_00086	CDS	258	grxC		COG0695	Glutaredoxin 3
OJOGLHAG_00087	gene	762				
OJOGLHAG_00087	CDS	762				hypothetical protein
OJOGLHAG_00088	gene	837				
OJOGLHAG_00088	CDS	837				hypothetical protein
OJOGLHAG_00089	gene	1116	hemH			
OJOGLHAG_00089	CDS	1116	hemH	4.99.1.1	COG0276	Ferrochelatase
OJOGLHAG_00090	gene	198				
OJOGLHAG_00090	CDS	198				hypothetical protein
OJOGLHAG_00091	gene	546				
OJOGLHAG_00091	CDS	546				hypothetical protein
OJOGLHAG_00092	gene	792	trpA			
OJOGLHAG_00092	CDS	792	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
OJOGLHAG_00093	gene	1098	ychF			
OJOGLHAG_00093	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
OJOGLHAG_00094	gene	1845	dctB_1			
OJOGLHAG_00094	CDS	1845	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
OJOGLHAG_00095	gene	1350	dctD_1			
OJOGLHAG_00095	CDS	1350	dctD_1			C4-dicarboxylate transport transcriptional regulatory protein DctD
OJOGLHAG_00096	gene	984				
OJOGLHAG_00096	CDS	984				hypothetical protein
OJOGLHAG_00097	gene	2229				
OJOGLHAG_00097	CDS	2229				hypothetical protein
OJOGLHAG_00098	gene	1569	mtgB			
OJOGLHAG_00098	CDS	1569	mtgB	2.1.1.-	COG5598	Glycine betaine methyltransferase
OJOGLHAG_00099	gene	1047	nadA			
OJOGLHAG_00099	CDS	1047	nadA	2.5.1.72	COG0379	Quinolinate synthase A
OJOGLHAG_00100	gene	1536	nadB			
OJOGLHAG_00100	CDS	1536	nadB	1.4.3.16	COG0029	L-aspartate oxidase
OJOGLHAG_00101	gene	846	nadC			
OJOGLHAG_00101	CDS	846	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
OJOGLHAG_00102	gene	1326	mdtK			
OJOGLHAG_00102	CDS	1326	mdtK		COG0534	Multidrug resistance protein MdtK
OJOGLHAG_00103	gene	423	yccU			
OJOGLHAG_00103	CDS	423	yccU		COG1832	putative protein YccU
OJOGLHAG_00104	gene	171				
OJOGLHAG_00104	CDS	171				hypothetical protein
OJOGLHAG_00105	gene	348				
OJOGLHAG_00105	CDS	348			COG3039	IS5 family transposase ISPye51
OJOGLHAG_00106	gene	390				
OJOGLHAG_00106	CDS	390			COG3039	IS5 family transposase ISPak1
OJOGLHAG_00107	gene	1353				
OJOGLHAG_00107	CDS	1353				IS1182 family transposase ISRssp12
OJOGLHAG_00108	gene	759				
OJOGLHAG_00108	CDS	759				hypothetical protein
OJOGLHAG_00109	gene	1065	potA_1			
OJOGLHAG_00109	CDS	1065	potA_1	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
OJOGLHAG_00110	gene	1743				
OJOGLHAG_00110	CDS	1743				hypothetical protein
OJOGLHAG_00111	gene	2037				
OJOGLHAG_00111	CDS	2037				hypothetical protein
OJOGLHAG_00112	gene	90				
OJOGLHAG_00112	tRNA	90				tRNA-Ser(gga)
OJOGLHAG_00113	gene	831	allE			
OJOGLHAG_00113	CDS	831	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
OJOGLHAG_00114	gene	1125	yliI			
OJOGLHAG_00114	CDS	1125	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
OJOGLHAG_00115	gene	1470	ffh			
OJOGLHAG_00115	CDS	1470	ffh		COG0541	Signal recognition particle protein
OJOGLHAG_00116	gene	531				
OJOGLHAG_00116	CDS	531				hypothetical protein
OJOGLHAG_00117	gene	297				
OJOGLHAG_00117	CDS	297				hypothetical protein
OJOGLHAG_00118	gene	360	rpsP			
OJOGLHAG_00118	CDS	360	rpsP		COG0228	30S ribosomal protein S16
OJOGLHAG_00119	gene	489	rimM			
OJOGLHAG_00119	CDS	489	rimM		COG0806	Ribosome maturation factor RimM
OJOGLHAG_00120	gene	810	trmD			
OJOGLHAG_00120	CDS	810	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
OJOGLHAG_00121	gene	2175	uvrB			
OJOGLHAG_00121	CDS	2175	uvrB		COG0556	UvrABC system protein B
OJOGLHAG_00122	gene	1170	argE			
OJOGLHAG_00122	CDS	1170	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
OJOGLHAG_00123	gene	834				
OJOGLHAG_00123	CDS	834				hypothetical protein
OJOGLHAG_00124	gene	90				
OJOGLHAG_00124	tRNA	90				tRNA-Ser(cga)
OJOGLHAG_00125	gene	684				
OJOGLHAG_00125	CDS	684				hypothetical protein
OJOGLHAG_00126	gene	1476	speE_1			
OJOGLHAG_00126	CDS	1476	speE_1	2.5.1.16		Polyamine aminopropyltransferase
OJOGLHAG_00127	gene	3321	dnaE2			
OJOGLHAG_00127	CDS	3321	dnaE2	2.7.7.7		Error-prone DNA polymerase
OJOGLHAG_00128	gene	600	rimP			
OJOGLHAG_00128	CDS	600	rimP			Ribosome maturation factor RimP
OJOGLHAG_00129	gene	1620	nusA			
OJOGLHAG_00129	CDS	1620	nusA		COG0195	Transcription termination/antitermination protein NusA
OJOGLHAG_00130	gene	633				
OJOGLHAG_00130	CDS	633				hypothetical protein
OJOGLHAG_00131	gene	2517	infB			
OJOGLHAG_00131	CDS	2517	infB		COG0532	Translation initiation factor IF-2
OJOGLHAG_00132	gene	2370	gcvT_1			
OJOGLHAG_00132	CDS	2370	gcvT_1	2.1.2.10		Aminomethyltransferase
OJOGLHAG_00133	gene	945	cobD			
OJOGLHAG_00133	CDS	945	cobD		COG1270	Cobalamin biosynthesis protein CobD
OJOGLHAG_00134	gene	975	hisC_1			
OJOGLHAG_00134	CDS	975	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
OJOGLHAG_00135	gene	708				
OJOGLHAG_00135	CDS	708				hypothetical protein
OJOGLHAG_00136	gene	76				
OJOGLHAG_00136	tRNA	76				tRNA-Val(tac)
OJOGLHAG_00137	gene	867	nhaR			
OJOGLHAG_00137	CDS	867	nhaR		COG0583	Transcriptional activator protein NhaR
OJOGLHAG_00138	gene	1551	ndhB			
OJOGLHAG_00138	CDS	1551	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
OJOGLHAG_00139	gene	2379				
OJOGLHAG_00139	CDS	2379				hypothetical protein
OJOGLHAG_00140	gene	669				
OJOGLHAG_00140	CDS	669				hypothetical protein
OJOGLHAG_00141	gene	1233				
OJOGLHAG_00141	CDS	1233				hypothetical protein
OJOGLHAG_00142	gene	855				
OJOGLHAG_00142	CDS	855				hypothetical protein
OJOGLHAG_00143	gene	1491	dauA_1			
OJOGLHAG_00143	CDS	1491	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
OJOGLHAG_00144	gene	393				
OJOGLHAG_00144	CDS	393				hypothetical protein
OJOGLHAG_00145	gene	720	cysH			
OJOGLHAG_00145	CDS	720	cysH	1.8.4.10		Thioredoxin-dependent 5'-adenylylsulfate reductase
OJOGLHAG_00146	gene	1662	sir			
OJOGLHAG_00146	CDS	1662	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
OJOGLHAG_00147	gene	300				
OJOGLHAG_00147	CDS	300				hypothetical protein
OJOGLHAG_00148	gene	1581	cysG			
OJOGLHAG_00148	CDS	1581	cysG		COG0007	Siroheme synthase
OJOGLHAG_00149	gene	918	yrbG_1			
OJOGLHAG_00149	CDS	918	yrbG_1		COG0530	Inner membrane protein YrbG
OJOGLHAG_00150	gene	438	aroQ			
OJOGLHAG_00150	CDS	438	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
OJOGLHAG_00151	gene	1164	tarD			
OJOGLHAG_00151	CDS	1164	tarD	4.2.1.81	COG4948	D(-)-tartrate dehydratase
OJOGLHAG_00152	gene	1254	dinB			
OJOGLHAG_00152	CDS	1254	dinB	2.7.7.7		DNA polymerase IV
OJOGLHAG_00153	gene	831				
OJOGLHAG_00153	CDS	831				hypothetical protein
OJOGLHAG_00154	gene	702	epsL			
OJOGLHAG_00154	CDS	702	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
OJOGLHAG_00155	gene	957				
OJOGLHAG_00155	CDS	957				hypothetical protein
OJOGLHAG_00156	gene	1149	rfbD_1			
OJOGLHAG_00156	CDS	1149	rfbD_1	5.4.99.9		UDP-galactopyranose mutase
OJOGLHAG_00157	gene	1014	galE_1			
OJOGLHAG_00157	CDS	1014	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
OJOGLHAG_00158	gene	885	gtaB_1			
OJOGLHAG_00158	CDS	885	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OJOGLHAG_00159	gene	1965				
OJOGLHAG_00159	CDS	1965				hypothetical protein
OJOGLHAG_00160	gene	2208	rcsC_1			
OJOGLHAG_00160	CDS	2208	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
OJOGLHAG_00161	gene	1356	hemN_2			
OJOGLHAG_00161	CDS	1356	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
OJOGLHAG_00162	gene	753	fixK_1			
OJOGLHAG_00162	CDS	753	fixK_1		COG0664	Nitrogen fixation regulation protein FixK
OJOGLHAG_00163	gene	438				
OJOGLHAG_00163	CDS	438				hypothetical protein
OJOGLHAG_00164	gene	840				
OJOGLHAG_00164	CDS	840				hypothetical protein
OJOGLHAG_00165	gene	1662	fixN			
OJOGLHAG_00165	CDS	1662	fixN	1.9.3.1		Cytochrome c oxidase subunit 1 , bacteroid
OJOGLHAG_00166	gene	729				
OJOGLHAG_00166	CDS	729				hypothetical protein
OJOGLHAG_00167	gene	219				
OJOGLHAG_00167	CDS	219				hypothetical protein
OJOGLHAG_00168	gene	888	ccoP			
OJOGLHAG_00168	CDS	888	ccoP		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP
OJOGLHAG_00169	gene	156				
OJOGLHAG_00169	CDS	156				hypothetical protein
OJOGLHAG_00170	gene	909	gcvA			
OJOGLHAG_00170	CDS	909	gcvA			Glycine cleavage system transcriptional activator
OJOGLHAG_00171	gene	1431				
OJOGLHAG_00171	CDS	1431				hypothetical protein
OJOGLHAG_00172	gene	477				
OJOGLHAG_00172	CDS	477				hypothetical protein
OJOGLHAG_00173	gene	2175	pacS			
OJOGLHAG_00173	CDS	2175	pacS	7.2.2.8		putative copper-transporting ATPase PacS
OJOGLHAG_00174	gene	174				
OJOGLHAG_00174	CDS	174				hypothetical protein
OJOGLHAG_00175	gene	894	lpxM			
OJOGLHAG_00175	CDS	894	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
OJOGLHAG_00176	gene	1371	egtA			
OJOGLHAG_00176	CDS	1371	egtA	6.3.2.2		Glutamate--cysteine ligase EgtA
OJOGLHAG_00177	gene	516				
OJOGLHAG_00177	CDS	516				hypothetical protein
OJOGLHAG_00178	gene	846				
OJOGLHAG_00178	CDS	846				hypothetical protein
OJOGLHAG_00179	gene	729	rsmE			
OJOGLHAG_00179	CDS	729	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
OJOGLHAG_00180	gene	975	ubiA			
OJOGLHAG_00180	CDS	975	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
OJOGLHAG_00181	gene	2025	pal_1			
OJOGLHAG_00181	CDS	2025	pal_1			Peptidoglycan-associated lipoprotein
OJOGLHAG_00182	gene	327				
OJOGLHAG_00182	CDS	327				hypothetical protein
OJOGLHAG_00183	gene	516	rplJ			
OJOGLHAG_00183	CDS	516	rplJ		COG0244	50S ribosomal protein L10
OJOGLHAG_00184	gene	378	rplL			
OJOGLHAG_00184	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
OJOGLHAG_00185	gene	4137	rpoB			
OJOGLHAG_00185	CDS	4137	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
OJOGLHAG_00186	gene	4230	rpoC			
OJOGLHAG_00186	CDS	4230	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
OJOGLHAG_00187	gene	810				
OJOGLHAG_00187	CDS	810				hypothetical protein
OJOGLHAG_00188	gene	915	ribN_1			
OJOGLHAG_00188	CDS	915	ribN_1			Riboflavin transporter
OJOGLHAG_00189	gene	372	rpsL			
OJOGLHAG_00189	CDS	372	rpsL		COG0048	30S ribosomal protein S12
OJOGLHAG_00190	gene	471	rpsG			
OJOGLHAG_00190	CDS	471	rpsG		COG0049	30S ribosomal protein S7
OJOGLHAG_00191	gene	2118	fusA			
OJOGLHAG_00191	CDS	2118	fusA		COG0480	Elongation factor G
OJOGLHAG_00192	gene	1176	tufA_1			
OJOGLHAG_00192	CDS	1176	tufA_1		COG0050	Elongation factor Tu
OJOGLHAG_00193	gene	309	rpsJ			
OJOGLHAG_00193	CDS	309	rpsJ		COG0051	30S ribosomal protein S10
OJOGLHAG_00194	gene	837	rplC			
OJOGLHAG_00194	CDS	837	rplC		COG0087	50S ribosomal protein L3
OJOGLHAG_00195	gene	621	rplD			
OJOGLHAG_00195	CDS	621	rplD		COG0088	50S ribosomal protein L4
OJOGLHAG_00196	gene	297	rplW			
OJOGLHAG_00196	CDS	297	rplW		COG0089	50S ribosomal protein L23
OJOGLHAG_00197	gene	840	rplB			
OJOGLHAG_00197	CDS	840	rplB		COG0090	50S ribosomal protein L2
OJOGLHAG_00198	gene	279	rpsS			
OJOGLHAG_00198	CDS	279	rpsS		COG0185	30S ribosomal protein S19
OJOGLHAG_00199	gene	381	rplV			
OJOGLHAG_00199	CDS	381	rplV		COG0091	50S ribosomal protein L22
OJOGLHAG_00200	gene	702	rpsC			
OJOGLHAG_00200	CDS	702	rpsC		COG0092	30S ribosomal protein S3
OJOGLHAG_00201	gene	414	rplP			
OJOGLHAG_00201	CDS	414	rplP		COG0197	50S ribosomal protein L16
OJOGLHAG_00202	gene	204	rpmC			
OJOGLHAG_00202	CDS	204	rpmC		COG0255	50S ribosomal protein L29
OJOGLHAG_00203	gene	240	rpsQ			
OJOGLHAG_00203	CDS	240	rpsQ		COG0186	30S ribosomal protein S17
OJOGLHAG_00204	gene	369	rplN			
OJOGLHAG_00204	CDS	369	rplN		COG0093	50S ribosomal protein L14
OJOGLHAG_00205	gene	306	rplX			
OJOGLHAG_00205	CDS	306	rplX		COG0198	50S ribosomal protein L24
OJOGLHAG_00206	gene	561	rplE			
OJOGLHAG_00206	CDS	561	rplE		COG0094	50S ribosomal protein L5
OJOGLHAG_00207	gene	306	rpsN			
OJOGLHAG_00207	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OJOGLHAG_00208	gene	399	rpsH			
OJOGLHAG_00208	CDS	399	rpsH		COG0096	30S ribosomal protein S8
OJOGLHAG_00209	gene	534	rplF			
OJOGLHAG_00209	CDS	534	rplF		COG0097	50S ribosomal protein L6
OJOGLHAG_00210	gene	360	rplR			
OJOGLHAG_00210	CDS	360	rplR		COG0256	50S ribosomal protein L18
OJOGLHAG_00211	gene	564	rpsE			
OJOGLHAG_00211	CDS	564	rpsE		COG0098	30S ribosomal protein S5
OJOGLHAG_00212	gene	189	rpmD			
OJOGLHAG_00212	CDS	189	rpmD		COG1841	50S ribosomal protein L30
OJOGLHAG_00213	gene	492	rplO			
OJOGLHAG_00213	CDS	492	rplO		COG0200	50S ribosomal protein L15
OJOGLHAG_00214	gene	1368	secY			
OJOGLHAG_00214	CDS	1368	secY		COG0201	Protein translocase subunit SecY
OJOGLHAG_00215	gene	579	adk_1			
OJOGLHAG_00215	CDS	579	adk_1	2.7.4.3	COG0563	Adenylate kinase
OJOGLHAG_00216	gene	342				
OJOGLHAG_00216	CDS	342				hypothetical protein
OJOGLHAG_00217	gene	369	rpsM			
OJOGLHAG_00217	CDS	369	rpsM		COG0099	30S ribosomal protein S13
OJOGLHAG_00218	gene	390	rpsK			
OJOGLHAG_00218	CDS	390	rpsK		COG0100	30S ribosomal protein S11
OJOGLHAG_00219	gene	1017	rpoA			
OJOGLHAG_00219	CDS	1017	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
OJOGLHAG_00220	gene	417	rplQ			
OJOGLHAG_00220	CDS	417	rplQ		COG0203	50S ribosomal protein L17
OJOGLHAG_00221	gene	1386	degQ			
OJOGLHAG_00221	CDS	1386	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
OJOGLHAG_00222	gene	1314	rarA			
OJOGLHAG_00222	CDS	1314	rarA		COG2256	Replication-associated recombination protein A
OJOGLHAG_00223	gene	1032	rluC			
OJOGLHAG_00223	CDS	1032	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
OJOGLHAG_00224	gene	114				
OJOGLHAG_00224	CDS	114				hypothetical protein
OJOGLHAG_00225	gene	717				
OJOGLHAG_00225	CDS	717				hypothetical protein
OJOGLHAG_00226	gene	384				
OJOGLHAG_00226	CDS	384				hypothetical protein
OJOGLHAG_00227	gene	774	modA			
OJOGLHAG_00227	CDS	774	modA		COG0725	Molybdate-binding protein ModA
OJOGLHAG_00228	gene	696	modB			
OJOGLHAG_00228	CDS	696	modB		COG4149	Molybdenum transport system permease protein ModB
OJOGLHAG_00229	gene	1089	modC			
OJOGLHAG_00229	CDS	1089	modC	7.3.2.5	COG1118	Molybdenum import ATP-binding protein ModC
OJOGLHAG_00230	gene	207				
OJOGLHAG_00230	CDS	207				hypothetical protein
OJOGLHAG_00231	gene	819	fdhD_1			
OJOGLHAG_00231	CDS	819	fdhD_1		COG1526	Sulfur carrier protein FdhD
OJOGLHAG_00232	gene	2907				
OJOGLHAG_00232	CDS	2907		1.17.1.9		Putative formate dehydrogenase
OJOGLHAG_00233	gene	1509	hndC			
OJOGLHAG_00233	CDS	1509	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
OJOGLHAG_00234	gene	477	hndA			
OJOGLHAG_00234	CDS	477	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
OJOGLHAG_00235	gene	927	phnD_1			
OJOGLHAG_00235	CDS	927	phnD_1		COG3221	Phosphate-import protein PhnD
OJOGLHAG_00236	gene	924	phnD_2			
OJOGLHAG_00236	CDS	924	phnD_2		COG3221	Phosphate-import protein PhnD
